fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|-7430000000|9170000000||-2847000000|-1650000000|102000000|249000000|-127000000||783000000|-11042000000|17550000000||550000000|550000000|0|278000000|278000000|||4531000000|0|-550000000||||783000000|STT
2024-09-30|USD|2708000000|17000000||-2242000000|651000000|56000000|234000000|95000000||730000000|-6267000000|4728000000||450000000|950000000|500000000|249000000|249000000|||996000000|842000000|-108000000||||730000000|STT
2024-06-30|USD|-7644000000|37000000||-7921000000|529000000|60000000|213000000|50000000||711000000|19178000000|-12049000000||200000000|200000000|0|263000000|263000000|||0|0|-200000000||||711000000|STT
2024-03-31|USD|-844000000|19000000||1644000000|-983000000|60000000|230000000|206000000||463000000|-41352000000|41562000000||119000000|1119000000|1000000000|243000000|243000000|||996000000|1481000000|362000000||||463000000|STT
2023-12-31|USD|4182000000|6423000000||317000000|1468000000|107000000|329000000|-81000000||210000000|-13828000000|9684000000||481000000|481000000|0|251000000|251000000|||1492000000|0|-481000000||||210000000|STT
2023-09-30|USD|222000000|14000000||926000000|-201000000|60000000|135000000|142000000||422000000|10168000000|-10311000000|0|1000000000|1000000000|0|227000000|227000000|||1494000000|0|-1000000000|0|||422000000|STT
2023-06-30|USD|-852000000|17000000||141000000|1155000000|60000000|170000000|162000000||763000000|2086000000|-1002000000|0|1050000000|1050000000|0|249000000|249000000|||1991000000|0|-1050000000|0|232000000||763000000|STT
2023-03-31|USD|-2862000000|15000000||-3758000000|-101000000|60000000|182000000|136000000||549000000|14312000000|-11722000000|0|1250000000|1250000000|0|243000000|243000000|||1244000000|0|-1250000000|0|-272000000||549000000|STT
2022-12-31|USD|7036000000|1551000000||2917000000|1096000000|109000000|204000000|-92000000||11000000|-1095000000|-4719000000|0|1500000000|1500000000|0|268000000|268000000|||996000000|0|0|0|1222000000||733000000|STT
2022-09-30|USD|4467000000|5000000||1425000000|-1999000000|58000000|210000000|123000000||690000000|-5335000000|101000000|0|0|0|0|230000000|230000000|||746000000|0|0|0|-767000000||690000000|STT
2022-06-30|USD|-4135000000|11000000||-1639000000|-589000000|60000000|182000000|-43000000||747000000|17582000000|-12908000000|0|0|0|0|245000000|245000000|||497000000|0|0|0|539000000||747000000|STT
2022-03-31|USD|4586000000|18000000||5675000000|1119000000|61000000|138000000|168000000||604000000|-4336000000|-905000000|0|0|0|0|229000000|229000000|||1492000000|0|0|0|-655000000||604000000|STT
2021-12-31|USD|4227000000|291000000||-1981000000|-504000000|89000000|255000000|-129000000||697000000|-1694000000|-3508000000|0|0|0|0|243000000|243000000|||499000000|0|0|0|-975000000||697000000|STT
2021-09-30|USD|388000000|23000000||-1706000000|-1675000000|62000000|197000000|48000000||714000000|2610000000|-3011000000|0|0|0|0|199000000|199000000|||0|0|1900000000|0|691000000||714000000|STT
2021-06-30|USD|-7593000000|34000000||-6584000000|1059000000|63000000|197000000|57000000||763000000|-9892000000|17552000000|-200000000|425000000|425000000|0|215000000|215000000|||0|0|-425000000|0|729000000||763000000|STT
2021-03-31|USD|-3732000000|11000000||2035000000|545000000|58000000|162000000|197000000||519000000|6804000000|-1987000000|-3102000000|475000000|975000000|500000000|209000000|209000000|||844000000|0|-975000000|0|1085000000||519000000|STT
2020-12-31|USD|3376000000|637000000||-5016000000|764000000|79000000|136000000|-187000000||537000000|-39412000000|34655000000|-3025000000|0|0|0|223000000|223000000|||-8000000|0|0|0|-1381000000||537000000|STT
2020-09-30|USD|-5219000000|10000000||-2765000000|-400000000|59000000|153000000|57000000||555000000|12173000000|-5791000000|3843000000|0|0|0|221000000|221000000|||0|0|0|0|545000000||555000000|STT
2020-06-30|USD|1336000000|26000000||-2204000000|-76000000|58000000|157000000|-40000000||694000000|74478000000|-77061000000|-5783000000|0|0|0|215000000|215000000|||0|0|0|0|668000000||694000000|STT
2020-03-31|USD|4039000000|34000000||6864000000|892000000|58000000|114000000|43000000||634000000|-112773000000|110364000000|8267000000|515000000|1015000000|500000000|230000000|230000000|||2497000000|0|-1015000000|0|1630000000||634000000|STT
2019-12-31|USD|1053000000|1695000000||-1106000000|482000000|63000000|161000000|-27000000||564000000|-5523000000|4174000000|-6462000000|485000000|1235000000|750000000|239000000|239000000|||1495000000|0|-1235000000|0|-296000000||564000000|STT
2019-09-30|USD|4964000000|109000000||4291000000|-790000000|64000000|227000000|56000000||583000000|-5656000000|1180000000|1635000000|500000000|500000000|0|230000000|230000000|||0|0|-500000000|0|466000000||583000000|STT
2019-06-30|USD|252000000|103000000||-2053000000|301000000|65000000|171000000|-75000000||587000000|-13118000000|11976000000|4401000000|300000000|300000000|0|227000000|227000000|||0|0|-300000000|0|476000000||587000000|STT
2019-03-31|USD|-579000000|78000000||-551000000|802000000|60000000|171000000|74000000||508000000|21671000000|-20304000000|-1807000000|300000000|300000000|0|234000000|234000000|||0|0|-300000000|0|872000000||508000000|STT
2018-12-31|USD|1114000000|1046000000||-263000000|-588000000|680000000|173000000|-123000000||439000000|-15927000000|13746000000|1475000000|0|0||220000000|220000000|||995000000|0|0|0|-548000000||437000000|STT
2018-09-30|USD|5659000000|23000000||3448000000|-261000000|47000000|151000000|110000000||765000000|13163000000|-18326000000|-1492000000|0|0||209000000|209000000|||0|0|1645000000|0|259000000||764000000|STT
2018-06-30|USD|-1434000000|39000000||-2564000000|-832000000|48000000|138000000|-97000000||734000000|7241000000|-4467000000|1105000000|0|0||189000000|189000000|||0|0|0|0|1340000000||733000000|STT
2018-03-31|USD|4836000000|26000000||7102000000|1162000000|50000000|147000000|84000000||661000000|-8973000000|4576000000|-900000000|350000000|350000000||210000000|210000000|||0|0|-350000000|0|439000000||659000000|STT
2017-12-31|USD|5083000000|||1327000000|-708000000|580000000|152000000|56000000||370000000|-10831000000|3923000000|-1134000000|350000000|350000000||191000000|191000000|||0|0|-350000000|0|-1832000000||349000000|STT
2017-09-30|USD|-2142000000|||194000000|753000000|54000000|160000000|238000000||685000000|5863000000|-2938000000|-201000000|350000000|350000000||198000000|198000000|||0|0|-350000000|0|783000000||685000000|STT
2017-06-30|USD|490000000|||-1533000000|247000000|54000000|161000000|115000000||620000000|1806000000|-2049000000|141000000|238000000|238000000||178000000|178000000|||0|0|-238000000|0|247000000||620000000|STT
2017-03-31|USD|3509000000|18000000||1840000000|1573000000|52000000|164000000|46000000||502000000|3210000000|-5124000000|-805000000|354000000|354000000||201000000|201000000|||0|0|-354000000|0|1595000000||502000000|STT
2016-12-31|USD|14000000|||-949000000|-2218000000|526000000|136000000|50000000||593000000|9782000000|-11972000000|208000000|336000000|336000000||182000000|182000000|||0|0|-336000000|0|-2176000000||593000000|STT
2016-09-30|USD|-2736000000|||-4171000000|518000000|55000000|149000000|195000000||564000000|-3266000000|4819000000|-285000000|314000000|314000000||188000000|188000000|||0|0|-314000000|0|-1183000000||563000000|STT
2016-06-30|USD|2160000000|||3438000000|-522000000|49000000|160000000|28000000||617000000|-10313000000|9091000000|132000000|447000000|447000000||169000000|169000000|||1492000000|0|46000000|0|938000000||619000000|STT
2016-03-31|USD|2852000000|||517000000|923000000|49000000|168000000|25000000||368000000|8027000000|-8351000000|-323000000|268000000|268000000||184000000|184000000|||0|0|-268000000|0|2528000000||368000000|STT
2015-12-31|USD|3379000000|343000000||1251000000|-766000000|493000000|160000000|75000000||565000000|-4798000000|-1034000000|-5293000000|559000000|559000000||166000000|166000000|||-12000000|0|-559000000|0|-2453000000||576000000|STT
2015-09-30|USD|-255000000|10000000||-1740000000|-931000000|48000000|242000000|-114000000||584000000|46630000000|-45799000000|-4203000000|178000000|178000000||181000000|181000000|||2995000000|0|-178000000|0|576000000||581000000|STT
2015-06-30|USD|-4924000000|14000000||-4004000000|1830000000|49000000|205000000|104000000||422000000|-15846000000|20705000000|1228000000|313000000|313000000||152000000|152000000|||915000000|742000000|429000000|0|-65000000||418000000|STT
2015-03-31|USD|397000000|18000000||-2217000000|-1268000000|50000000|96000000|39000000||409000000|-991000000|1888000000|1194000000|470000000|470000000||156000000|156000000|||-915000000|0|-466000000|0|1294000000||405000000|STT
2014-12-31|USD|403000000|428000000||-2928000000|-2234000000|477000000|129000000|-76000000||492000000|-4585000000|1891000000|-382000000|410000000|410000000||143000000|143000000|||994000000|728000000|322000000|0|-2291000000||477000000|STT
2014-09-30|USD|-1364000000|21000000||-1827000000|-1849000000|54000000|64000000|97000000||560000000|10571000000|-11308000000|205000000|410000000|410000000||145000000|145000000|||0|0|-409000000|0|-2101000000||560000000|STT
2014-06-30|USD|-1506000000|28000000||-1399000000|585000000|54000000|124000000|24000000||622000000|-19964000000|23840000000|722000000|410000000|410000000||131000000|131000000|||0|0|-410000000|0|2370000000||622000000|STT
