fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|355200000|46100000||39100000||32800000|5000000|||190500000|-5000000|-29700000||18900000|18900000||||||||-18900000||||190500000|GDDY
2024-06-30|USD|294800000|55200000||-12500000||33100000|2800000|||146300000|-2800000|-511200000||520900000|520900000||||||||-501400000||||146300000|GDDY
2024-03-31|USD|297200000|41800000||146100000||37200000|4400000|||401500000|43700000|-135000000||128300000|128300000||||||||-128300000||||401500000|GDDY
2023-12-31|USD|297700000|51900000||60300000|0|38700000|4000000|||1114100000|-41000000|-128400000||137000000|137000000||27800000|27800000|||||-125200000||||1113900000|GDDY
2023-09-30|USD|281600000|50600000||20100000|0|40600000|9400000|||131000000|-9400000|-525000000|0|521500000|521500000||4900000|4900000|||0||-521500000||||130700000|GDDY
2023-06-30|USD|198000000|54900000||38500000|0|43500000|41200000|||83100000|-29200000|-484100000|0|492000000|492000000||19700000|19700000|||0||-473800000||-315300000||82900000|GDDY
2023-03-31|USD|270300000|56800000||114800000|14400000|48500000|22800000|||47400000|-22800000|-124200000|0|119700000|119700000||3200000|3200000|||0||-119700000||123300000||47300000|GDDY
2022-12-31|USD|208000000|47200000||15100000||49500000|17100000|||93800000|-16500000|-245700000|0|204100000|204100000||12800000|12800000|||0||-192400000||-54200000||93600000|GDDY
2022-09-30|USD|269900000|45200000||5900000||48500000|12800000|||100000000|-85000000|-127300000|0|123400000|123400000||5500000|5500000|||0||-123400000||57600000||99800000|GDDY
2022-06-30|USD|250900000|43100000||32400000||48400000|17900000|||90500000|-18000000|-203100000|0|217000000|217000000||||||0||-198600000||29800000||90400000|GDDY
2022-03-31|USD|250900000|41800000||94600000||48200000|12300000|||68600000|-12500000|-750600000|0|750100000|750100000||||||0||-750100000||-512200000||68400000|GDDY
2021-12-31|USD|172200000|43100000||51000000||49900000|17700000|||87400000|-65300000|5700000|0|0|0||||||0||12300000||112600000||87200000|GDDY
2021-09-30|USD|226400000|42800000||-7300000||50700000|204600000|||97700000|-210400000|-247200000|0|250100000|250100000||||||0||-250100000||97700000||97500000|GDDY
2021-06-30|USD|209400000|45000000||95000000|23000000|50000000|21900000|||46900000|-53400000|-74100000|0|95800000|95800000||||||0||-77400000||46900000||46800000|GDDY
2021-03-31|USD|221300000|27700000||127100000|-2100000|49000000|9000000|||10800000|-306500000|613700000|0|180100000|180100000||||||800000000||-180100000||528500000||10800000|GDDY
2020-12-31|USD|165900000|46000000||16900000|6300000|51400000|42400000|||70800000|-46400000|22400000|0|0|0||||||||12100000||141900000||70500000|GDDY
2020-09-30|USD|197300000|26600000||45400000|-3300000|50700000|8400000|||65100000|-239300000|-110100000|0|0|0||||||||0||65100000||64700000|GDDY
2020-06-30|USD|168100000|38700000||58600000|5100000|48400000|17200000|||-673200000|-60700000|-186700000|0|226000000|226000000||||||||-208500000||-673200000||-673200000|GDDY
2020-03-31|USD|233300000|22200000||96500000|-5400000|52200000|13500000|||43200000|-135900000|-307300000|0|315700000|315700000||||||||-315700000||-209900000||42900000|GDDY
2019-12-31|USD|162200000|40500000||50700000|4400000|48800000|21200000|||61100000|-17900000|-49500000|0|59000000|59000000||||||||-47100000||61100000||60500000|GDDY
2019-09-30|USD|200200000|26500000||25600000|-1500000|49900000|25200000|||76800000|-28900000|-402000000|0|399600000|399600000||||||||-399600000||76800000||76200000|GDDY
2019-06-30|USD|161300000|41900000||52000000|-3600000|53800000|16500000|||-12700000|-59500000|6500000|0|0|0||||||||0||-12700000||-12600000|GDDY
2019-03-31|USD|199700000|21400000||105200000|-400000|57200000|29400000|||13200000|-29000000|-11900000|0|0|0||||||||0||158800000||12900000|GDDY
2018-12-31|USD|128500000|22300000||23000000|3300000|58000000|41700000|||43500000|-59500000|13000000|0|0|0||||||||0||81200000|-800000|42500000|GDDY
2018-09-30|USD|154000000|21300000||12900000|-21000000|61300000|19400000|||14100000|-124500000|12100000|0|0|0||0||||||0||41500000|-100000|13200000|GDDY
2018-06-30|USD|128900000|20000000||47300000|5100000|57000000|19800000|||20200000|-37300000|10000000|0|0|0||0||||||0||99000000|-2600000|18100000|GDDY
2018-03-31|USD|148400000|20500000||86300000|6400000|57800000|16100000|||4200000|-33500000|11900000|0|0|0||0||||||0||128000000|1200000|3300000|GDDY
2017-12-31|USD|104300000|29000000||35800000|6000000|58700000|125200000|||94800000|-72200000|13500000|0|-275000000|10000000||10000000|10000000|||||-9200000||45800000|200000|92600000|GDDY
2017-09-30|USD|131400000|24600000||46500000|3900000|60000000|7200000|||30000000|415600000|-590500000|-596600000|0|0||0||||||400000||-41900000|1600000|22400000|GDDY
2017-06-30|USD|113300000|25900000||67200000|2100000|55500000|1700000|||18100000|-1883900000|1689400000||0|0||3000000|3000000|||||0||-79400000|1800000|20800000|GDDY
2017-03-31|USD|126600000|8800000||94700000|-1900000|31600000|1100000|||-3100000|-29600000|-4900000||0|0||7000000|7000000|||||0||92100000|0|600000|GDDY
2016-12-31|USD|89100000|11500000||33800000|-1000000|38500000|3500000|||-800000|-77600000|-1500000||18800000|18800000||8000000|8000000|||||55000000||9900000|-100000|-1900000|GDDY
2016-09-30|USD|99700000|11700000||26600000|600000|43400000|3000000|||8300000|-32800000|17200000|||||0||||||0||84100000|0|4800000|GDDY
2016-06-30|USD|92400000|11700000||47700000|-4400000|39300000|1900000|||-11100000|-57100000|5100000|||||5700000|5700000|||||-6400000||40400000||-8900000|GDDY
2016-03-31|USD|105300000|11600000||82300000|6700000|38900000|100000|||-18300000|-15900000|-5700000|||||5100000|5100000|||||6400000||83700000||-10500000|GDDY
