fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|-2718782000|||-992295000|2559111000|281472000|105893000|974256000|1655165000|493719000|-343039000|3209150000|2027162000|385400000|385471000||110888000|110888000|||0||-377363000||||488600000|COR
2024-09-30|USD|1000379000|||1091355000|345543000|252883000|182324000|-257640000|643966000|7466000|-241885000|-957260000|-350261000|504979000|504979000||100945000|100945000|||0||-498699000||||3382000|COR
2024-06-30|USD|2477592000|||3762148000|1980951000|272595000|117879000|1336688000|716610000|487594000|-143924000|-1145235000|-18307000|550010000|550010000||102531000|102531000|||53375000||-537079000||||483463000|COR
2024-03-31|USD|-878443000|||-1263013000|252981000|271730000|112753000|1267843000|-976507000|421205000|-166487000|323170000|-25781000|50845000|50845000||107002000|107002000|||544878000||-43142000||||420775000|COR
2023-12-31|USD|885157000|||1526136000|1527791000|278445000|74217000|448557000|1095530000|603008000|-65800000|-551669000|-16899000|385533000|385533000||105690000|105690000|||90068000||-374607000||||601500000|COR
2023-09-30|USD|1826811000|||2804537000|1299799000|266716000|175497000|500014000|813391000|348980000|-183441000|-407014000|10059000|273514000|273514000||98339000|98339000|||0||-262440000||||350565000|COR
2023-06-30|USD|744935000|||1219151000|1308624000|274272000|104281000|1390810000|-43538000|479213000|-819129000|-81873000|16028000|100000000|100000000||98934000|98934000|||89414000||-81634000||||479581000|COR
2023-03-31|USD|629508000|||983436000|917555000|241466000|102854000|746283000|235480000|428213000|-88737000|-769447000|17183000|0|0||101766000|101766000|||13173000||9849000||||435402000|COR
2022-12-31|USD|710080000|||1147439000|1157934000|175412000|75727000|-27522000|1178035000|476170000|-1511158000|-963944000|-12722000|807214000|807214000||99713000|99713000|||54960000||-785351000||||479745000|COR
2022-09-30|USD|1164470000|||1234821000|62662000|158329000|173586000|153155000|-47479000|298676000|-174730000|-673461000|64260000|235282000|235282000||96448000|96448000|||0||-225324000||||294737000|COR
2022-06-30|USD|408622000|||1311699000|1521655000|172114000|113389000|1016132000|497370000|363203000|143457000|-694732000|56052000|237026000|237026000||97316000|97316000|||87030000||-226045000||||406964000|COR
2022-03-31|USD|266585000|||-141912000|372501000|175298000|129652000|1195948000|-774514000|555245000|-194044000|-278164000|30314000|11396000|11396000||97382000|97382000|||29612000||22640000||555245000||548014000|COR
2021-12-31|USD|863411000|||458884000|216062000|180402000|79691000|-755017000|989993000|449416000|-143120000|-106423000|10036000|0|0||100541000|100541000|||38547000||38937000||613868000||449105000|COR
2021-09-30|USD|1009817000|||1976151000|1248162000|164683000|164810000|781043000|521636000|436448000|-171349000|-444607000|-5089406000|0|0||92607000|92607000|||0||34453000||393861000||437698000|COR
2021-06-30|USD|1207619000|||727181000|58362000|127120000|121795000|-154151000|280414000|295448000|-5655996000|488940000|-2348000|0|0||91676000|91676000|||0||33971000||295448000||292122000|COR
2021-03-31|USD|-453903000|||-2034140000|-952015000|100797000|86202000|-699090000|-231165000|434005000|-248822000|2452987000|0|25975000|25975000||91262000|91262000|||0||46135000||434005000||435267000|COR
2020-12-31|USD|903053000|||1573933000|1284304000|104283000|65410000|735724000|545459000|378707000|-65410000|-544471000|0|56175000|56175000||91103000|91103000|||0||2041000||293172000||374845000|COR
2020-09-30|USD|1299232000|178600000||3225409000|1796180000|82109000|118576000|1085158000|710315000|-4844505000|-101764000|-19994000|-116946000|0|0||86814000|86814000|||0||88140000||-4880305000||-4846072000|COR
2020-06-30|USD|-87899000|29738000||-1541348000|-988157000|95415000|106719000|-1719449000|758469000|287268000|-110307000|-73460000|-33731000|13297000|13297000||86223000|86223000|||0||47694000||287268000||289439000|COR
2020-03-31|USD|852897000|28290000||1537160000|1958335000|93795000|77077000|2438647000|-478621000|971111000|-105461000|-288102000|4193000|272024000|272024000||87453000|87453000|||0||-215380000||971111000||960277000|COR
2019-12-31|USD|142810000|29100000||553517000|938295000|109345000|67305000|307204000|630980000|186568000|-62339000|-222061000|-3496000|135128000|135128000||83088000|83088000|||0||-115015000||-141590000||187640000|COR
2019-09-30|USD|672822000|||597407000|458458000|78282000|79455000|569148000|-112158000|132307000|-78799000|-219388000|-640144000|151253000|151253000||83910000|83910000|||0||-206113000||374635000||132619000|COR
2019-06-30|USD|567869000|||-230724000|-359754000|107616000|69279000|-208063000|-140042000|302002000|-85806000|-358254000|-130533000|174819000|174819000||84636000|84636000|||0||-157549000||302002000||301959000|COR
2019-03-31|USD|624364000|||-283573000|-266366000|123719000|82255000|221915000|-478585000|28073000|-83609000|-205161000|-10444000|108951000|108951000||84893000|84893000|||0||-93761000||28073000||27135000|COR
2018-12-31|USD|478968000|||1464585000|1584275000|135232000|79233000|658890000|898775000|391753000|-127618000|-303710000|11837000|239008000|239008000||85535000|85535000|||0||-216608000||47640000||393652000|COR
2018-09-30|USD|665345000|||-495935000|-518566000|82475000|88052000|-449861000|-46801000|194004000|-85242000|-476515000|-25144774000|338791000|338791000||82077000|82077000|||606329000||-338791000||103588000||233288000|COR
2018-06-30|USD|823285000|||125246000|-246681000|120047000|79543000|517245000|-753440000|277875000|-90450000|-435266000|-1385000|240236000|240236000||83431000|83431000|||92424000||-240236000||297569000||275809000|COR
2018-03-31|USD|-87568000|||477553000|1108130000|119418000|95175000|682010000|345037000|282160000|-793099000|-65721000|11011000|37712000|37712000||83978000|83978000|||21853827000||-37712000||-946388000||287455000|COR
2017-12-31|USD|10326000|||201052000|377021000|111724000|73641000|-91624000|460127000|861853000|-142323000|734629000|7710000|22496000|22496000||83555000|83555000|||2577124000||-22496000||602632000||861853000|COR
2017-09-30|USD|1380454000|||1025850000|-549454000|77343000|94969000|-141203000|-398449000|-344587000|-91475000|-165331000||100001000|100001000||80102000|80102000|||2552241000||-100001000||1123648000||-344587000|COR
2017-06-30|USD|-244700000|||813574000|1277987000|99478000|108728000|1001394000|273846000|50352000|-137092000|-711174000||0|0||80075000|80075000|||73078000||0||-1092966000||50352000|COR
2017-03-31|USD|798739000|||-12009000|-246273000|97951000|125418000|-119232000|-157496000|411473000|-112617000|-72823000||0|0||79924000|79924000|||6645719000||0||613299000||411473000|COR
2016-12-31|USD|-430355000|||315441000|1193444000|106251000|137282000|536937000|713553000|247246000|-156857000|-363486000||229928000|229928000||80169000|80169000|||65362000||-229928000||-950698000||247246000|COR
2016-09-30|USD|1354521000|||1264200000|720361000|80680000|154438000|207262000|157365000|143614000|-148118000|-329773000||1243195000|1243195000||73407000|73407000|||58444000||-51607000||876630000||145685000|COR
2016-06-30|USD|191956000|||-221962000|38265000|92687000|130166000|233388000|-97131000|349803000|-146508000|-705533000||586345000|586345000||73241000|73241000|||550640000||-586345000||-660085000||349155000|COR
2016-03-31|USD|880406000|||512197000|176918000|130032000|89902000|395813000|-140840000|604135000|-102066000|768857000||318229000|318229000||70630000|70630000|||6482482000||850662000||1547197000||603450000|COR
2015-12-31|USD|751614000|||1539905000|1130591000|118679000|90110000|76261000|1187858000|330377000|-2772487000|831521000||118575000|118575000||71199000|71199000|||1755310000||-118575000||-1189352000||329639000|COR
2015-09-30|USD|1161963000|||1591040000|767259000|70822000|74496000|610085000|678858000|537451000|-186526000|-1363178000||1058807000|1058807000||61865000|61865000|||35558000||-1058807000||-387741000||363120000|COR
2015-06-30|USD|1121581000|||965398000|108772000|68430000|51888000|57806000|89096000|214163000|-55186000|-848191000||483819000|483819000||63935000|63935000|||42466000||-483819000||218204000||213362000|COR
2015-03-31|USD|741720000|||-963418000|-1376029000|56205000|52644000|44184000|-1485343000|-513390000|-2612297000|1908800000||16267000|16267000||64094000|64094000|||0||-16267000||38223000||-514105000|COR
2014-12-31|USD|896964000|||3528461000|2852304000|51170000|52557000|766718000|2096578000|-199947000|-77156000|-329565000||300213000|300213000||64025000|64025000|||0||-300213000||490243000||-200542000|COR
2014-09-30|USD|832159000|||833180000|364818000|47462000|65787000|402480000|301980000|67802000|-64954000|-220556000||183333000|183333000||52911000|52911000|||0||-55427000||546649000||67802000|COR
2014-06-30|USD|519842000|||-137852000|-445600000|47334000|73278000|40311000|-483466000|-12780000|-191066000|236358000||318632000|318632000||53161000|53161000|||-15035573000||-318632000||565134000||-12780000|COR
