fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|486169000|33236000||106934000|20794000|212122000|519946000|||372519000|-218786000|-240259000|-1149000|0|0||241603000|241603000||3261000|||3261000||||372519000|AVB
2024-06-30|USD|379991000|64942000||-17221000|8418000|206923000|341534000|||254007000|-197985000|159797000|391606000|0|0||241528000|241528000||3606000|||3606000||||253934000|AVB
2024-03-31|USD|412905000|37242000||21553000|3753000|215552000|245058000|||173557000|-265818000|-254497000|-800000|0|0||237005000|237005000||365000|||365000||||173449000|AVB
2023-12-31|USD|346187000|56843000||-60004000|-27970000|213976000|399513000|||242066000|-346091000|-249242000|398456000|0|0||234146000|234171000||1896000|||1896000||||241969000|AVB
2023-09-30|USD|471263000|36439000||62238000|-9748000|200982000|369650000|||171790000|-284987000|-353168000|-38299000|0|0||234163000|234163000||-149000|0||-149000||||172031000|AVB
2023-06-30|USD|346461000|60427000||-21774000|35193000|200546000|266243000|||367807000|-30538000|255011000|-6502000|782000|782000||230871000|230975000||494824000|0||494042000||570934000||367923000|AVB
2023-03-31|USD|396118000|33814000||31559000|1749000|207974000|260642000|||146775000|-267339000|-486960000|-899000|1129000|1129000||223477000|223575000||135000|0||-994000||-358181000||146902000|AVB
2022-12-31|USD|341492000|67408000||-50851000|-15344000|210348000|358910000|||241164000|-211930000|117557000|348364000|0|0||222226000|222325000||18058000|0||18058000||247119000||241293000|AVB
2022-09-30|USD|440392000|38390000||87505000|-8825000|206658000|615864000|||494632000|8019000|-221476000|-36704000|0|0||222179000|222275000||-48000|0||-48000||226935000||494747000|AVB
2022-06-30|USD|296368000|70153000||-32817000|30103000|199302000|286644000|||138566000|-266308000|-227280000|-6065000|0|0||222175000|222267000||1551000|0||1551000||-197220000||138691000|AVB
2022-03-31|USD|343680000|36290000||22419000|1233000|204477000|356936000|||262076000|-90200000|-339857000|-362000|0|0||223075000|223164000||459000|0||459000||-86377000||262044000|AVB
2021-12-31|USD|291428000|76198000||-49205000|-26255000|199662000|594567000|||335298000|-308300000|124810000|325602000|0|0||221936000|222008000||24863000|0||24863000||107938000||335209000|AVB
2021-09-30|USD|343113000|25872000||36824000|7625000|193791000|473253000|||78847000|-404958000|10590000|698213000|0|0||221860000|221930000||4639000|0||4639000||272638000||78914000|AVB
2021-06-30|USD|238484000|64451000||-44143000|25752000|184472000|275028000|||447977000|245157000|-226268000|-6246000|0|0||221850000|221932000||2361000|0||2361000||632449000||447953000|AVB
2021-03-31|USD|330145000|37252000||31129000|-9423000|185776000|226393000|||142234000|-155952000|-257993000|-28488000|0|0||222746000|222828000||11000|0||11000||-83800000||142223000|AVB
2020-12-31|USD|257541000|62935000||-30582000|-4762000|180219000|313244000|||341114000|141890000|-268299000|-1285000|46418000|46418000||222224000|222289000||1865000|0||-44553000||-2894000||341128000|AVB
2020-09-30|USD|333157000|30585000||65971000|23972000|175348000|204197000|||147717000|-136195000|-430256000|-68575000||0||223686000|223787000||-14000|0||-137472000||323065000||147703000|AVB
2020-06-30|USD|287213000|66433000||-34964000|12512000|176249000|156286000|||170869000|-49061000|-690879000|-158039000||0||223667000|223783000||1488000|0||1488000||342297000||170828000|AVB
2020-03-31|USD|341704000|36895000||4261000|1261000|180204000|278711000|||168006000|-136067000|535170000|1448768000||0||213683000|213785000||125000|0||125000||740807000||167971000|AVB
2019-12-31|USD|306882000|73170000||-38948000|-10298000|173658000|1043000|||167671000|-436665000|-77357000|-66861000||0||212179000|212294000||201936000|0||201936000||167671000||167671000|AVB
2019-09-30|USD|377190000|25452000||31354000|5545000|165463000|1000|||279709000|-167180000|-205300000|-442609000||0||212172000|212292000||1596000|0||1596000||445172000||279677000|AVB
2019-06-30|USD|275946000|63435000||-33043000|21172000|162693000|3734000|||168305000|-276838000|135729000|313818000||0||211796000|211922000||50632000|0||50632000||330998000||168281000|AVB
2019-03-31|USD|361786000|25513000||38031000|3087000|164143000|488000|||170418000|-313186000|-71257000|-1668000||0||203499000|203623000||155561000|0||155561000||-22657000||170366000|AVB
2018-12-31|USD|320554000|71298000||-8625000|-737000|161229000|1183000|||385636000|-101195000|-283086000|141651000||0||203087000|203087000||51037000|0||51037000||385636000||385734000|AVB
2018-09-30|USD|355260000|35157000||9527000|-20566000|156538000|246000|||192407000|-178775000|-244791000|-41850000||0||203082000|203082000||391000|0||391000||348945000||192486000|AVB
2018-06-30|USD|309384000|61268000||-2348000|-2733000|156685000|161000|||254543000|2599000|-233493000|-330172000||0||203071000|203071000||833000|0||0||411228000||254662000|AVB
2018-03-31|USD|315913000|33936000||9509000|6608000|161485000|1735000|||141590000|-319280000|72868000|270858000||0||195999000|195999000||0|0||0||69501000||141643000|AVB
2017-12-31|USD|322479000|83257000||-31836000|-43996000|159367000|3501000|||237486000|-340629000|2945000|-245689000||0||195972000|196083000||976000|0||976000||237486000||237573000|AVB
2017-09-30|USD|358122000|21961000||50493000|14958000|144990000|-1026000|||238199000|-371028000|-63136000|134919000||0||195962000|196077000||84000|0||84000||-17435000||238248000|AVB
2017-06-30|USD|275761000|68121000||-17803000|-3395000|141439000|3905000|||165194000|-144844000|-206484000|-974418000||0||195531000|195650000||53216000|0||53216000||-68228000||165225000|AVB
2017-03-31|USD|299895000|34503000||17450000|17243000|137826000|2429000|||235781000|-108880000|-152272000|-21037000||0||185192000|185307000||56817000|0||56817000||-93289000||235875000|AVB
2016-12-31|USD|299545000|56339000||-59793000|7713000|137297000|368000|||242183000|-165761000|25473000|-648755000||0||185264000|185379000||1379000|0||1379000||149095000||242235000|AVB
2016-09-30|USD|307549000|47365000||29488000|8533000|131729000|1594000|||356329000|-154100000|-269856000|166457000||0||185250000|185360000||1343000|0||1343000||-116407000||356392000|AVB
2016-06-30|USD|275396000|44344000||7456000|9340000|132469000|655000|||197319000|-327764000|137133000|336968000||0||185084000|185193000||11702000|0||11702000||84765000||197444000|AVB
2016-03-31|USD|277782000|46011000||35869000|128000|124373000|3264000|||237877000|-384727000|-196021000|-19682000||0||171151000|171265000||1102000|0||1102000||-302966000||237931000|AVB
2015-12-31|USD|280395000|39685000||-14199000|-6369000|119323000|2808000|||155352000|-213002000|23753000|-107310000||0||170997000|171105000||15553000|0||15553000||81950000||155428000|AVB
2015-09-30|USD|302370000|57525000||29779000|-7373000|120184000|3455000|||206076000|-292166000|243227000|-155427000||0||166011000|166107000||577305000|0||577305000||253431000||206142000|AVB
2015-06-30|USD|255522000|31948000||18922000|2630000|118627000|573000|||172253000|-252150000|-134358000|-584017000||0||165145000|165251000||95353000|0||95353000||-130986000||172324000|AVB
2015-03-31|USD|236380000|59624000||-14619000|10166000|109857000|859000|||208053000|-442199000|-107529000|-4209000||0||153095000|153195000||1973000|0||1973000||-313348000||208144000|AVB
2014-12-31|USD|245212000|37313000||9810000|-8651000|107014000|147000|||142530000|-320265000|144485000|-4141000||0||153011000|153011000||6043000|0||6043000||69432000||142638000|AVB
2014-09-30|USD|231718000|60310000||15903000|7432000|111836000|589000|||241001000|-184979000|-32452000|-3950000||0||152022000|152022000||125121000|0||125121000||14287000||241100000|AVB
2014-06-30|USD|189394000|39203000||-3364000|25091000|110395000|-4113000|||172197000|-87152000|-62505000|32064000||0||150217000|150217000||207736000|0||207736000||39737000||158086000|AVB
2014-03-31|USD|220317000|55140000||-7990000|-20486000|99111000|9300000|||141599000|-224364000|108696000|-3832000||0||138393000|138393000||7234000|250000000||7234000||104649000||141739000|AVB
2013-12-31|USD|254392000|42244000||-681000|-45446000|95262000|-5086000|||252090000|13837000|-99784000|-307230000||0||138392000|138479000||1829000|350000000||1829000||168445000||252212000|AVB
2013-09-30|USD|202712000|61433000||44269000|36093000|160682000|4565000|||-10885000|-310661000|109712000|-1931399000||0||138391000|138478000||269000|258000000||269000||1763000||-10719000|AVB
2013-06-30|USD|185823000|29883000||8779000|20200000|196106000|957000|||36097000|-234769000|-287363000|1720453000||0||138376000|138463000||2352000|0||2352000||-336309000||36221000|AVB
2013-03-31|USD|81388000|45765000||-6591000|23299000|108225000|1764000|||75469000|-649581000|-1717969000|-1507243000||0||110891000|110979000||253000|0||253000||-2286162000||75427000|AVB
2012-12-31|USD|165646000|19904000||11616000|-6468000|64897000|1982000|||122384000|-140654000|2044493000|-3758000||0||94706000|94765000||2103537000|250000000||2103537000||2069485000||122357000|AVB
2012-09-30|USD|152705000|39109000||-8202000|-12826000|65998000|506000|||86747000|-289981000|443146000|0||0||93544000|93640000||150971000|0||150971000||305870000||86845000|AVB
2012-06-30|USD|117128000|19328000||1330000|12728000|64875000|441000|||156821000|-26411000|19304000|0||0||92396000|92496000||166726000|0||166726000||110021000||156963000|AVB
2012-03-31|USD|105340000|42684000||-9481000|8167000|64466000|147000|||57609000|-166340000|-307611000|0||0||84926000|84999000||8956000|0||8956000||-368611000||57704000|AVB
2011-12-31|USD|134342000|28223000|254749000|1929000|-12655000|62541000|370000|||322965000|26341000|-232642000|0||0||84804000|84784000||12205000|0||18775000||-71959000||321913000|AVB
2011-09-30|USD|89133000|581000|34475000|-11452000|7740000|62262000|163000|||44677000|-176454000|488048000|0||0||79045000|79119000||773496000|0||773496000||400727000||44824000|AVB
2011-06-30|USD|132664000|395000||26888000|536000|62894000|4766000|||43192000|-168345000|33985000|0||0||77825000|77903000||113977000|0||113977000||-1696000||43372000|AVB
2011-03-31|USD|73215000|48113000||-8320000|9407000|63117000|2982000|||30537000|-124683000|36842000|0||6570000||76557000|76619000||150157000|0||143587000||-14626000||30341000|AVB
2010-12-31|USD|97727000|31824000|7951000|2835000||-402748000|-97000|||26665000|-120589000|100177000|0||||76009000|76025000||59108000|0||59108000||77315000||27955000|AVB
2010-09-30|USD|62655000|737000|-1529000|5734000||58628000|-7000|||23980000|-144369000|-62896000|0||||75823000|75902000||15440000|0||15440000||-144610000||24654000|AVB
2010-06-30|USD|102841000|443000|106252000|4748000||57479000|165000|||51066000|2065000|145518000|0||||73655000|73720000||222921000|0||222921000||250424000||51125000|AVB
2010-03-31|USD|68883000|49552000|81335000|-9441000||58341000|359000|||72366000|-36043000|-15234000|0||||72603000|72665000||83896000|0||83896000||17606000||72523000|AVB
2009-12-31|USD|103603000|67592000|121524000|725000||52528000|135000|||32350000|-3881000|-549642000|0||||72441000|72459000||6418000|741140000||6418000||-449920000||32394000|AVB
2009-09-30|USD|83250000|43657000|67893000|7168000||54960000|316000|||58101000|-53621000|308946000|-248000000||||71341000|71341000||101328000|-241140000||101328000||338575000||58154000|AVB
2009-06-30|USD|98907000|||||53737000|89000|||16723000|-146376000|172922000|||||71087000|71101000||1079000|||||125453000||17674000|AVB
2009-03-31|USD|90821000|||||52640000|294000|||47101000|-129681000|63489000|||||68841000|68866000||35000|||-100000000||24629000||47425000|AVB
2008-12-31|USD|119102000|||||50955000|-9183000||232695000|1866000|-74744000|-58442000|||||-488207000|69469000||600000|||-100000000||-14084000||2123000|AVB
2008-09-30|USD|127857000|||||40769000|6173000|||232886000|11186000|-67358000|||||348032000|71007000||3363000|||||71685000||233581000|AVB
2008-06-30|USD|119548000|||||58936000|228740000||527647000|127439000||-335833000|||||70956000|70956000|||||306600000||||127334000|AVB
