fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|6714000000|280000000||||1755000000|651000000|||4473000000|-2057000000|-4636000000|-2250000000|0|0||2380000000|2380000000|||||0||||4465000000|PFE
2024-06-30|USD|-1781000000|1138000000||||1731000000|637000000|||48000000|4600000000|-2459000000|984000000|0|0||2380000000|2380000000|||||0||||41000000|PFE
2024-03-31|USD|1090000000|415000000||||1736000000|704000000|||3123000000|1732000000|-4931000000|-923000000|0|0||2372000000|2372000000|||||0||||3115000000|PFE
2023-12-31|USD|5240000000|1806000000|||4685000000|1670000000|1044000000||-31000000|-3360000000|-10996000000|5442000000|7775000000|0|0||2315000000|2315000000|||||0||||-3369000000|PFE
2023-09-30|USD|3456000000|332000000||||1560000000|810000000|||-2376000000|888000000|-3779000000|-128000000|0|0||2314000000|2314000000|||0||0||||-2382000000|PFE
2023-06-30|USD|-1208000000|402000000||||1573000000|914000000|||2338000000|-25485000000|27174000000|0|0|0||2315000000|2315000000|||0||0||481000000||2327000000|PFE
2023-03-31|USD|1212000000|419000000||||1487000000|1139000000|||5556000000|3315000000|-2771000000|237000000|0|||2303000000|2303000000|||||||1756000000||5543000000|PFE
2022-12-31|USD|8582000000|938000000||||1519000000|1001000000|261000000|592000000|5003000000|-4410000000|-5015000000|-1088000000|0|0||2245000000|2245000000|||0||0||-843000000||4994000000|PFE
2022-09-30|USD|5974000000|350000000||||1183000000|841000000||592000000|8623000000|-627000000|-5761000000|-3521000000|0|0||2245000000|2245000000|||0||0||-414000000||8608000000|PFE
2022-06-30|USD|8170000000|318000000||||1169000000|751000000|||9911000000|-11313000000|2520000000|4611000000|0|0||2244000000|2244000000|||0||0||-623000000||9906000000|PFE
2022-03-31|USD|6541000000|453000000||||1187000000|643000000|||7870000000|567000000|-6578000000|-220000000|2000000000|2000000000||2249000000|2249000000|||||-2000000000||530000000||7864000000|PFE
2021-12-31|USD|5914000000|649000000||||1277000000|1002000000|-3811000000|-1125000000|3392000000|-2586000000|-3351000000|-360000000|0|0||2189000000|2189000000|||0||0||-23000000||3393000000|PFE
2021-09-30|USD|10829000000|407000000||||1360000000|618000000||-1125000000|8159000000|-10076000000|-1101000000|763000000|0|0||2185000000|2185000000|||0||116000000||-348000000||8146000000|PFE
2021-06-30|USD|11299000000|353000000||||1328000000|537000000||-1125000000|5589000000|-8137000000|-2557000000|-474000000|0|0||2183000000|2183000000|||||||605000000||5563000000|PFE
2021-03-31|USD|4538000000|445000000||||1226000000|554000000||-1125000000|4886000000|-1747000000|-2807000000|-25000000|0|0||2172000000|2172000000|||||||-16000000||4877000000|PFE
2020-12-31|USD|5625000000|678000000||||1046000000|1286000000|-1249000000|-736000000|857000000|8330000000|-13787000000|-10505000000|0|0||2112000000|2112000000|||-11478000000||219000000||168000000||846000000|PFE
2020-09-30|USD|2090000000|387000000||||1262000000|530000000|||1477000000|481000000|-2821000000|-382000000|0|0||2112000000|2112000000|||||48000000||2202000000||1469000000|PFE
2020-06-30|USD|3555000000|438000000||||1251000000|480000000|||3497000000|-13011000000|9159000000|-4045000000|0|0||2111000000|2111000000|||||34000000||3434000000||3489000000|PFE
2020-03-31|USD|3133000000|472000000||||1218000000|495000000|||3364000000|-71000000|-2200000000|958000000|0|0||2105000000|2105000000|||||124000000||862000000||3355000000|PFE
