fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|487170000|4809000||-29445000|1777000|90368000|26282000|||340241000|-25975000|-476760000|-57488000|60400000|60400000||64657000|64657000|||||-55196000||||340241000|AME
2024-06-30|USD|381435000|7664000||-13748000|2726000|98681000|21416000|||337683000|-22137000|-334101000|-277559000|680000|680000||64747000|64747000|||||10231000||||337683000|AME
2024-03-31|USD|410227000|6260000||6535000|6122000|98000000|27652000|||310943000|-21412000|-417549000|-363052000|6915000|6915000||64664000|64664000|||||16698000||||310943000|AME
2023-12-31|USD|540657000|374035000||136498000|-7396000|91923000|59743000||56619000|342864000|-2050119000|1062057000|1112837000|1194000|1194000||57636000|57636000|||||9536000||||342864000|AME
2023-09-30|USD|472856000|3047000||-21353000|2327000|1592000|28671000|||340370000|-176324000|-47683000|-945000|54000|54000||57622000|57622000|||0||11011000||||340370000|AME
2023-06-30|USD|335247000|3365000||11073000|10032000|81556000|27829000|||324242000|-27827000|-102125000|-64105000|22000|22000||57579000|57579000|||0||18614000||205295000||324242000|AME
2023-03-31|USD|386536000|3615000||34003000|7671000|82379000|20006000|||305712000|-122160000|-214966000|-155505000|6502000|6502000||57492000|57492000|||0||3917000||49410000||305712000|AME
2022-12-31|USD|385015000|351339000||102207000|94767000|88459000|58176000|-86713000|-322467000|307081000|-297222000|-74510000|-47376000|1397000|1397000||50534000|50534000|||0||25299000||13283000||307081000|AME
2022-09-30|USD|327121000|3660000||1485000|3785000|75750000|28289000||-322467000|297641000|-214505000|-130796000|-82805000|45000|45000||50438000|50438000|||0||5369000||-18180000||297641000|AME
2022-06-30|USD|235896000|3247000||18873000|5199000|77097000|26151000|||282373000|-26152000|-182950000|36513000|174655000|174655000||50419000|50419000|||0||-165090000||26794000||282373000|AME
2022-03-31|USD|201341000|4737000||22237000|7429000|78121000|26389000|||272447000|-14881000|-187443000|19977000|156724000|156724000||50778000|50778000|||0||-148462000||-983000||272447000|AME
2021-12-31|USD|281897000|243463000||28338000|185079000|77618000|43442000|-172791000|-129592999|281681000|-160658000|-131864000|-42511000|1648000|1648000||46250000|46250000|||0||16348000||-20627000|-4941000|281681000|AME
2021-09-30|USD|307117000|5120000||-21735000|9133000|74680000|26224000||-129593000|257460000|-13042000|-320395000|-283823000|185000|185000||46178000|46178000|||0||11004000||268888000||257460000|AME
2021-06-30|USD|287036000|3756000||80362000|2438000|75197000|23468000||-129593000|231679000|-1597640000|575602000|602899000|4881000|4881000||46134000|46134000|||0||19306000||243832000||231679000|AME
2021-03-31|USD|284407000|3438000||37954000|2444000|64617000|17537000||-129593000|219233000|-284502000|-84006000|-32950000|7997000|7997000||46033000|46033000|||0||-1072000||-89162000|-5061000|219233000|AME
2020-12-31|USD|385882000|212517000||28463000|-162657000|64877000|37035000|163471000|77448000|221025000|-37059000|-454718000|-438000000|116000|116000||41345000|41345000|||0||24907000||-92016000|13879000|221025000|AME
2020-09-30|USD|309730000|8401000||-1307000|353000|62994000|10147000||77448000|204581000|-6102000|-141114000|484768000|73000|73000||41291000|41291000|||-500000000||19131000||215406000|11349000|204581000|AME
2020-06-30|USD|314616000|10204000||5534000|-12992000|61337000|10086000||77448000|166217000|-10766000|-430253000|-397022000|4395000|4395000||41234000|41234000|||0||9304000||-122407000|3996000|166217000|AME
2020-03-31|USD|270752000|10005000||27127000|7757000|66067000|16931000||77448000|280616000|115557000|486649000|22251000|101000|101000||41165000|41165000|||500000000||6876000||860352000|-12606000|280616000|AME
2019-12-31|USD|342208000|245449000||7764000|-19369000|64107000|40821000|14398000|16410000|220777000|-977573000|280839000|388916000|5311000|5311000||31998000|31998000|||0||25432000||-342346000|12180000|220777000|AME
2019-09-30|USD|329636000|22555000||1450000|-4053000|55262000|18247000||16410000|220749000|-133741000|-16404000|2591000|291000|291000||31883000|31883000|||0||13524000||167464000|-12027000|220749000|AME
2019-06-30|USD|246321000|11756000||3671000|5740000|57173000|21861000||16410000|215503000|-21861000|-25657000|-4516000|6185000|6185000||31849000|31849000|||0||14716000||199847000|1044000|215503000|AME
2019-03-31|USD|196257000|715000||1614000|18057000|57500000|21417000||16410000|204268000|-17750000|-165865000|-256286000|137000|137000||31766000|31766000|||100000000||24792000||14090000|1448000|204268000|AME
