fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-11-30|USD|458700000|496400000||22800000|-35600000|51300000|85600000|-51700000|16100000|215200000|-79900000|-377200000|-697500000|24100000|24100000||-337500000|112700000|||495500000||-19400000||||215200000|MKC
2024-08-31|USD|161700000|1700000||21600000|138600000|54600000|59000000|58600000|80000000|223100000|-59000000|-33700000|828300000|24500000|24500000||112800000|112800000|||||-22100000||||223100000|MKC
2024-05-31|USD|163100000|1700000||76300000|56700000|57100000|68300000|30100000|26600000|184200000|-68300000|-104500000|23000000|4200000|4200000||112800000|112800000|||||1800000||||184200000|MKC
2024-02-29|USD|138400000|1800000||14400000|-14200000|45800000|62000000|-16500000|2300000|166000000|-61800000|-67700000|57300000|300000|300000||112700000|112700000|||||4100000||||166000000|MKC
2023-11-30|USD|577200000|382900000||22300000|-111600000|48900000|76700000|-26300000|-85300000|219300000|-75700000|-483000000|-114600000|9000000|9000000||-312900000|104700000|||||-8300000||||219300000|MKC
2023-08-31|USD|265900000|3800000||-8500000|-18600000|53800000|68600000|49400000|-68000000|170100000|-68700000|-183100000|-73200000|8100000|8100000||104600000|104600000||0|0||-3300000||||170100000|MKC
2023-05-31|USD|290800000|1700000||-27100000|-88700000|48800000|57100000|-16800000|-71900000|152100000|-54600000|-473400000|-844700000|15100000|15100000||104600000|104600000||0|0||-9200000||||152100000|MKC
2023-02-28|USD|103400000|1900000||-54800000|-9500000|47800000|61500000|-9700000|200000|139100000|-61500000|-44700000|67900000|3500000|3500000||104600000|104600000||0|0||1700000||-2800000||139100000|MKC
2022-11-30|USD|401400000|376800000||24500000|-31000000|52400000|95200000|2200000|-33200000|185700000|-90900000|-313500000|-199800000|12700000|12700000||-296700000|99200000||0|0||-11200000||-3000000||185700000|MKC
2022-08-31|USD|95700000|5800000||34300000|168900000|50000000|65200000|90900000|78000000|222900000|33700000|-92000000|770100000|13200000|13200000||99300000|99300000||0|0||-9400000||235100000||222900000|MKC
2022-05-31|USD|136500000|2100000||61300000|96500000|49200000|57900000|-14100000|110600000|118500000|-45500000|-86100000|30700000|4200000|4200000||99200000|99200000||0|0||1600000||144300000||118500000|MKC
2022-02-28|USD|17900000|2000000||5200000|16700000|49000000|43700000|-33200000|49900000|154900000|-43700000|4400000|97300000|8700000|8700000||99000000|99000000||0|0||21600000||-21400000||154900000|MKC
2021-11-30|USD|455400000|357200000||51600000|21100000|47200000|88100000|23900000|-2800000|197400000|-78000000|-325000000|-227800000|5400000|5400000||-271700000|90900000||0|0||-2400000||52400000||197400000|MKC
2021-08-31|USD|144200000|2300000||-8300000|116200000|47200000|77100000|50100000|66100000|212400000|-77000000|-30900000|310500000|2800000|2800000||90800000|90800000||0|0||1500000||-26000000||212400000|MKC
