fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|292300000|97100000||49700000|23100000|61700000|54600000|55600000|-37000000|189200000|-45200000|-25100000|-3600000||||69600000|69600000|||-400000||52600000||||189200000|CHD
2024-09-30|USD|364000000|8700000||87600000|-11800000|51700000|48600000|-36300000|26800000|-75100000|-46600000|-60900000|-2500000||||69200000|69200000|||0||10800000||||-75100000|CHD
2024-06-30|USD|236900000|8500000||-6200000|59600000|51100000|30300000|42200000|24300000|243500000|-44700000|-48300000|2500000||||69200000|69200000|||0||19600000||||243500000|CHD
2024-03-31|USD|263000000|36000000||-40700000|9100000|57600000|46300000|20000000|-16100000|227700000|-46800000|-209100000|0|0|0||69000000|69000000|||0||59900000||||227700000|CHD
2023-12-31|USD|235500000|103900000||12100000|-2200000|58300000|102000000|60000000|-63000000|153700000|-105900000|-362600000|0|0|0||66600000|66599999|||0||-296000000||||153700000|CHD
2023-09-30|USD|285900000|7600000||51800000|2800000|49300000|58300000|5000000|200000|177500000|-59200000|-47600000|0|0|0||66900000|66900000|||0||19300000||||177500000|CHD
2023-06-30|USD|236100000|7900000||-6200000|41400000|48800000|38200000|30000000|19500000|221200000|-39600000|-3700000|-15000000|0|0||66700000|66700000|||0||78100000||||221200000|CHD
2023-03-31|USD|273100000|38300000||-4300000|6500000|54900000|25000000|2400000|4800000|203200000|-29600000|-311700000|-55600000|0|0||66300000|66300000|||0||10200000||-68200000||203200000|CHD
2022-12-31|USD|351100000|87700000||93800000|-54100000|58400000|80700000|3600000|-59900000|-164700000|-627900000|105100000|70600000|0|0||63800000|63800000|||499000000||3800000||-171700000||-164700000|CHD
2022-09-30|USD|223700000|7800000||20600000|19200000|46000000|59300000|-5800000|19700000|187100000|-60900000|-358200000|0|0|0||63800000|63800000|||0||5500000||-195400000||187100000|CHD
2022-06-30|USD|157600000|8000000||-22500000|68100000|46100000|23200000|5700000|69300000|187100000|-24100000|334800000|-99600000|0|0||63700000|63700000|||0||5900000||469000000||187100000|CHD
2022-03-31|USD|152800000|32400000||-37600000|62400000|53700000|15600000|1800000|63700000|204400000|-15700000|-202600000|-149900000|0|0||63700000|63700000|||0||11000000||-66200000|-700000|204400000|CHD
2021-12-31|USD|340200000|41600000||92600000|-33000000|54200000|54700000|-14400000|-30800000|158100000|-612300000|333300000|-26900000|445100000|445100000||61700000|61700000|||799200000||-373300000||60600000|-600000|158100000|CHD
2021-09-30|USD|309300000|8000000||73300000|20600000|47100000|20800000|24500000|-400000|230400000|-22100000|-255600000|46800000|0|0||62000000|62000000|||0||-40500000||243000000|-1400000|230400000|CHD
