fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|1456000000|517000000||207000000|-335000000|275000000|426000000|-204000000|-131000000|614000000|-444000000|-545000000||309000000|309000000||148000000|148000000|||||-204000000||||615000000|HAL
2024-09-30|USD|841000000|118000000||-321000000|-41000000|270000000|339000000|20000000|-61000000|580000000|-436000000|-347000000||196000000|196000000||150000000|150000000|||||-196000000||||571000000|HAL
2024-06-30|USD|1081000000|100000000||217000000|241000000|271000000|347000000|228000000|13000000|713000000|-393000000|-416000000||250000000|250000000||151000000|151000000|||||-250000000||||709000000|HAL
2024-03-31|USD|487000000|118000000||-41000000|300000000|263000000|330000000|268000000|32000000|609000000|-381000000|-422000000||250000000|250000000||151000000|151000000|||||-250000000||||606000000|HAL
2023-12-31|USD|1410000000|500000000||-88000000|-375000000|256000000|399000000|-265000000|-110000000|667000000|-535000000|-544000000||254000000|254000000||143000000|143000000|||||-118000000||||661000000|HAL
2023-09-30|USD|874000000|127000000||71000000|280000000|256000000|409000000|185000000|95000000|724000000|-428000000|-483000000||198000000|198000000||144000000|144000000|||0||-198000000||||716000000|HAL
2023-06-30|USD|1052000000|101000000||198000000|-130000000|245000000|303000000|-238000000|108000000|616000000|-401000000|-395000000||248000000|248000000||144000000|144000000|||0||-248000000||256000000||610000000|HAL
2023-03-31|USD|122000000|127000000||-132000000|785000000|241000000|268000000|575000000|210000000|655000000|-295000000|-249000000||100000000|100000000||145000000|145000000|||0||-100000000||-422000000||651000000|HAL
2022-12-31|USD|1163000000|473000000||45000000|79000000|236000000|350000000|-2000000|81000000|665000000|-389000000|-343000000||204000000|204000000||108000000|108000000|||0||25000000||431000000||656000000|HAL
2022-09-30|USD|753000000|140000000||316000000|413000000|234000000|251000000|223000000|190000000|549000000|-230000000|-712000000||46000000|46000000||110000000|110000000|||0||0||-136000000||544000000|HAL
