fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|3205000000|||-956000000|248000000|1276000000|2466000000|1277000000|-4000000|2644000000|-2575000000|-997000000|-169000000|794000000|794000000||||||1057000000||-794000000||||2554000000|DIS
2024-09-30|USD|20239000000|||1434000000|-884000000|1285000000|1489000000|-808000000|40000000|564000000|-1978000000|-3566000000|155000000|469000000|469000000||817000000|817000000|||0||-381000000||||460000000|DIS
2024-06-30|USD|2602000000|||154000000|1564000000|1220000000|1365000000|1217000000|28000000|2842000000|-2350000000|-898000000|1335000000|1522000000|1522000000||||||-1000000||-1522000000||||2621000000|DIS
2024-03-31|USD|3666000000|||-359000000|-258000000|1242000000|1259000000|-1398000000|-18000000|216000000|-1307000000|-2818000000|-1004000000|1001000000|1001000000||549000000|549000000|||133000000||-1001000000||||-20000000|DIS
2023-12-31|USD|2185000000|||-2500000000|-1126000000|1243000000|1299000000|1554000000|-8000000|2151000000|-1246000000|-8006000000|1046000000|0|0||||||0||0||||1911000000|DIS
2023-09-30|USD|12927000000|||863000000|-855000000|1409000000|1374000000|-1102000000|63000000|694000000|-1382000000|-597000000|0|0|||||||13000000||0||||264000000|DIS
2023-06-30|USD|2802000000|||1057000000|1100000000|1344000000|1165000000|331000000|13000000|-153000000|-718000000|-1001000000|0|0|||||||0||0||1083000000||-460000000|DIS
2023-03-31|USD|3236000000|||605000000|293000000|1310000000|1249000000|-1010000000|19000000|1488000000|-1249000000|-83000000|-85000000||||||||3000000||||1904000000||1271000000|DIS
2022-12-31|USD|-974000000|||-2322000000|1396000000|1306000000|1181000000|1423000000|88000000|1361000000|-1292000000|-1043000000|799000000|0|||||||67000000||0||-3309000000||1279000000|DIS
2022-09-30|USD|5337000000|||1887000000|1038000000|1317000000|1148000000|-1111000000|161000000|254000000|-1136000000|-2482000000|||||||||181000000||0||||162000000|DIS
2022-06-30|USD|3065000000|||1122000000|2361000000|1290000000|1735000000|164000000|162000000|1502000000|-1848000000|-150000000|-145000000||||||||82000000||12000000||-76000000||1409000000|DIS
