fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|3165000000|-112000000||-1534000000|739000000|2647000000|5834000000|357000000|136000000|-153000000|-3764000000|63000000|-49000000||||0|0|||0||1000000||||-126000000|INTC
2024-09-30|USD|4054000000|611000000||3075000000|843000000|3612000000|6458000000|-10000000|853000000|-16989000000|-2764000000|-3792000000|-3146000000||||536000000|536000000|||0||355000000||||-16639000000|INTC
2024-06-30|USD|2292000000|-52000000||550000000|-442000000|2569000000|5682000000|-192000000|-250000000|-1654000000|-9165000000|11237000000|-2600000000||||534000000|534000000|||438000000||5000000||||-1610000000|INTC
2024-03-31|USD|-1223000000|540000000||-1675000000|286000000|2551000000|5970000000|-80000000|366000000|-437000000|-2563000000|3630000000|793000000||||529000000|529000000|||2537000000||626000000||||-381000000|INTC
2023-12-31|USD|4624000000|-355000000||838000000|262000000|2513000000|6696000000|559000000|-339000000|2660000000|-5318000000|152000000|0||||527000000|527000000|||0||0||||2669000000|INTC
2023-09-30|USD|5824000000|575000000||189000000|-671000000|2447000000|5753000000|-153000000|-518000000|310000000|-7394000000|842000000|-3900000000|0|0||525000000|525000000|||423000000||0||||297000000|INTC
2023-06-30|USD|2808000000|154000000||-111000000|-1860000000|2276000000|5888000000|-851000000|-1009000000|1473000000|-2808000000|117000000|-3900000000|0|0||524000000|524000000|||0||0||117000000||1481000000|INTC
2023-03-31|USD|-1785000000|239000000||-2331000000|-517000000|2366000000|7413000000|-286000000|-231000000|-2768000000|-8521000000|7394000000|-2930000000||||1512000000|1512000000|||10968000000||659000000||-2912000000||-2758000000|INTC
2022-12-31|USD|7703000000|309000000||811000000|1311000000|3287000000|5699000000|-3336000000|393000000|-661000000|-3487000000|2399000000|0|0|0||1509000000|1509000000|||445000000||0||6615000000||-664000000|INTC
2022-09-30|USD|1030000000|101000000||-529000000|2063000000|3252000000|7299000000|1406000000|657000000|1019000000|-4571000000|3680000000||0|||1502000000|1502000000|||6103000000||-383000000||139000000||1019000000|INTC
