fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|91321000|||122101000|172287000|6181000|26472000|166246000|-5330000|67025000|43071000|-7713000|||||||||||0||||67025000|AXON
2024-06-30|USD|82763000|||8408000|16787000|13000000|11318000|9381000|7406000|40797000|82139000|-2185000|||||||||||0||||41473000|AXON
2024-03-31|USD|-15938000|||-63546000|51842000|11564000|16194000|51132000|2074000|133218000|-174044000|-2710000|||||||||||0||||133352000|AXON
2023-12-31|USD|140038000|||96710000|113788000|10051000|24067000|-9944000|12332000|57271000|53173000|-3818000|||||||||||0||||57061000|AXON
2023-09-30|USD|62892000|||97807000|96242000|8418000|14366000|80263000|15979000|59397000|-121953000|-7122000||0|0|||||0|||0||||61309000|AXON
2023-06-30|USD|42656000|||20754000|79548000|7480000|13199000|51774000|27774000|12420000|153930000|14264000||0|0|||||0|||15322000||210850000||11514000|AXON
2023-03-31|USD|-56323000|||13156000|66242000|6689000|8638000|50431000|15811000|45139000|-72674000|37990000||0|0|||||0|||39181000||-91007000||45139000|AXON
2022-12-31|USD|131120000|||96604000|19802000|6210000|11698000|-41818000|29720000|29175000|-528966000|600565000||0|0||603044000|603044000||0|||0||||29175000|AXON
2022-09-30|USD|40901000|||44702000|53957000|6206000|14460000|34799000|19158000|12131000|-103215000|-72000||0|0|||||0|||0||-62386000||12131000|AXON
2022-06-30|USD|19376000|||92712000|120591000|6210000|12816000|87742000|32849000|50962000|-188438000|-934000||0|0|||||0|||0||-169996000||50962000|AXON
2022-03-31|USD|43964000|||6457000|6765000|5755000|17135000|-7495000|14260000|54871000|-10348000|-1459000||0|0|||||0|||0||32157000||54871000|AXON
2021-12-31|USD|12930000|||104830000|102793000|5274000|13620000|87675000|15118000|-13508000|159144000|-97279000||0|0|||||-101000|||51513000||74795000||-13508000|AXON
2021-09-30|USD|16449000|||100820000|115412000|4838000|12484000|114106000|1306000|48524000|66966000|-66590000||0|0|||||105615000|||0||83586000||48524000|AXON
2021-06-30|USD|34176000|||27109000|37654000|4291000|13612000|35286000|2368000|-47117000|80569000|-3267000||0|0||||||||0||90432000||-47117000|AXON
2021-03-31|USD|60939000|||-11843000|-31818000|4291000|10562000|-31298000|-520000|-47917000|-54123000|-7045000||0|0||||||||0||-229000||-47917000|AXON
2020-12-31|USD|34318000|||14561000|51996000|3531000|6670000|59211000|-7215000|25834000|-56232000|-923000||0|0||||||||0||-22837000||25834000|AXON
2020-09-30|USD|11140000|||37532000|55276000|3133000|58538000|39176000|16100000|-873000|-154083000|-1119000||0|0||||||||0||25221000||-873000|AXON
