fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|811700000|10400000||30500000|17400000|366800000|2117600000|23800000|-6400000|649800000|-2182100000|274200000|-21500000||||393600000|393600000|||459200000||1100000||||617400000|APD
2024-09-30|USD|1575600000|363100000||-163600000|118400000|380800000|2075200000|91600000|26800000|1951000000|-145400000|-232300000|-106600000||||393500000|393500000|||558400000||1700000||||1949900000|APD
2024-06-30|USD|1261400000|16400000||125900000|-53400000|360300000|1606600000|-91700000|38300000|708900000|-1547800000|135200000|-51400000||||393500000|393500000|||470900000||500000||||696600000|APD
2024-03-31|USD|801700000|13500000||-32500000|-48100000|360800000|1669400000|-72200000|24100000|580900000|-1560400000|1349700000|-1152800000||||389000000|389000000|||2838600000||400000||||572400000|APD
2023-12-31|USD|626600000|3400000||-268500000|81300000|349200000|1445500000|32700000|48600000|621600000|-1665600000|1362800000|1020900000||||388900000|388900000|||810400000||5300000||||609300000|APD
2023-09-30|USD|4050300000|||162100000|-207400000|357300000|1462900000|-203300000|-4100000|694400000|-1516600000|510700000|-299100000|0|0||388700000|388700000|||1399900000||4500000||||692600000|APD
2023-06-30|USD|845400000|2300000||75900000|246500000|339900000|1322400000|225300000|21200000|610500000|-1923800000|495500000|583600000|0|0||388700000|388700000|||224700000||2400000||-582900000||595600000|APD
2023-03-31|USD|638700000|||-193700000|-75900000|339600000|1006900000|-85400000|9500000|449900000|-2219800000|689000000|-12200000|0|0||359800000|359800000|||1415300000||3100000||-892100000||439800000|APD
2022-12-31|USD|719300000|||-257600000|49700000|321500000|834200000|-53100000|102800000|583800000|-256200000|-85600000|-4100000|0|0||359400000|359400000|||476300000||14000000||377500000||572200000|APD
2022-09-30|USD|-147400000|||212400000|49500000|332800000|787400000|36000000|13500000|593000000|-1013100000|-188500000|-237100000|0|0||359400000|359400000|||409200000||3000000||-244200000||583100000|APD
2022-06-30|USD|908200000|||197000000|225100000|337200000|705500000|201600000|23500000|587100000|-208300000|-26500000|44100000|0|0||359200000|359200000|||269500000||1900000||587100000||582100000|APD
2022-03-31|USD|519800000|||-44500000|72100000|335900000|769800000|48500000|23600000|536800000|-916700000|-200500000|97800000|0|0||332600000|332600000|||35900000||1100000||536800000||530500000|APD
2021-12-31|USD|785200000|||167600000|130600000|332300000|663800000|96900000|33700000|549600000|-1719100000|-585100000|113100000|0|0||332100000|332100000|||51600000||13300000||-1519000000||560400000|APD
2021-09-30|USD|1712700000|||48100000|14600000|332600000|616400000|3800000|10800000|618800000|-414900000|-217800000|-37700000|0|0||332000000|332000000|||18000000||2500000||1080000000||610400000|APD
2021-06-30|USD|532300000|||4100000|-52300000|335700000|620000000|-63300000|11000000|532300000|-1734800000|-699900000|5100000|0|0||332000000|332000000|||68100000||3400000||532300000||533600000|APD
2021-03-31|USD|477100000|||111500000|-21100000|329300000|563600000|-36600000|15500000|477100000|44100000|-196100000|29100000|0|0||296500000|296500000|||92800000||3100000||477100000||473100000|APD
2020-12-31|USD|774700000|||24200000|62200000|323700000|664200000|52300000|9900000|486700000|18200000|-307100000|4500000|0|0||296200000|296200000|||0||1600000||485800000||482000000|APD
2020-09-30|USD|494700000|99500000|39800000|152800000|-299600000|310500000|463800000|-279500000|-20100000|494700000|770900000|-720800000|-6900000|0|0||296000000|296000000|||100000||10900000||494700000||486800000|APD
2020-06-30|USD|774700000|24300000|39500000|-72900000|3600000|290600000|1114600000|-5200000|8800000|457100000|-3624500000|4543300000|-14700000|0|0||295900000|295900000|||4895700000||3000000||457100000||446500000|APD
2020-03-31|USD|571500000|22900000|41500000|3600000|99400000|294700000|482900000|91300000|8100000|490400000|-445700000|-267500000|-22900000|0|0||256000000|256000000|||0||14700000||534500000||477800000|APD
2019-12-31|USD|667000000|24000000|42000000|-115400000|-17400000|289200000|447700000|-25800000|8400000|488900000|-260700000|-270300000|-10400000|0|0||255700000|255700000|||0||5500000||136000000||475600000|APD
2019-09-30|USD|518700000|||53000000|-113100000|293600000|482100000|-102600000|-10500000|518700000|-677900000|-709700000|-33800000|0|0||255600000|255600000|||0||4800000||518700000||503200000|APD
2019-06-30|USD|717600000|4700000||30700000|38300000|269100000|544100000|39000000|-700000|500200000|-553400000|-201000000|44300000|0|0||255300000|255300000|||0||17900000||-39100000|-2300000|488000000|APD
2019-03-31|USD|630600000|||-70100000|-76500000|262100000|560100000|-80300000|3800000|433500000|-655600000|-170000000|31400000|0|0||241600000|241600000|||0||40700000||-187400000|7600000|421300000|APD
2018-12-31|USD|655200000|||-55400000|48900000|258000000|403400000|38500000|10400000|357000000|-226500000|-289800000|-38000000|0|0||241500000|241500000|||0||4700000||132000000|-6900000|347500000|APD
2018-09-30|USD|459700000|||-112800000|10700000|257200000|410300000|-69500000|80200000|459700000|-610200000|-262000000|-32400000|0|0||241200000|241200000|||0||18000000||-195200000|-14400000|452900000|APD
2018-06-30|USD|487900000|||95500000|-91200000|245600000|585600000|-80700000|-10500000|487900000|-494000000|-282200000|-23700000|0|0||241100000|241100000|||0||5500000||-80400000|-47700000|473900000|APD
2018-03-31|USD|423600000|||-146900000|-29000000|240000000|315900000|-15100000|-13900000|423600000|-41400000|-174500000|18300000|0|0||208000000|208000000|||500000||18300000||344300000|14200000|416400000|APD
2017-12-31|USD|898200000|||-113500000|-4500000|227900000|256600000|-12900000|8400000|161700000|-484900000|-641100000|-40700000|0|0||207500000|207500000|||0||34400000||-551000000|14000000|154600000|APD
2017-09-30|USD|475000000|||263700000|19500000|231000000|232900000|-18900000|38400000|475000000|393100000|-186500000|600000|0|0||207000000|207000000|||200000||30200000||941000000|11900000|468700000|APD
2017-06-30|USD|104100000|||78700000|-24200000|216900000|274600000|-100000|-24100000|104100000|141600000|-192600000|17400000|0|0||206900000|206900000|||900000||18300000||463300000|9300000|101900000|APD
2017-03-31|USD|2135700000|||-189000000|-81000000|211800000|293000000|-70200000|-10800000|2135700000|2055700000|-687300000|-44400000|0|0||187100000|187100000|||100000||9200000||1202500000|8400000|2130000000|APD
2016-12-31|USD|1126700000|||10400000|-44700000|206100000|239200000|-34800000|-9900000|306400000|-257500000|-905000000|-772200000|0|0||186900000|186900000|||1200000||10700000||-664000000|-16200000|299800000|APD
2016-09-30|USD|400900000|||24400000|-234400000|212500000|258500000|-241300000|-18600000|400900000|-249600000|379700000|290100000|0|0||186300000|186300000|||573500000||65100000||986500000|3800000|394000000|APD
2016-06-30|USD|354100000|||259100000|159800000|213500000|262500000|189100000|-14700000|354100000|-255700000|-251900000|-432700000|0|0||185800000|185800000|||386900000||40700000||201700000|-3200000|346800000|APD
2016-03-31|USD|-465500000|||-113100000|60700000|213900000|184200000|85200000|-17900000|-465500000|-262300000|-200900000|-47600000|0|0||174700000|174700000|||0||25200000||34000000|8200000|-473300000|APD
2015-12-31|USD|1112500000|||-113400000|-51900000|214700000|350600000|-65900000|19000000|372000000|-301400000|-198000000|46000000|0|0||174400000|174400000|||0||10300000||72700000|-1300000|363600000|APD
2015-09-30|USD|350000000|||-21100000|-134300000|156700000|400100000|-128400000|-35600000|350000000|-360700000|-416700000|163200000|0|0||174100000|174100000|||800000||28800000||-8900000|-11400000|344500000|APD
