fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|502200000|233000000||194500000|64100000|134800000|37000000|69100000|-4500000|-486100000|3800000|-496000000|-25300000|466600000|466600000||27300000|27300000|||||-369700000||||208800000|FTV
2024-09-30|USD|459000000|12000000||23500000|-10800000|135800000|27800000|-40000000|-16300000|221600000|-17600000|-281600000|300000|270100000|270100000||27800000|27800000|||||-270100000||||221600000|FTV
2024-06-30|USD|308900000|12000000||-79700000|-7200000|136500000|29200000|-15800000|-1100000|195100000|-44800000|-322000000|-144700000|0|0||28000000|28000000|||||0||||195100000|FTV
2024-03-31|USD|256700000|12000000||-47200000|6100000|136800000|26400000|-8800000|13100000|441400000|-1737400000|306900000|-426800000|0|0||28100000|28100000|||||0||||207400000|FTV
2023-12-31|USD|446800000|236000000||173200000|135400000|115700000|34100000|15200000|-20000000|265200000|-71200000|798600000|1092500000|65000000|65000000||28100000|28100000|||||-13500000||||265200000|FTV
2023-09-30|USD|411400000|12000000||64200000|15100000|114800000|27900000|1000000|-5700000|218000000|-83300000|-324900000|16000000|78800000|78800000||24600000|24600000||||0|-78800000||||218000000|FTV
2023-06-30|USD|321000000|12000000||-44400000|-13900000|113500000|21000000|-4500000|-6200000|209000000|-16100000|-254300000|-109300000|129100000|129100000||24600000|24600000||||0|0||50600000||209000000|FTV
2023-03-31|USD|174400000|12000000||-110300000|28400000|112800000|24800000|-21500000|33600000|173600000|-24800000|-187100000|-159300000|0|0||24700000|24700000||||0|0||-37500000||173600000|FTV
2022-12-31|USD|464200000|170800000||88300000|-6200000|116600000|36100000|30700000|-32900000|227200000|-34200000|-434600000|-342800000|66800000|66800000||24700000|24700000|0|||0|-49200000||||227200000|FTV
2022-09-30|USD|329800000|12000000||24400000|22400000|115000000|22600000|-16300000|22500000|189900000|-29600000|-255500000|-100000000|133200000|133200000||24800000|24800000|0|||0|-133200000||44700000||189900000|FTV
