fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|1498000000|||||742000000|1410000000|||965000000|-2511000000|-1073000000|||||||||1584000000||-82000000||||965000000|UAL
2024-06-30|USD|2876000000|||||719000000|1164000000|||1323000000|134000000|-580000000|||||||||607000000||||||1323000000|UAL
2024-03-31|USD|2847000000|||||708000000|1366000000|||-124000000|1441000000|-1938000000|||||||||3111000000||||||-124000000|UAL
2023-12-31|USD|-910000000|||||684000000|2066000000||672000000|600000000|-743000000|-123000000|||||||||703000000||||||600000000|UAL
2023-09-30|USD|880000000|||||663000000|1842000000|||1137000000|-1936000000|-715000000|0|0|0|||||0|94000000|0|0||||1137000000|UAL
2023-06-30|USD|3799000000|||||669000000|1420000000|||1075000000|-1459000000|-491000000|0|0|0|||||0|1303000000|0|0||1849000000||1075000000|UAL
2023-03-31|USD|3142000000|||||655000000|1843000000|||-194000000|-1968000000|-563000000|0|0|0|||||0|288000000|0|0||611000000||-194000000|UAL
2022-12-31|USD|1158000000|||||624000000|2539000000|-158000000||843000000|-4387000000|-877000000|0|0|0|||||0|526000000|0|0||-4106000000||843000000|UAL
2022-09-30|USD|741000000|||||610000000|1328000000|||942000000|-5528000000|-818000000|0|0|0|||||0|-2000000|0|0||-5605000000||942000000|UAL
2022-06-30|USD|2691000000|||||611000000|550000000|||329000000|-3484000000|-798000000|0|0|0|||||0|212000000|0|0||-1591000000||329000000|UAL
2022-03-31|USD|1476000000|||||611000000|402000000|||-1377000000|-430000000|-856000000|0|0|0|||||0|0|0|0||190000000||-1377000000|UAL
2021-12-31|USD|-269000000|||||619000000|536000000|-448000000||-646000000|-348000000|-575000000|0|0|0|||||0|-2000000|0|0||-1192000000||-646000000|UAL
2021-09-30|USD|-786000000|||||623000000|266000000|||473000000|-214000000|-583000000|0|0|0|||||0|-18000000|0|0||1096000000||473000000|UAL
2021-06-30|USD|2675000000|||||620000000|861000000|||-434000000|-781000000|6276000000|0|0|0|||||0|9780000000|0|0||186000000||-434000000|UAL
2021-03-31|USD|447000000|||||623000000|444000000|||-1357000000|-329000000|1278000000|0|0|0||353|353||500000000|1336000000|47000000|532000000||1396000000||-1357000000|UAL
2020-12-31|USD|-2177000000|||||629000000|97000000|135000000||-1682000000|40000000|481000000|0|0|0||2667000000|2667000000||0|3020000000|0|968000000||-1682000000||-1897000000|UAL
2020-09-30|USD|-1889000000|||||626000000|-368000000|||-1841000000|770000000|7905000000|0|0|0|||||0|1500000000|9000000|0||-341000000||-1841000000|UAL
2020-06-30|USD|-130000000|||||618000000|39000000|||-1627000000|812000000|2382000000|250000000|0|0|||||0|1300000000|57000000|57000000||-270000000||-1627000000|UAL
2020-03-31|USD|63000000|||||615000000|1959000000|||-1704000000|-1572000000|2189000000|2500000000|353000000|353000000||353000000|353000000||0|348000000||-353000000||680000000||-1704000000|UAL
2019-12-31|USD|1181000000|814000000||||2237000000|1192000000|44000000||861000000|-1329000000|-47000000|0|214000000|214000000|||||0|738000000||-214000000||861000000||641000000|UAL
2019-09-30|USD|1103000000|252000000||||15000000|869000000|||1024000000|-795000000|-571000000|0|369000000|369000000|||||0|113000000||-369000000||1024000000||1024000000|UAL
2019-06-30|USD|2710000000|||||18000000|858000000|||1052000000|-856000000|-479000000|0|549000000|549000000|||||0|350000000||-549000000||1052000000||1052000000|UAL
2019-03-31|USD|1915000000|||||18000000|1609000000|||292000000|-1580000000|-183000000|0|513000000|513000000||513000000|513000000||0|646000000||-513000000||152000000||292000000|UAL
2018-12-31|USD|1129000000|-221000000||||2108000000|1574000000|-29000000||652000000|-1948000000|-108000000||225000000|225000000||1235000000|1235000000||0|408000000||-225000000||652000000||461000000|UAL
2018-09-30|USD|883000000|311000000||||17000000|825000000|||836000000|-854000000|-294000000||41000000|41000000|||||0|24000000||-41000000||836000000||833000000|UAL
2018-06-30|USD|2443000000|||||17000000|727000000|||684000000|-958000000|-1004000000||440000000|440000000|||||0|612000000||-440000000||684000000||683000000|UAL
2018-03-31|USD|1709000000|||||23000000|944000000|||147000000|-695000000|-95000000||529000000|529000000|||||0|696000000||-529000000||1066000000||145000000|UAL
2017-12-31|USD|789000000|||||422000000|970000000|-183000000||729000000|-849000000|-328000000||553000000|553000000||1844000000|1844000000||0|646000000||-551000000||729000000||579000000|UAL
2017-09-30|USD|577000000|||||556000000|1120000000|||637000000|-1276000000|177000000||579000000|579000000|||||0|980000000||-579000000||637000000||645000000|UAL
2017-06-30|USD|1465000000|||||536000000|1089000000|||818000000|-1035000000|-318000000||454000000|454000000|||||0|384000000||-454000000||818000000||821000000|UAL
2017-03-31|USD|1290000000|||||518000000|691000000|||96000000|-643000000|86000000||258000000|258000000|||||0|755000000||-258000000||86000000||99000000|UAL
2016-12-31|USD|1005000000|||||396000000|880000000|-16000000||1005000000|-956000000|-235000000||172000000|172000000|||||0|298000000||-166000000||1005000000||397000000|UAL
2016-09-30|USD|965000000|||||503000000|689000000|||965000000|-663000000|-328000000||260000000|260000000|||||0|435000000||-260000000||147000000||965000000|UAL
2016-06-30|USD|588000000|||||491000000|838000000|||588000000|-822000000|-1037000000||790000000|790000000|||||0|33000000||-790000000||688000000||588000000|UAL
2016-03-31|USD|1512000000|||||479000000|816000000|||313000000|-797000000|-1613000000||1392000000|1392000000||1392000000|1392000000||0|42000000||-1392000000||-1211000000||313000000|UAL
2015-12-31|USD|1081000000|||||383000000|763000000|-15000000||1081000000|-774000000|-762000000||523000000|523000000|||||0|460000000||-507000000||-421000000||823000000|UAL
2015-09-30|USD|4816000000|||||469000000|673000000|||4816000000|-546000000|-123000000||265000000|265000000|||||0|385000000||-265000000||631000000||4816000000|UAL
2015-06-30|USD|1193000000|||||445000000|1101000000|||1193000000|-1128000000|-1180000000||250000000|250000000|||||0|128000000||-250000000||-556000000||1193000000|UAL
2015-03-31|USD|2333000000|||||429000000|210000000|||508000000|-45000000|-430000000||195000000|195000000|||||0|100000000||-195000000||1350000000||508000000|UAL
2014-12-31|USD|631000000|||||350000000|660000000|209000000||631000000|-626000000|-391000000||92000000|92000000|||||0|255000000||-32000000||-1115000000||28000000|UAL
2014-09-30|USD|924000000|||||422000000|392000000|||924000000|-298000000|-583000000||||||||0|782000000||-220000000||-307000000||924000000|UAL
2014-06-30|USD|1464000000|||||417000000|589000000|||789000000|-905000000|-144000000||||||||0|248000000||||415000000||789000000|UAL
2014-03-31|USD|694000000|||||409000000|364000000|||-609000000|-427000000|-478000000||||||||0|147000000||||-211000000||-609000000|UAL
2013-12-31|USD|-334000000|||||260000000|765000000|-142000000||242000000|-723000000|342000000||||||||0|604000000||26000000||-715000000||140000000|UAL
2013-09-30|USD|237000000|||||435000000|578000000|||379000000|-466000000|21000000||||||||0|299000000||||-208000000||379000000|UAL
2013-06-30|USD|1148000000|||||425000000|446000000|||469000000|-402000000|-141000000||||||||0|411000000||||605000000||469000000|UAL
2013-03-31|USD|393000000|||||12000000|375000000|||-417000000|-431000000|-1194000000||||||||0|109000000||||-1232000000||-417000000|UAL
2012-12-31|USD|90000000|||171000000|-381000000|304000000|989000000|-413000000||-456000000|-1152000000|703000000||||||||0|1035000000||-4000000||-359000000||-620000000|UAL
2012-09-30|USD|-238000000|||462000000|140000000|379000000|408000000|32000000||6000000|-230000000|-489000000||||||||0|0||||-957000000||6000000|UAL
2012-06-30|USD|959000000|||307000000|31000000|378000000|318000000|-25000000||339000000|-213000000|-266000000||||||||0|0||||480000000||339000000|UAL
2012-03-31|USD|124000000|||-240000000|715000000|380000000|301000000|427000000||-448000000|-362000000|-402000000||||||||0|86000000||||-640000000||-448000000|UAL
2011-12-31|USD|265000000|||372000000|-458000000|118000000|330000000|-430000000||45000000|-517000000|-486000000||||||||0|10000000||||-738000000||-138000000|UAL
2011-09-30|USD|385000000|||47000000|88000000|-52000000|160000000|130000000||653000000|-453000000|-467000000||||||||0|0||||-535000000||653000000|UAL
2011-06-30|USD|753000000|||213000000|259000000|385000000|145000000|8000000||538000000|-509000000|-890000000||||||||0|110000000||||-646000000||538000000|UAL
2011-03-31|USD|1005000000|||-235000000|379000000|388000000|205000000|379000000||-213000000|-320000000|-589000000||||||||0|32000000||||96000000||-213000000|UAL
2010-12-31|USD|106000000|493000000||272000000|249000000|24000000|204000000|-262000000||-82000000|3472000000|-447000000||||||||0|91000000||||3131000000||-325000000|UAL
2010-09-30|USD|445000000|-44000000||34000000|30000000|4000000|88000000|-29000000||387000000|-57000000|-356000000||||||||0|||||32000000||387000000|UAL
2010-06-30|USD|874000000|-28000000||||215000000|73000000|98000000||273000000|-19000000|535000000||||||||0|||||1390000000||273000000|UAL
