fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|335355000|140996000|11726000|197485000|531657000|47657000|23941000|424402000||398573000|-23941000|-94586000|0|101981000|101981000||||||||-94586000||||398573000|IT
2024-09-30|USD|421631000|33925000|11425000|-179359000|-815461000|51252000|27157000|-711101000||415049000|-32181000|-68660000|0|68660000|68660000||||||||-68660000||||415049000|IT
2024-03-31|USD|188836000|34049000|11110000|-263688000|27177000|50844000|22660000|-18228000||210557000|-24660000|-219681000|274400000|225124000|225124000||||||||-217077000||||210545000|IT
2023-12-31|USD|224330000|154477000|13388000|218858000|508386000|601048000|27979000|442695000|-374496000|208631000|-22955000|-154857000||158449000|158449000||154857000|154857000|||||-152457000||||208631000|IT
2023-09-30|USD|330946000|39645000|13362000|52156000|-128370000|48536000|28451000|-123464000|31054000|180009000|-32251000|-205292000|0|209367000|209367000||205292000|205292000|||0||-209367000||||180009000|IT
2023-06-30|USD|435782000|35194000|12779000|-17246000|-276574000|46612000|25572000|-258392000|117513000|198043000|-28248000|-127440000|0|131522000|131522000||127439999|127439999|||0||-131522000||280094000||198043000|IT
2023-03-31|USD|164679000|34948000|12439000|-282315000|-22643000|47792000|21122000|-36177000|140696000|295783000|137611000|-101292000|0|106850000|106850000||101292000|101292000|||0||-99492000||200998000||295783000|IT
2022-12-31|USD|203109000|147110000|12029000|250296000|571540000|611936000|37589000|499239000||256814000|-42988000|-14012000|0|-26414000|-26414000||5251000|5251000|||0||31665000||146109000||256814000|IT
2022-09-30|USD|314921000|34255000|11500000|52683000|-131496000|47251000|32076000|-99445000||173545000|-36185000|-92882000|0|96534000|96534000||4985000|4985000|||0||-96534000||185854000||173545000|IT
2022-06-30|USD|415607000|34042000|11466000|-83890000|-175392000|47664000|21092000|-128398000||204925000|-21092000|-475096000|0|478810000|478810000||||||0||-478810000||-80581000||204925000|IT
2022-03-31|USD|167785000|34817000|11164000|-321001000|-34931000|49482000|17293000|-30700000||172559000|-17293000|-445452000|0|451070000|451070000||||||0||-444121000||-294960000||172515000|IT
2021-12-31|USD|234786000|136883000|10246000|-19300000|526347000|525282000|21164000|402887000|8197000|-137600000|-18767000|-213423000|0|261192000|216739000||||||0||-212093000||-156900000||209359000|IT
2021-09-30|USD|345039000|35322000|11669000|90363000|-103374000|52480000|14191000|-124891000|-17806000|148865000|-14447000|-353949000|0|355458000|355458000||||||0||-355458000||-204875000||148865000|IT
2021-06-30|USD|575347000|35324000|10364000|60174000|-84612000|52005000|11958000|-78458000|-4577000|271236000|-34732000|-187017000|0|684900000|684900000||||||0||-684900000||-412773000||271236000|IT
2021-03-31|USD|157298000|34927000|10095000|-272495000|-33941000|57187000|12521000|-54192000|-20014000|164100000|-12521000|-403220000|-5000000|398450000|398450000||||||0||-393093000||-258443000||164100000|IT
2020-12-31|USD|260448000|146314000|10053000|157013000|275590000|497818000|23043000|269710000|41558000|119607000|-23043000|-98199000|5000000|100185000|100185000||||||0||-95913000||139206000||119607000|IT
2020-09-30|USD|243913000|34763000|9592000|48811000|-106951000|53971000|14980000|-107995000|-25883000|16964000|-14980000|-42272000|0|2255000|2255000||||||1200000000||-2255000||12281000||16964000|IT
2020-06-30|USD|343168000|34026000|9503000|175582000|-159163000|53928000|21329000|-125463000|19965000|55077000|-21329000|-207263000|-175000000|698000|698000||||||800000000||-698000||52584000||55077000|IT
2020-03-31|USD|55749000|34936000|9417000|-269467000|-146486000|56333000|24536000|-135661000|-6695000|75097000|-24536000|-68490000|27000000|73164000|73164000||||||0||-67523000||-37277000||75097000|IT
2019-12-31|USD|82835000|137925000|9310000|127681000|307928000|424792000|53315000|281861000|39577000|65658000|-62889000|-53179000|28000000|57606000|57606000||||||0||-53212000||-33233000||67701000|IT
2019-09-30|USD|219523000|34294000|9000000|6892000|-71541000|52398000|36222000|-74291000|-15105000|41388000|-36222000|-90685000|28000000|94878000|94878000||||||0||-94878000||-58080000||41388000|IT
