fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|274178000|215522000||-136650000|33906000|4953000|537924000|-550000||-16095000|446264000|-738720000|-449934000||||227191000|227191000||0|0||0||||-62245000|ARE
2024-09-30|USD|477392000|39082000||85375000|53493000|4552000|691137000|157000||213603000|-488480000|24945000|264879000||||227408000|227408000||0|0||0||||167947000|ARE
2024-06-30|USD|411797000|31077000||-3895000|-7734000|4474000|554993000|-642000||94049000|-573625000|-3969000|204758000||||222134000|222134000||0|0||0||||46702000|ARE
2024-03-31|USD|341157000|42201000||-1653000|63967000|4460000|887270000|-731000||219176000|-894854000|624429000|-89784000||||221824000|221824000||0|998806000||0||||170545000|ARE
2023-12-31|USD|428617000|37624000||18388000|7362000|4368000|825714000|1301000|21705000|-42658000|-390063000|55194000|110379000||||214451000|214451000||103846000|870000000||0||||-88429000|ARE
2023-09-30|USD|417890000|19129000||61421000|50801000|4365000|812774000|-47000|-61421000|68254000|-676455000|-133596000|17028000||0||214555000|214555000||0|0||0||||24269000|ARE
2023-06-30|USD|478473000|-6789000||63603000|-8993000|4033000|994649000|-1734000|-63603000|133705000|-394436000|-422252000|-356878000||0||209346000|209346000||0|0||0||-338215000||89937000|ARE
2023-03-31|USD|305570000|28819000||-32740000|59473000|3927000|1050909000|582000||121693000|-1039665000|1174810000|389428000||0||209131000|209131000||0|1371205000||0||440715000||77862000|ARE
2022-12-31|USD|401163000|3741000||56785000|33180000|4247000|1361385000|-149000||95268000|-1359840000|950747000|-368536000||0||193624000|193624000||1500698000|1000000||1500698000||-7930000||54319000|ARE
2022-09-30|USD|363038000|49037000||48726000|45187000|3504000|1263501000|728000||383443000|-624419000|610125000|252278000||0||192571000|192571000||199430000|0||199430000||348744000||344696000|ARE
