fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|308623000|-66000||4220000|119117000|46439000|23469000|67853000|7641000|344622000|-36692000|-147538000||74986000|74986000||77695000|77695000||26877000|0||-48109000||||344622000|RMD
2024-09-30|USD|325538000|7351000||-25440000|33960000|44730000|19607000|-36417000|70254000|311355000|2146000|-150757000||50005000|50005000||77891000|77891000||8383000|0||-41622000||||311355000|RMD
2024-06-30|USD|440114000|36494000||121976000|64851000|43678000|26323000|57523000|-8909000|292236000|-46509000|-393283000||50004000|50004000||70553000|70553000||27695000|0||-22309000||||292236000|RMD
2024-03-31|USD|402031000|11025000||35487000|-5327000|43474000|23109000|56486000|-86199000|300492000|-33152000|-335914000||50000000|50000000||70492000|70492000||4892000|0||-45108000||||300492000|RMD
2023-12-31|USD|272832000|13805000||-34373000|9194000|44784000|24558000|26803000|-50184000|208800000|-41143000|-238958000||50007000|50007000||70678000|70678000||19524000|0||-30483000||||208800000|RMD
2023-09-30|USD|286283000|14957000||-1018000|8570000|44934000|40866000|-6534000|-26911000|219422000|-148980000|-151132000||0|0||70597000|70597000||983000|105000000||983000||||219422000|RMD
2023-06-30|USD|237436000|43990000||330000|63319000|46760000|38734000|18059000|-6258000|229664000|-46523000|-188591000||0|0||64705000|64705000||23493000|0||23493000||||229664000|RMD
2023-03-31|USD|282565000|14964000||40242000|54565000|44356000|31224000|12629000|21975000|232500000|-28104000|-279557000||0|0||64640000|64640000||983000|0||983000||-25096000||232500000|RMD
2022-12-31|USD|128636000|10338000||-17271000|135467000|37767000|31669000|19585000|86020000|224914000|-1026412000|932902000||0|0||64500000|64500000||22056000|1020000000||22056000||35126000||224914000|RMD
2022-09-30|USD|44662000|7134000||8041000|240118000|36273000|32373000|56238000|147096000|210478000|-58806000|-41880000||0|0||64431000|64431000||2610000|50000000||2610000||-56024000||210478000|RMD
2022-06-30|USD|79486000|32004000||30341000|221149000|37411000|32395000|78812000|102205000|195061000|-55241000|57499000||0|0||61488000|61488000||21115000|128000000||21115000||||195061000|RMD
2022-03-31|USD|117439000|10822000||27721000|161126000|42306000|52157000|-15689000|70227000|179012000|-49495000|-60858000||0|0||61419000|61419000||2814000|0||2814000||221318000|207000|179012000|RMD
2021-12-31|USD|219879000|588000||-12391000|41506000|40789000|39691000|-48765000|83273000|201751000|-83308000|-217974000||0|0||61245000|61245000||19101000|10000000||19101000||242540000|-270000|201751000|RMD
2021-09-30|USD|-65657000|5360000||-293303000|36663000|39102000|31793000|-33704000|55976000|203613000|-41874000|92970000||0|0||61189000|61189000||4354000|150000000||4354000||-19129000|-4568000|203613000|RMD
2021-06-30|USD|226525000|33079000||52589000|79975000|36724000|30872000|89296000|-26439000|195100000|-48072000|-114036000||0|0||56796000|56796000||19031000|0||19031000||64643000|226000|195100000|RMD
2021-03-31|USD|196278000|5878000||257467000|45982000|39988000|29144000|20640000|14181000|-78481000|-58619000|-158538000||0|0||56752000|56752000||145000|35000000||145000||-38493000|-4351000|-78481000|RMD
2020-12-31|USD|169916000|5924000||-38075000|50475000|40580000|38072000|35369000|-18184000|179514000|-29661000|-316800000||0|0||56654000|56654000||17588000|0||17588000||220094000|10996000|179514000|RMD
2020-09-30|USD|143999000|6842000||-61273000|32871000|39466000|18738000|-16110000|52396000|178372000|-22110000|-175258000||0|0||56511000|56511000||1026000|55000000||1026000||-41742000|11627000|178372000|RMD
