fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|-150000000|360000000||-214000000|-58000000|407000000|460000000|||-104000000|73000000|-1543000000||250000000|250000000||-1000000|1000000|||||-250000000||||-104000000|LUV
2024-09-30|USD|113000000|14000000||-599000000|-6000000|438000000|517000000|||67000000|458000000|-210000000|||||216000000|216000000|||||15000000||||67000000|LUV
2024-06-30|USD|-23000000|96000000||-958000000|-142000000|404000000|494000000|||367000000|-206000000|4000000|||||0||||||15000000||||367000000|LUV
2024-03-31|USD|-104000000|21000000||147000000|82000000|408000000|583000000|||-231000000|-585000000|-232000000|||||215000000|215000000|||||15000000||||-231000000|LUV
2023-12-31|USD|425000000|359000000||13000000|69000000|415000000|708000000||122000000|-252000000|-664000000|30000000|||||0||||||12000000||||-252000000|LUV
2023-09-30|USD|616000000|20000000||244000000|-22000000|375000000|842000000||-136000000|193000000|-64000000|-213000000|0|0|0||214000000|214000000||0|0||13000000||||193000000|LUV
2023-06-30|USD|1416000000|102000000||167000000|-267000000|367000000|925000000|44000000|14000000|683000000|-627000000|10000000|0|0|0||0|214000000||0|0||14000000||799000000||683000000|LUV
2023-03-31|USD|706000000|21000000||798000000|2000000|365000000|1046000000|-232000000||-159000000|-1577000000|-262000000|0|0|0||214000000|214000000||0|0||9000000||-1133000000||-159000000|LUV
2022-12-31|USD|579000000|422000000|139000000|255000000|74000000|367000000|1356000000|||-220000000|-933000000|-597000000|0|0|0||0|214000000||0|0||13000000||||-220000000|LUV
2022-09-30|USD|234000000|50000000||-571000000|-106000000|335000000|1072000000|||277000000|-1120000000|-1905000000|0|0|0||0|214000000||0|0||12000000||||277000000|LUV
2022-06-30|USD|1906000000|148000000||32000000|-271000000|2000000|987000000|439000000||760000000|-1555000000|-215000000|0|0|0||0|||0|0||13000000||136000000||760000000|LUV
2022-03-31|USD|1071000000|24000000||1342000000|141000000|2000000|510000000|-334000000|157000000|-278000000|-139000000|-314000000|0|0|0||0|||0|0||6000000||618000000||-278000000|LUV
2021-12-31|USD|247000000|667000000||-264000000|52000000|323000000|180000000|118000000|663000000|68000000|-183000000|-564000000|0|0|0||0|||0|0||12000000||-500000000||68000000|LUV
2021-09-30|USD|-575000000|136000000||-1436000000|-126000000|322000000|135000000|-22000000|-29000000|446000000|-412000000|-157000000|0|0|0||0|||0|0||13000000||-1144000000||446000000|LUV
