fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|9674000000|3974000000||-615000000|-1847000000|4214000000|4055000000|-1249000000|-752000000|4496000000|-3696000000|-5262000000|2496000000|4750000000|4750000000||2933000000|2933000000|||100000000||-4714000000||||4487000000|CVX
2024-06-30|USD|6295000000|3726000000||-1363000000|1335000000|4004000000|3966000000|330000000|535000000|4443000000|-3954000000|-4565000000|1283000000|3001000000|3001000000||2978000000|2978000000|||100000000||-2930000000||||4434000000|CVX
2024-03-31|USD|6828000000|1785000000||537000000|1954000000|4091000000|4089000000|579000000|1330000000|5551000000|-3956000000|-4863000000|1836000000|2978000000|2978000000||3003000000|3003000000|||203000000||-2891000000||||5501000000|CVX
2023-12-31|USD|12434000000|4790000000||-1816000000|-3049000000|6254000000|4361000000|-2191000000|-816000000|2243000000|-4071000000|-6167000000|168000000|3421000000|3421000000||2849000000|2809000000|||0||-3397000000||||2259000000|CVX
2023-09-30|USD|9673000000|2001000000||2762000000|2214000000|4025000000|4673000000|2192000000|185000000|6555000000|-4410000000|-8621000000|71000000|3390000000|3390000000||2852000000|2852000000|||0||-3334000000||||6526000000|CVX
2023-06-30|USD|6297000000|5222000000||-2330000000|822000000|3521000000|3757000000|156000000|-34000000|6008000000|-3944000000|-8748000000|-17000000|4375000000|4375000000||2818000000|2818000000|||0||-4340000000||-6395000000||6010000000|CVX
2023-03-31|USD|7205000000|2274000000||-1466000000|498000000|3526000000|3038000000|-1494000000|985000000|6605000000|-2807000000|-6573000000|-87000000|3753000000|3753000000||2857000000|2857000000|||0||-3607000000||-2175000000||6574000000|CVX
2022-12-31|USD|12498000000|4627000000||-2651000000|-3525000000|4764000000|3835000000|-2143000000|-1240000000|6378000000|-3712000000|-6449000000|-15000000|3750000000|3750000000||2827000000|2713000000|||0||-3417000000||2337000000||6353000000|CVX
2022-09-30|USD|15267000000|2741000000||-1239000000|-2903000000|4201000000|2995000000|-4266000000|1381000000|11238000000|-2767000000|-9025000000|242000000|3750000000|3750000000||2743000000|2743000000|||0||-3697000000||-1869000000||11231000000|CVX
2022-06-30|USD|13782000000|3910000000||5051000000|4616000000|3700000000|3184000000|3370000000|567000000|11715000000|-4964000000|-8138000000|-25000000|2500000000|2500000000||2766000000|2766000000|||0||-1689000000||||11622000000|CVX
2022-03-31|USD|8055000000|1627000000||4437000000|5344000000|3654000000|1960000000|5203000000|222000000|6277000000|-665000000|-1366000000|61000000|1255000000|1255000000||2746000000|2746000000|||0||3386000000||6024000000||6259000000|CVX
2021-12-31|USD|9458000000|3616000000||2018000000|2019000000|4813000000|2606000000|1802000000|177000000|5082000000|-1389000000|-8290000000|-1945000000|750000000|750000000||2603000000|2567000000|||0||283000000||-221000000||5055000000|CVX
2021-09-30|USD|8579000000|1592000000||515000000|1048000000|4304000000|1907000000|1022000000|-118000000|6115000000|-1341000000|-8825000000|-5575000000|625000000|625000000||2545000000|2571000000|||0||-618000000||10419000000||6111000000|CVX
2021-06-30|USD|6954000000|1940000000||2189000000|2397000000|4522000000|1797000000|1891000000|522000000|3094000000|-1572000000|-4945000000|711000000|2000000|2000000||2588000000|2573000000|||0||106000000||7616000000||3082000000|CVX
2021-03-31|USD|4196000000|1348000000||1976000000|2894000000|4286000000|1746000000|2812000000|-51000000|1398000000|-1563000000|-1053000000|1237000000|6000000|6000000||2479000000|2468000000|||0||267000000||1580000000||1377000000|CVX
2020-12-31|USD|2238000000|3015000000||183000000|1705000000|4486000000|2067000000|966000000|-83000000|-656000000|-690000000|-2685000000|1257000000|6000000|6000000||2479000000|2465000000|||71000000||14000000||-1137000000||-665000000|CVX
2020-09-30|USD|3537000000|965000000||1450000000|1099000000|4017000000|1630000000|1133000000|170000000|-209000000|-1827000000|-1696000000|-3177000000|0|0||2390000000|2390000000|||3987000000||5000000||3808000000||-207000000|CVX
2020-06-30|USD|80000000|1753000000||-2436000000|-2903000000|6717000000|2092000000|-1593000000|-1104000000|-8277000000|-1290000000|-733000000|-5596000000|0|0||2399000000|2394000000|||8250000000||23000000||-1560000000||-8270000000|CVX
2020-03-31|USD|4722000000|1341000000||-3469000000|-2569000000|4288000000|3133000000|-3225000000|733000000|3581000000|-3158000000|1378000000|8167000000|1751000000|1751000000||2407000000|2402000000|||0||-1573000000||2942000000||3599000000|CVX
2019-12-31|USD|5657000000|2110000000||780000000|261000000|16429000000|4210000000|326000000|-27000000|-6667000000|-2622000000|-9271000000|-4794000000|1250000000|1250000000||2230000000|2228000000|||0||-1090000000||-6236000000||-6610000000|CVX
2019-09-30|USD|7817000000|1993000000||-814000000|-2366000000|4361000000|3369000000|-1537000000|-858000000|2580000000|-3568000000|-1093000000|2162000000|1250000000|1250000000||2245000000|2237000000|||0||-1005000000||6941000000||2580000000|CVX
2019-06-30|USD|8783000000|3157000000||-90000000|-1152000000|4334000000|3584000000|-604000000|-220000000|4290000000|-3240000000|-5559000000|-1125000000|1001000000|1001000000||2252000000|2250000000|||0||-825000000||8624000000||4305000000|CVX
2019-03-31|USD|5057000000|1316000000||82000000|1288000000|4094000000|2953000000|-539000000|1098000000|2642000000|-2028000000|-3835000000|936000000|538000000|538000000||2250000000|2244000000|||0||-15000000||-806000000||2649000000|CVX
2018-12-31|USD|9151000000|1425000000||-1500000000|-2779000000|5252000000|3991000000|-2233000000|-325000000|3723000000|-4632000000|-4756000000|-178000000|1000000000|1000000000||2124000000|2120000000|||1000000||-941000000||-237000000||3730000000|CVX
2018-09-30|USD|9569000000|1770000000||318000000|-152000000|5380000000|3578000000|265000000|-326000000|4056000000|-2227000000|-5276000000|-2502000000|750000000|750000000||2161000000|2129000000|||72000000||-671000000||9436000000||4047000000|CVX
2018-06-30|USD|6855000000|2182000000||1218000000|1279000000|4498000000|3226000000|906000000|532000000|3422000000|-2542000000|-3054000000|1487000000|0|0||2173000000|2129000000|||72000000||442000000||7920000000||3409000000|CVX
2018-03-31|USD|5043000000|1142000000||-618000000|1370000000|4289000000|2997000000|207000000|543000000|3659000000|-2889000000|-613000000|3214000000|1000000|1000000||2135000000|2124000000|||73000000||566000000||1541000000||3638000000|CVX
2017-12-31|USD|6093000000|1204000000||2126000000|928000000|4735000000|3641000000|1011000000|-169000000|3118000000|-3286000000|-4822000000|2043000000|0|0||2051000000|2039000000|||0||468000000||-1828000000|3000000|3111000000|CVX
2017-09-30|USD|5497000000|1795000000||1199000000|1343000000|5109000000|3224000000|1275000000|-268000000|1986000000|-933000000|-2597000000|-880000000|0|0||2057000000|2032000000|||0||370000000||1879000000|22000000|1952000000|CVX
2017-06-30|USD|4971000000|679000000||-986000000|-810000000|5311000000|3224000000|-666000000|154000000|1466000000|-2628000000|-4451000000|-2377000000|0|0||2073000000|2032000000|||-3000000||34000000||-2221000000|1000000|1450000000|CVX
2017-03-31|USD|3777000000|699000000||-933000000|36000000|4194000000|3315000000|-337000000|550000000|2699000000|-1473000000|-2684000000|-3928000000|1000000|1000000||2029000000|2029000000|||3994000000||245000000||-5000000|39000000|2682000000|CVX
2016-12-31|USD|3707000000|606000000||2416000000|1545000000|4203000000|4009000000|1716000000|-371000000|438000000|-2441000000|-1251000000|1261000000|0|0||2031000000|2025000000|||0||291000000||-363000000|-52000000|415000000|CVX
2016-09-30|USD|5311000000|451000000||-850000000|-1605000000|4130000000|4065000000|-355000000|-451000000|1301000000|-5263000000|-1465000000|510000000|1000000|1000000||2038000000|2005000000|||-2000000||97000000||-1413000000|4000000|1283000000|CVX
2016-06-30|USD|2531000000|1160000000||7000000|1021000000|6721000000|4469000000|1291000000|43000000|-1463000000|-3157000000|830000000|-3443000000|0|0||2026000000|2002000000|||6926000000||139000000||202000000|-2000000|-1470000000|CVX
2016-03-31|USD|1141000000|1062000000||-1044000000|14000000|4403000000|5566000000|-400000000|176000000|-707000000|-5509000000|1911000000|3802000000|1000000|1000000||2000000000|2000000000|||0||123000000||-2460000000|-3000000|-725000000|CVX
2015-12-31|USD|4557000000|626000000||-2028000000|-2336000000|5400000000|7449000000|-1327000000|-530000000|-555000000|-7208000000|756000000|-2384000000|1000000|1000000||2005000000|1999000000|||5102000000||53000000||-1911000000|-16000000|-588000000|CVX
2015-09-30|USD|5360000000|1060000000||-1895000000|-1646000000|4268000000|6810000000|-2038000000|-166000000|2057000000|-6279000000|1887000000|3969000000|0|0||2095000000|1999000000|||0||20000000||777000000|-191000000|2037000000|CVX
2015-06-30|USD|7220000000|2812000000||7000000|98000000|6958000000|7643000000|977000000|279000000|608000000|-3715000000|-3988000000|-2037000000|0|0||2023000000|1997000000|||-4000000||83000000||-519000000|-36000000|571000000|CVX
2015-03-31|USD|2319000000|1092000000||-2492000000|-511000000|4411000000|7602000000|-1184000000|332000000|2600000000|-6606000000|4160000000|117000000|1000000|1000000||1997000000|1997000000|||5993000000||55000000||-110000000|17000000|2567000000|CVX
2014-12-31|USD|6497000000|1953000000||-3408000000|-3632000000|4873000000|9668000000|-3169000000|-785000000|3472000000|-6742000000|-1148000000|-1863000000|1206000000|1206000000||2031000000|2002000000|||4000000000||-1238000000||-1430000000|-37000000|3471000000|CVX
2014-09-30|USD|8680000000|2717000000||-1203000000|-1630000000|3948000000|8264000000|-1364000000|96000000|5627000000|-7373000000|-1019000000|2171000000|1300000000|1300000000||2028000000|2012000000|||0||-1155000000||256000000|-32000000|5593000000|CVX
2014-06-30|USD|7881000000|3779000000||-110000000|1177000000|3842000000|8931000000|1392000000|-263000000|5690000000|-7198000000|-2371000000|487000000|1200000000|1200000000||2021000000|2019000000|||0||-829000000||-1653000000|35000000|5665000000|CVX
2014-03-31|USD|8417000000|2563000000||243000000|-107000000|4130000000|8544000000|-1341000000|1098000000|4521000000|-8580000000|-461000000|2636000000|1300000000|1300000000||1895000000|1895000000|||0||-1190000000||-633000000|-9000000|4512000000|CVX
2013-12-31|USD|10452000000|2777000000||-94000000|-1198000000|3635000000|11613000000|-150000000|-512000000|4958000000|-9831000000|-1263000000|1844000000|1204000000|1204000000||1909000000|1903000000|||0||-1188000000||-769000000|-127000000|4930000000|CVX
2013-09-30|USD|10316000000|3063000000||1512000000|1193000000|3658000000|9607000000|1516000000|-530000000|4996000000|-9307000000|-4594000000|-1369000000|1300000000|1300000000||1935000000|1915000000|||0||-1278000000||-3616000000|-31000000|4950000000|CVX
2013-06-30|USD|8520000000|4580000000||-836000000|-1691000000|3412000000|8573000000|-1508000000|759000000|5404000000|-8012000000|2841000000|-166000000|1200000000|1200000000||1984000000|1921000000|||0||-1001000000||3256000000|-93000000|5365000000|CVX
2013-03-31|USD|5714000000|3751000000||-1409000000|2017000000|3481000000|8192000000|1060000000|520000000|6239000000|-8459000000|-805000000|2069000000|1300000000|1300000000||1745000000|1735000000|||0||-1027000000||-3565000000|-15000000|6178000000|CVX
2012-12-31|USD|12780000000|3098000000||710000000|-2579000000|3554000000|10486000000|-374000000|-1835000000|7297000000|-10075000000|-3090000000|-2142000000|1204000000|1204000000||1763000000|1745000000|||4007000000||-1180000000||-374000000|11000000|7245000000|CVX
2012-09-30|USD|7730000000|4258000000||1044000000|1802000000|3370000000|7490000000|627000000|709000000|5308000000|-7242000000|-464000000|2284000000|1300000000|1300000000||1763000000|1751000000|||0||-801000000||104000000|80000000|5253000000|CVX
2012-06-30|USD|9915000000|6732000000||-1164000000|-1637000000|3284000000|7067000000|-1405000000|-488000000|7232000000|-5506000000|-1965000000|974000000|1200000000|1200000000||1761000000|1758000000|||0||-1165000000||2338000000|-106000000|7210000000|CVX
2012-03-31|USD|8387000000|4572000000||-676000000|2134000000|3205000000|5895000000|168000000|1847000000|6499000000|-1973000000|-3461000000|-852000000|1300000000|1300000000||1598000000|1590000000|||0||-996000000||3007000000|54000000|6471000000|CVX
2011-12-31|USD|9069000000|4304000000||1189000000|482000000|3313000000|7307000000|1048000000|-515000000|5152000000|-5008000000|-2376000000|18000000|1262000000|1252000000||1613000000|1595000000|||0||-1147000000||1635000000|-50000000|5123000000|CVX
2011-09-30|USD|11522000000|5327000000||226000000|-1446000000|3215000000|6775000000|-1530000000|-904000000|7857000000|-6060000000|-4509000000|-248000000|1200000000|1210000000||1577000000|1549000000|||0||-1160000000||894000000|-59000000|7829000000|CVX
2011-06-30|USD|10690000000|5924000000||1925000000|2253000000|3257000000|7773000000|1578000000|1057000000|7760000000|-8074000000|-2459000000|102000000|1044000000|1044000000||1571000000|1556000000|||0||-828000000||186000000|29000000|7732000000|CVX
2011-03-31|USD|9814000000|3286000000||2391000000|2274000000|3126000000|4645000000|1210000000|766000000|6239000000|-8347000000|-2425000000|151000000|756000000|756000000||1449000000|1436000000|||0||-58000000||-911000000|47000000|6211000000|CVX
2010-12-31|USD|8252000000|2476000000||2235000000|1992000000|3439000000|5504000000|2719000000|-623000000|5320000000|-4024000000|-1195000000|-43000000|761500000|761500000||9979000000|1436000000|||900000000||-551000000||3065000000|32000000|5295000000|CVX
2010-09-30|USD|7982000000|3450000000||667000000|412000000|3401000000|5589000000|-131000000|226000000|3792000000|-5307000000|-1246000000|-205000000|500000|500000||-1439000000|1439000000|||0||103000000||1599000000|170000000|3768000000|CVX
2010-06-30|USD|7603000000|6773000000||-980000000|1017000000|3141000000|4552000000|320000000|-167000000|5444000000|-4249000000|-1293000000|108000000|3000000|3000000||-4168000000|1437000000|||0||102000000||2020000000|-41000000|5409000000|CVX
2010-03-31|USD|7517000000|3389000000||1448000000|-115000000|3082000000|3967000000|-129000000|549000000|4580000000|-7335000000|-1431000000|-72000000|10000000|10000000||1374000000|1357000000|||0||40000000||-1340000000|-91000000|4552000000|CVX
2009-12-31|USD|7020000000|-879000000||482000000|100000000|3156000000|5355000000|30000000|-857000000|3102000000|-4649000000|-1270000000|66000000||||9318000000|1357000000|||8000000||82000000||1148000000|47000000|3070000000|CVX
2009-09-30|USD|6665000000|-712000000||757000000|35000000|2988000000|4074000000|-28000000|-132000000|3846000000|-3522000000|-2836000000|-1837000000||||-1355000000|1355000000|||349000000||39000000||332000000|25000000|3831000000|CVX
2009-06-30|USD|3284000000|-57000000|||-190000000|3099000000|4430000000|-155000000|-84000000|1761000000|-3792000000|-1484000000|-184000000||||-1288000000|1295000000|||-3000000||36000000||-1914000000|78000000|1745000000|CVX
2009-03-31|USD|2404000000|-91000000|||-2000000|2867000000|5984000000|-105000000|308000000|1854000000|-4609000000|2044000000|-1237000000||||-1302000000|1295000000|||4993000000||11000000||-197000000|-36000000|1837000000|CVX
2008-12-31|USD|5208000000|||||2589000000|6034000000||-566000000|4901000000|-5712000000|-656000000|1986000000||||1301000000|1301000000|||||-1291000000||-1289000000|-129000000|4895000000|CVX
2008-09-30|USD|9113000000|||||2449000000|4661000000||83000000|7925000000|-3536000000|-3035000000|353000000||||1323000000|1323000000|||||-1969000000||2456000000|-86000000|7893000000|CVX
2008-06-30|USD|7204000000|||||2275000000|13423000000||-719000000|6009000000|-4035000000|-3161000000|-78000000||||1336000000|3740000000|||||-1662000000||-28000000|-36000000|5975000000|CVX
