fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|1737000000|276000000||159000000|3000000|1000000|1779000000||69000000|682000000|-1794000000|4000000|-707000000||||296000000|296000000||1008000000|-1000000||1008000000||||682000000|XEL
2024-06-30|USD|1190000000|287000000||-136000000|40000000|1000000|1831000000||52000000|302000000|-1847000000|1754000000|339000000||||295000000|295000000||93000000|2166000000||93000000||||302000000|XEL
2024-03-31|USD|1050000000|230000000||-397000000|15000000|1000000|1537000000||-50000000|488000000|-1556000000|878000000|-322000000||||280000000|280000000||8000000|1478000000||8000000||||488000000|XEL
2023-12-31|USD|974000000|293000000||146000000|189000000|1000000|1614000000||171000000|409000000|-1634000000|195000000|785000000||||278000000|278000000||187000000|-1000000||187000000||||409000000|XEL
2023-09-30|USD|1898000000|191000000||476000000|-38000000|1000000|1641000000||27000000|656000000|-1653000000|74000000|-544000000|0|0||278000000|278000000||8000000|890000000||8000000||||656000000|XEL
2023-06-30|USD|918000000|252000000||-213000000|58000000|0|1334000000|175000000|89000000|288000000|-1355000000|598000000|-535000000|0|0||277000000|277000000||69000000|0||69000000||161000000||288000000|XEL
2023-03-31|USD|1537000000|209000000||-341000000|-197000000|1000000|1265000000|50000000|-189000000|418000000|-1284000000|-250000000|266000000|0|0||259000000|259000000||6000000|0||6000000||3000000||418000000|XEL
2022-12-31|USD|765000000|259000000||104000000|2000000|1000000|1313000000|-208000000|-69000000|379000000|-1332000000|561000000|655000000|0|0||258000000|258000000||166000000|0||166000000||-6000000||379000000|XEL
2022-09-30|USD|1179000000|203000000||173000000|241000000|1000000|1285000000|-124000000|228000000|649000000|-1266000000|-131000000|22000000|0|0||257000000|257000000||5000000|98000000||5000000||-218000000||649000000|XEL
2022-06-30|USD|848000000|223000000||-15000000|115000000|1000000|1098000000|94000000|151000000|328000000|-1103000000|500000000|-860000000|0|0||257000000|257000000||150000000|2066000000||150000000||328000000||328000000|XEL
2022-03-31|USD|1140000000|202000000||-14000000|-97000000|1000000|942000000|-191000000|-107000000|380000000|-952000000|-264000000|-9000000|0|0||240000000|240000000||1000000|0||1000000||-76000000||380000000|XEL
2021-12-31|USD|610000000|196000000||94000000|86000000|1000000|1212000000|-12000000|44000000|426000000|-1222000000|147000000|-742000000|0|0||237000000|237000000||353000000|790000000||353000000||426000000||288000000|XEL
2021-09-30|USD|1090000000|202000000||316000000|105000000|2000000|1065000000|-89000000|89000000|609000000|-863000000|-134000000|2000000|0|0||238000000|238000000||2000000|99000000||2000000||609000000||609000000|XEL
2021-06-30|USD|625000000|184000000||-268000000|16000000|2000000|943000000|-6000000|32000000|311000000|-1167000000|41000000|268000000|0|0||237000000|237000000||0|0||0||311000000||311000000|XEL
2021-03-31|USD|-136000000|206000000||-140000000|-47000000|2000000|1024000000|-57000000|-39000000|362000000|-1035000000|2081000000|893000000|0|0||223000000|223000000||0|1821000000||0||910000000||362000000|XEL
2020-12-31|USD|674000000|176000000||160000000|20000000|2000000|1688000000|-46000000|43000000|426000000|-1719000000|289000000|84000000|0|0||218000000|218000000||722000000|0||722000000||426000000||288000000|XEL
2020-09-30|USD|1026000000|218000000||258000000|127000000|2000000|1112000000|-127000000|52000000|603000000|-441000000|-1334000000|-910000000|0|0||217000000|217000000||0|493000000||0||603000000||603000000|XEL
2020-06-30|USD|479000000|157000000||-112000000|-20000000|2000000|962000000|12000000|18000000|287000000|-974000000|1885000000|-355000000|0|0||217000000|217000000||0|2447000000||0||287000000||287000000|XEL
2020-03-31|USD|669000000|207000000||-435000000|-2000000|3000000|1607000000|7000000|-33000000|295000000|-1606000000|933000000|1170000000|0|0||204000000|204000000||0|0||0||-4000000||295000000|XEL
2019-12-31|USD|706000000|169000000||132000000|2000000|1000000|1207000000|-149000000|24000000|450000000|-1214000000|-108000000|-338000000|0|0||204000000|204000000||1000000|983000000||1000000||-616000000||292000000|XEL
2019-09-30|USD|1223000000|200000000||197000000|101000000|1000000|1329000000|-66000000|85000000|527000000|-1421000000|709000000|-664000000|0|0||200000000|200000000||0|1118000000||0||511000000||527000000|XEL
2019-06-30|USD|541000000|154000000||-314000000|7000000|2000000|845000000|259000000|59000000|238000000|-856000000|574000000|345000000|0|0||200000000|200000000||0|427000000||0||259000000||238000000|XEL
2019-03-31|USD|793000000|190000000||-177000000|-51000000|1000000|844000000|-22000000|-84000000|315000000|-852000000|6000000|214000000|0|0||187000000|187000000||0|392000000||0||-53000000||315000000|XEL
2018-12-31|USD|629000000|153000000||156000000|148000000|476000000|1276000000|-162000000|102000000|339000000|-1280000000|585000000|601000000|0|0||186000000|186000000||27000000|294000000||26000000||-66000000||214000000|XEL
2018-09-30|USD|1056000000|178000000||108000000|164000000|474000000|827000000|-38000000|64000000|491000000|-841000000|-334000000|-244000000|0|0||185000000|185000000||0|195000000||0||-119000000||491000000|XEL
2018-06-30|USD|550000000|132000000||-192000000|15000000|413000000|994000000|44000000|17000000|265000000|-993000000|659000000|-343000000|0|0||184000000|184000000||0|1186000000||0||216000000||265000000|XEL
2018-03-31|USD|887000000|181000000||-222000000|-280000000|418000000|860000000|-159000000|-118000000|291000000|-872000000|18000000|211000000|0|0||175000000|175000000||0|0||0||33000000||291000000|XEL
2017-12-31|USD|759000000|127426000||181239000|173223000|73000|988000000|138175000|-6000000|426000000|-1057000000|213000000|300000000|57000|57000||183000000|182955000||0|95837000||-57000||-85000000||189000000|XEL
2017-09-30|USD|1075000000|187224000||24479000|-48157000|418000|782000000|17158000|74000000|492141000|-765000000|-204000000|-270000000|0|0||183000000|183000000||0|1028117000||0||106000000||492000000|XEL
2017-06-30|USD|574000000|126969000||-74800000|90181000|754000|725000000|53054000|23000000|227256000|-726000000|140000000|179000000|0|0||182000000|182000000||0|394046000||0||-12000000||227000000|XEL
2017-03-31|USD|718000000|174381000||-324918000|-186247000|755000|749000000|-174387000|-88000000|239277000|-748000000|19000000|213000000|2943000|2943000||173000000|173000000||0|0||-2943000||-11000000||239000000|XEL
2016-12-31|USD|626659000|130694000||155281000|177855000|765000|1008517000|161980000|-7203000|465350000|-1054743000|159639000|26000000|29190000|29399000||173183000|172704000||0|791126000||-29399000||-268445000||227000000|XEL
2016-09-30|USD|1000315000|167348000||119246000|60606000|766000|773354000|-21856000|88083000|457795000|-762937000|39296000|-81000000|2021000|2021000||172704000|172704000||0|295212000||-2021000||276674000||458000000|XEL
2016-06-30|USD|622476000|129443000||-72208000|-9986000|1161000|712810000|64285000|6690000|196795000|-749213000|101957000|264000000|0|0||172703000|172703000||0|590303000||0||-24780000||197000000|XEL
2016-03-31|USD|802550000|164511000||-194274000|-200183000|1162000|700319000|-129444000|-88570000|241312000|-694107000|-91892000|-663000000|789000|789000||162410000|162410000||0|747127000||-789000||16551000||241000000|XEL
2015-12-31|USD|548078000|117982000||16625000|127374000|1162000|1496631000|108800000|-36659000|441010000|-1483752000|615873000|781500000|0|0||154783000|154357000||1702000|-978000||1713000||-319801000||209025000|XEL
2015-09-30|USD|980877000|158038000||147856000|70521000|1162000|708410000|-36644000|112220000|426463000|-708225000|-3840000|-387000000|0|0||154195000|154195000||1889000|785656000||1889000||268812000||426463000|XEL
