fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-10-27|USD|408621000|||68174000|1980000|66402000|83785000|87529000|-64687000|219960000|-60008000|-150273000|||||154982000|154982000|||0||6929000||||220196000|HRL
2024-07-28|USD|217990000|||-17709000|-6955000|63658000|65481000|-1743000|-23210000|176735000|-64183000|-1100895000|||||154943000|154943000|||0||6325000||||176701000|HRL
2024-04-28|USD|236147000|||54564000|68171000|63629000|59965000|-19591000|96508000|189207000|-64562000|354437000|||||154741000|154741000|||0||8561000||||189278000|HRL
2024-01-28|USD|403980000|||-132229000|-173521000|64067000|47210000|-68094000|-103894000|218729000|-48154000|-133365000||0|0||150294000|150294000|||0||18898000||||218863000|HRL
2023-10-29|USD|319091000|||-9315000|-7276000|36879000|101682000|32425000|-56250000|195483000|-101055000|-149087000|0|0|0||150372000|150372000|||0||3511000||||195935000|HRL
2023-07-30|USD|317002000|||74014000|11423000|74754000|77948000|24706000|-6774000|162571000|-77421000|-144238000|0|0|0||149944000|149944000|||0||5934000||||162679000|HRL
2023-04-30|USD|208125000|||-33850000|13064000|70785000|53529000|-26568000|15544000|217215000|-59599000|-165169000|0|0|0||150599000|150599000|||0||-12383000||-16643000||217239000|HRL
2023-01-29|USD|203629000|||-171368000|-33257000|61503000|37052000|-79561000|11766000|217651000|-451469000|-141570000|||||142017000|142017000|||||2635000||-389410000||217719000|HRL
2022-10-30|USD|371820000|||69873000|120454000|44317000|89734000|68309000|40351000|280011000|-86210000|-142221000||0|0||141916000|141916000|||0||1842000||143389000||279884000|HRL
2022-07-31|USD|186046000|||-38053000|102122000|65132000|60971000|12623000|84890000|218826000|-46016000|-140462000|0|0|0||141860000|141860000|||0||2872000||-432000||218915000|HRL
