fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|3588000000|9000000||205000000|-336000000|1031000000|1502000000|-109000000|-30000000|1673000000|-1561000000|-1336000000||795000000|795000000||533000000|533000000|||||-795000000||||1673000000|EOG
2024-06-30|USD|2889000000|52000000||-176000000|-150000000|984000000|1670000000|-33000000|-75000000|1690000000|-1533000000|-1217000000||699000000|699000000||520000000|520000000|||||-688000000||||1690000000|EOG
2024-03-31|USD|2903000000|14000000||190000000|-14000000|1074000000|1835000000|-58000000|-117000000|1789000000|-1597000000|-1292000000||759000000|759000000||525000000|525000000|||||-759000000||||1789000000|EOG
2023-12-31|USD|3104000000|51000000||-528000000|-337000000|930000000|1522000000|-201000000|-100000000|1988000000|-1499000000|-1653000000||310000000|310000000||1345000000|1345000000|||||-300000000||||1988000000|EOG
2023-09-30|USD|2704000000|17000000||472000000|834000000|898000000|1518000000|714000000|28000000|2030000000|-1532000000|-610000000|0|109000000|109000000||494000000|494000000|||0||-108000000||||2030000000|EOG
2023-06-30|USD|2277000000|60000000||-490000000|46000000|866000000|1521000000|-137000000|226000000|1553000000|-1742000000|-789000000|0|302000000|302000000||480000000|480000000|||0||-293000000||-254000000||1553000000|EOG
2023-03-31|USD|3255000000|33000000||672000000|-313000000|798000000|1624000000|-338000000|77000000|2023000000|-1567000000|-2642000000|0|317000000|317000000||1067000000|1067000000|||0||-317000000||-954000000||2023000000|EOG
2022-12-31|USD|3444000000|50000000||-66000000|-345000000|878000000|1362000000|-661000000|223000000|2277000000|-1397000000|-1347000000|0|23000000|23000000||1327000000|1327000000|||0||-12000000||700000000||2277000000|EOG
2022-09-30|USD|4773000000|37000000||1128000000|-123000000|906000000|1205000000|-392000000|140000000|2854000000|-1216000000|-1357000000|0|37000000|37000000||1312000000|1312000000|||0||-37000000||3760000000||2854000000|EOG
2022-06-30|USD|2048000000|54000000||156000000|608000000|911000000|1424000000|522000000|157000000|2238000000|-1487000000|-1497000000|0|15000000|15000000||1486000000|1486000000|||0||-2000000||3149000000||2238000000|EOG
2022-03-31|USD|828000000|32000000||-1507000000|1105000000|847000000|1009000000|878000000|14000000|390000000|-956000000|-1072000000|0|43000000|43000000||1023000000|1023000000|||0||-39000000||-1200000000||390000000|EOG
2021-12-31|USD|3166000000|51000000||568000000|371000000|910000000|1014000000|182000000|108000000|1985000000|-837000000|-1414000000|0|8000000|8000000||1406000000|1406000000|||0||2000000||915000000||1985000000|EOG
2021-09-30|USD|2196000000|32000000||-122000000|-16000000|927000000|896000000|145000000|6000000|1095000000|-933000000|-850000000|0|21000000|21000000||820000000|820000000|||0||-21000000||2022000000||1095000000|EOG
2021-06-30|USD|1559000000|53000000||-120000000|268000000|914000000|1023000000|186000000|-37000000|907000000|-828000000|-241000000|0|2000000|2000000||239000000|239000000|||0||7000000||1821000000||907000000|EOG
2021-03-31|USD|1870000000|49000000||326000000|347000000|900000000|917000000|308000000|-64000000|677000000|-821000000|-988000000|0|10000000|10000000||219000000|219000000|||0||-10000000||59000000|-2000000|677000000|EOG
2020-12-31|USD|1121000000|53052000||386552000|523808000|870000000|841162000|464000000|-31000000|397368000|-637000000|-219000000|0|1000000|1309000||219581000|219581000|||0||6246000||263372000|-1534000|337466000|EOG
2020-09-30|USD|1214000000|83665000||87391000|91511000|823000000|486139000|260000000|-7000000|-42467000|-335000000|-232000000|0|10000000|9764000||217142000|217000000|||0||-9764000||649055000|1745000|-42000000|EOG
2020-06-30|USD|88000000|21833000||-1623083000|-645881000|707000000|448573000|-469000000|18000000|-909384000|-845000000|267000000|0|0|402000||217042000|217000000|||0||8146000||-490471000|-507000|-910000000|EOG
2020-03-31|USD|2585000000|46897000||312875000|-883129000|1000000000|1688826000|-722000000|-103000000|9813000|-1531000000|-175000000|0|5000000|4655000||167058000|167000000|||0||-4589000||879000000|0|10000000|EOG
2019-12-31|USD|1807024000|31694000||-51943000|87823000|959504000|1368294000|86145000|-34402000|669064000|-1196854000|-164815000|0|2762000|2914000||167349000|167349000|||0||5474000||444867000|-174000|636521000|EOG
