fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|446000000|30000000||26000000|-237000000|103000000|153000000|75000000|-277000000|141000000|-95000000|-240000000|0|232000000|232000000||4000000|4000000|||||-228000000||||141000000|TXT
2024-09-30|USD|223000000|-34000000||82000000|374000000|88000000|-33000000|23000000|421000000|223000000|37000000|-641000000|0|290000000|0||0|8000000|||||0||||223000000|TXT
2024-03-31|USD|-7000000|36000000||-38000000|284000000|88000000|66000000|34000000|350000000|201000000|-63000000|-637000000|0|317000000|317000000||4000000|4000000|||||-254000000||||201000000|TXT
2023-12-31|USD|549000000|35000000||-44000000|-336000000|103000000|178000000|-36000000|-300000000|199000000|-163000000|64000000|0|283000000|283000000||4000000|4000000|||||-276000000||||198000000|TXT
2023-09-30|USD|258000000|17000000||-1000000|39000000|99000000|79000000|-52000000|106000000|269000000|-68000000|-211000000|0|235000000|235000000||4000000|4000000|||0||-200000000||||269000000|TXT
2023-06-30|USD|296000000|17000000||136000000|77000000|101000000|83000000|28000000|173000000|263000000|-57000000|-290000000|0|273000000|0||4000000|4000000|||0||0||-51000000||263000000|TXT
2023-03-31|USD|163000000|17000000||187000000|321000000|92000000|62000000|69000000|380000000|191000000|-29000000|-376000000||377000000|377000000||4000000|4000000|||||-350000000||-242000000||191000000|TXT
2023-03-31|USD|163000000|||||92000000|62000000|-69000000|-380000000|191000000|-29000000|-376000000|0||0||4000000|4000000|||0||0||-242000000||191000000|TXT
2022-12-31|USD|527000000|142000000||45000000|-225000000|109000000|162000000|3000000|-298000000|226000000|-163000000|-230000000|1000000|228000000|228000000||4000000|4000000|||0||-220000000||||226000000|TXT
2022-09-30|USD|348000000|16000000||167000000|62000000|97000000|78000000|-25000000|107000000|225000000|-80000000|-203000000|0|200000000|200000000||4000000|4000000|||||-196000000||||225000000|TXT
2022-06-30|USD|372000000|18000000||229000000|66000000|98000000|66000000|85000000|70000000|218000000|-232000000|-400000000|0|282000000|282000000||4000000|4000000|||||-278000000||||217000000|TXT
2022-03-31|USD|241000000|17000000||64000000|143000000|93000000|48000000|-37000000|176000000|193000000|28000000|-258000000||157000000|157000000||5000000|5000000|||||-129000000||||193000000|TXT
2021-12-31|USD|425000000|70000000||94000000|-42000000|105000000|171000000|66000000|-209000000|207000000|-154000000|-334000000|-1000000|335000000|335000000||4000000|4000000|||0||-324000000||||207000000|TXT
2021-09-30|USD|401000000|16000000||33000000|-11000000|97000000|76000000|-46000000|2000000|185000000|-62000000|-338000000|0|299000000|299000000||5000000|5000000|||0||-271000000||||185000000|TXT
2021-06-30|USD|591000000|17000000||137000000|-120000000|98000000|75000000|-65000000|-16000000|184000000|-70000000|-415000000|0|196000000|196000000||4000000|4000000|||0||-146000000||||183000000|TXT
2021-03-31|USD|181000000|16000000||154000000|298000000|90000000|53000000|103000000|178000000|171000000|5000000|-359000000||91000000|91000000||5000000|5000000|||0||-64000000||-173000000||171000000|TXT
2020-12-31|USD|569000000|242000000||-411000000|-734000000|108000000|166000000|-90000000|-692000000|236000000|-156000000|-848000000||129000000|129000000||4000000|4000000|||0||-123000000||-435000000||236000000|TXT
2020-09-30|USD|351000000|15000000||176000000|49000000|95000000|55000000|98000000|14000000|115000000|-28000000|-7000000||0|0||5000000|5000000|||495000000||16000000||2734000000||115000000|TXT
2020-06-30|USD|243000000|15000000||-131000000|-326000000|98000000|46000000|-110000000|-124000000|-92000000|-21000000|-328000000||0|0||4000000|4000000|||-1000000||0||2443000000||-92000000|TXT
2020-03-31|USD|-395000000|15000000||-252000000|362000000|90000000|50000000|-47000000|368000000|50000000|-43000000|1543000000||54000000|54000000||5000000|5000000|||643000000||-54000000||2758000000||50000000|TXT
2019-12-31|USD|791000000|68000000||49000000|-402000000|114000000|123000000|-106000000|-360000000|199000000|-83000000|-414000000||33000000|33000000||9000000|9000000|||4000000||-9000000||4024000000||199000000|TXT
2019-09-30|USD|284000000|16000000||89000000|144000000|100000000|81000000|43000000|147000000|220000000|-79000000|1000000||109000000|109000000||0|9000000|||0||-109000000||37000000||220000000|TXT
2019-06-30|USD|155000000|16000000||35000000|209000000|100000000|76000000|-69000000|290000000|217000000|-62000000|27000000||159000000|159000000||4000000|4000000|||0||-159000000||-4000000||217000000|TXT
2019-03-31|USD|-216000000|16000000||-241000000|279000000|102000000|59000000|33000000|215000000|179000000|-42000000|-116000000||202000000|202000000||5000000|5000000|||||-202000000||-374000000||179000000|TXT
2018-12-31|USD|411000000|137000000||-138000000|-165000000|115000000|136000000|6000000|-231000000|246000000|-114000000|-474000000||400000000|400000000||5000000|5000000|||0||-326000000||3642000000||246000000|TXT
2018-09-30|USD|299000000|2000000||39000000|4000000|106000000|74000000|-98000000|112000000|563000000|740000000|-474000000||468000000|468000000||5000000|5000000|||||-468000000||563000000||563000000|TXT
2018-06-30|USD|482000000|9000000||61000000|-26000000|111000000|82000000|105000000|-50000000|224000000|-12000000|-558000000|0|571000000|571000000||5000000|5000000|||0||-571000000||-105000000|-17000000|224000000|TXT
2018-03-31|USD|-85000000|14000000||-248000000|184000000|105000000|77000000|-63000000|128000000|189000000|6000000|-358000000|2000000|344000000|344000000||5000000|5000000|||0||-344000000||-426000000|11000000|189000000|TXT
2017-12-31|USD|595000000|12000000||22000000|-278000000|115000000|147000000|16000000|-324000000|-106000000|-134000000|-497000000||131000000|131000000||5000000|5000000|||354000000||-79000000||-32000000|4000000|-106000000|TXT
2017-09-30|USD|97000000|||30000000|-90000000|114000000|115000000|95000000|-149000000|159000000|-101000000|155000000|0|122000000|122000000||5000000|5000000|||307000000||-122000000||165000000|14000000|159000000|TXT
