fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|513000000|||92000000|72000000|55000000|106000000|81000000||423000000|-130000000|-172000000||114000000|114000000||187000000|187000000|||||-105000000||||423000000|YUM
2024-09-30|USD|471000000|||11000000|-28000000|44000000|52000000|-13000000||382000000|-39000000|-444000000||277000000|277000000||188000000|188000000|||||-277000000||||382000000|YUM
2024-06-30|USD|342000000|||-32000000|33000000|41000000|50000000|29000000||367000000|-298000000|-300000000||50000000|50000000||188000000|188000000|||||0||||367000000|YUM
2024-03-31|USD|363000000|||-92000000|-12000000|35000000|49000000|-44000000||314000000|45000000|-247000000||0|0||189000000|189000000|||||0||||314000000|YUM
2023-12-31|USD|448000000|||69000000|75000000|49000000|106000000|76000000|-13000000|-30000000|-103000000|-508000000||0|0||170000000|170000000|||0||8000000||||463000000|YUM
2023-09-30|USD|477000000|||32000000|-11000000|37000000|57000000|-8000000|-8000000|416000000|-30000000|-223000000|0|0|0||169000000|169000000|||0||0||||416000000|YUM
2023-06-30|USD|329000000|||-15000000|56000000|38000000|60000000|44000000|44000000|418000000|82000000|-364000000|0|0|0||170000000|170000000|||0||0||47000000||418000000|YUM
2023-03-31|USD|349000000|||-73000000|-16000000|29000000|62000000|-23000000|-23000000|300000000|-56000000|-334000000|0|50000000|50000000||169000000|169000000|||0||-50000000||-41000000||300000000|YUM
2022-12-31|USD|452000000|||130000000|54000000|42000000|121000000|58000000|58000000|-75000000|-90000000|-395000000|0|486000000|486000000||160000000|160000000|||0||-483000000||||371000000|YUM
2022-09-30|USD|453000000|||84000000|23000000|33000000|61000000|22000000|22000000|331000000|-48000000|-342000000|0|157000000|157000000||162000000|162000000|||0||-157000000||63000000||331000000|YUM
2022-06-30|USD|269000000|||-89000000|22000000|34000000|55000000|33000000|33000000|224000000|-35000000|-209000000|0|214000000|214000000||162000000|162000000|||999000000||-214000000||25000000||224000000|YUM
