fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|8904000000|10532000000||-1948000000|-6375000000|1984000000||||28627000000|-1064000000|9934000000|-3625000000|4000000000|4000000000||1632000000|1325000000|307000000||4140000000||-4000000000||||5079000000|WFC
2024-09-30|USD|4206000000|11535000000||88000000|7797000000|1783000000||||5170000000|-21098000000|-29760000000|-6940000000|3435000000|3435000000||1590000000|1357000000|233000000||4178000000||-1438000000||||5114000000|WFC
2024-06-30|USD|2050000000|11167000000||2571000000|6726000000|1972000000||||4909000000|-14584000000|-25282000000|9820000000|6012000000|6012000000||1536000000|1204000000|332000000||6104000000||-6012000000||||4910000000|WFC
2024-03-31|USD|-12125000000|10385000000||111000000|16230000000|1819000000||||4623000000|21095000000|23574000000|19455000000|6001000000|6001000000||1474000000|1247000000|227000000||14592000000||-6001000000||||4619000000|WFC
2023-12-31|USD|18202000000|9549000000||6229000000|1649000000|1494000000||||3510000000|-4231000000|5365000000|-3771000000|2350000000|2350000000||1610000000|1265000000|345000000||15627000000|0|-2350000000||||3446000000|WFC
2023-09-30|USD|15505000000|8034000000||-3634000000|-15592000000|-51000000||||5736000000|7628000000|39165000000|9075000000|1480000000|1480000000||1514000000|1275000000|239000000|0|27820000000|0|242000000||||5767000000|WFC
2023-06-30|USD|-755000000|7371000000||3165000000|14696000000|62000000||||4903000000|20601000000|-21859000000|3248000000|4005000000|4005000000||1449000000|1112000000|337000000|0|5467000000|0|-4005000000||-2013000000||4938000000|WFC
2023-03-31|USD|7406000000|5477000000||-1145000000|6358000000|135000000||||4880000000|-7955000000|-2177000000|29862000000|4016000000|4016000000||1357000000|1137000000|220000000|0|157000000|0|-4016000000||-2726000000||4991000000|WFC
2022-12-31|USD|7245000000|4025000000||-4778000000|633000000|139000000||||2424000000|-15926000000|2383000000|2763000000|6000000|6000000||1476000000|1138000000|338000000|0|17647000000|0|-6000000||||2660000000|WFC
2022-09-30|USD|12016000000|2024000000||2468000000|-9418000000|62000000||||3564000000|919000000|-2620000000|11307000000|5000000|5000000||1355000000|1136000000|219000000|0|19712000000|0|-5000000||||3592000000|WFC
2022-06-30|USD|7588000000|1579000000||-1192000000|-5345000000|64000000||||2976000000|-4508000000|-49835000000|3474000000|4000000|4000000||1284000000|946000000|338000000|0|8289000000|0|-4000000||2952000000||3142000000|WFC
