fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|1031000000|||||348000000|271000000|||366000000|-233000000|-195000000|0|15000000|||175000000|175000000|||||15000000||||359000000|TSN
2024-09-30|USD|617000000|||||306000000|248000000|||364000000|-34000000|-1464000000|0|5000000|||171000000|171000000|||||5000000||||357000000|TSN
2024-06-30|USD|796000000|||72000000||360000000|263000000|||196000000|-233000000|-168000000|0|13000000|||171000000|171000000|||||1000000||||191000000|TSN
2024-03-31|USD|-123000000|||72000000||349000000|267000000|||148000000|-243000000|1077000000|0|18000000|||171000000|171000000|||||1000000||||145000000|TSN
2023-12-31|USD|1300000000|||||373000000|354000000|||114000000|-378000000|-26000000|-591000000|13000000|||171000000|171000000|||||7000000||||107000000|TSN
2023-09-30|USD|323000000|||||386000000|375000000||175000000|-443000000|-427000000|-13000000|590000000|0|0||167000000|167000000|||0||1000000||||-450000000|TSN
2023-06-30|USD|660000000|||||323000000|467000000||175000000|-435000000|-696000000|202000000|0|0|0||167000000|167000000|||0||0||-1154000000||-417000000|TSN
2023-03-31|USD|7000000|||||317000000|508000000||175000000|-91000000|-507000000|381000000||19000000|||167000000|167000000|||||4000000||-1657000000||-97000000|TSN
2022-12-31|USD|762000000|||||303000000|589000000||175000000|320000000|-669000000|-482000000|0|0|0||169000000|169000000|||0||4000000||-389000000||316000000|TSN
2022-09-30|USD|797000000|||||299000000|564000000|-176000000|-1195000000|537000000|-610000000|-195000000||9000000|||162000000|162000000|||||1000000||-8000000||538000000|TSN
2022-06-30|USD|666000000|||||297000000|476000000||-1195000000|753000000|-440000000|-361000000||182000000|||163000000|163000000|||||12000000||-141000000||750000000|TSN
2022-03-31|USD|-208000000|||||295000000|439000000||-1195000000|833000000|-426000000|-1283000000||163000000|||164000000|164000000|||||67000000||-1913000000|4000000|829000000|TSN
2021-12-31|USD|1432000000|||||300000000|408000000||-1195000000|1126000000|-459000000|-484000000||348000000|||164000000|164000000|||||46000000||491000000|2000000|1121000000|TSN
2021-09-30|USD|1184000000|||||289000000|350000000|-508000000|-567000000|1358000000|841000000|-1189000000||17000000|||159000000|159000000|||||8000000||829000000|-7000000|1355000000|TSN
2021-06-30|USD|1307000000|||||302000000|302000000||-567000000|753000000|-275000000|-197000000||16000000|||159000000|159000000|||||11000000||836000000|1000000|749000000|TSN
2021-03-31|USD|-36000000|||||306000000|268000000||-567000000|477000000|-249000000|-1172000000||17000000|||159000000|159000000|||||18000000||477000000|-6000000|476000000|TSN
2020-12-31|USD|1385000000|||||298000000|289000000|191000000|86000000|472000000|-259000000|-173000000||17000000|||159000000|159000000|||||4000000||969000000|16000000|467000000|TSN
2020-09-30|USD|1166000000|562000000||||302000000|292000000|191000000|-20000000|657000000|-280000000|-874000000|0|7000000|||150000000|150000000|||0||201000000||19000000|7000000|654000000|TSN
2020-06-30|USD|1448000000|61000000||||295000000|283000000||86000000|526000000|-266000000|-255000000|-1000000000|4000000|4000000||150000000|150000000|||0||-3000000||527000000|1000000|526000000|TSN
2020-03-31|USD|366000000|63000000||||293000000|312000000||86000000|379000000|-496000000|168000000|181000000|64000000|64000000||151000000|151000000|||1030000000||-56000000||367000000|-16000000|376000000|TSN
2019-12-31|USD|894000000|61000000||||288000000|312000000|||509000000|-381000000|-507000000|-180000000|132000000|132000000||150000000|150000000|||180000000||-112000000||13000000|7000000|505000000|TSN
2019-09-30|USD|978000000|||||277000000|288000000|-226000000|-214000000|372000000|-129000000|-761000000|305000000|27000000|27000000||134000000|134000000|||800000000||12000000||78000000|-10000000|372000000|TSN
2019-06-30|USD|596000000|||||286000000|315000000||-214000000|681000000|-569000000|20000000|512000000|79000000|79000000||134000000|134000000|||0||-43000000||46000000|-1000000|684000000|TSN
2019-03-31|USD|71000000|||||273000000|338000000||-214000000|398000000|-317000000|201000000|-554000000|63000000|63000000||135000000|135000000|||0||-42000000||-40000000|5000000|394000000|TSN
2018-12-31|USD|868000000|||||250000000|318000000||-214000000|552000000|-2449000000|1711000000|132000000|83000000|83000000||134000000|134000000|||||-80000000||130000000|0|530000000|TSN
2018-09-30|USD|1039000000|||||236000000|313000000|-2000000|-207000000|537000000|-483000000|-455000000|-395000000|60000000|60000000||107000000|107000000|||898000000||-55000000||100000000|-1000000|537000000|TSN
2018-06-30|USD|785000000|||||238000000|328000000||-207000000|542000000|-737000000|-71000000|0|130000000|130000000||108000000|108000000|||-1170000000||-120000000||-28000000|-5000000|541000000|TSN
