fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2025-01-31|USD|1069000000|38000000||684000000|836000000|157000000|31000000|655000000||471000000|-489000000|-3260000000|134000000|717000000|717000000||300000000|300000000|||0||-638000000||||471000000|INTU
2024-10-31|USD|362000000|201000000||-612000000|-55000000|201000000|33000000|-82000000||197000000|-188000000|761000000|85000000|557000000|557000000||296000000|296000000|||0||-461000000||||197000000|INTU
2024-07-31|USD|417000000|2112000000||-300000000|-209000000|208000000|42000000|-259000000||-20000000|-252000000|454000000|110000000|281000000|281000000||261000000|261000000|||0||-225000000||||-20000000|INTU
2024-04-30|USD|3951000000|16000000||626000000|-304000000|156000000|61000000|-260000000||2389000000|-219000000|-1684000000|0|572000000|572000000||257000000|257000000|||0||-515000000||||2389000000|INTU
2024-01-31|USD|613000000|17000000||375000000|646000000|156000000|63000000|664000000|-96000000|353000000|34000000|-16000000|0|551000000|551000000||256000000|256000000|||0||-474000000||||353000000|INTU
2023-10-31|USD|-97000000|25000000||-951000000|-3000000|191000000|84000000|-45000000|-576000000|241000000|210000000|849000000|0|584000000|584000000||260000000|260000000|||3956000000||-492000000||||241000000|INTU
2023-07-31|USD|842000000|790000000||-312000000|-495000000|195000000|40000000|-284000000|156000000|89000000|-373000000|-1365000000|32000000|472000000|472000000||222000000|222000000|||0||-394000000||||89000000|INTU
2023-04-30|USD|3592000000|25000000||891000000|-73000000|160000000|88000000|-251000000||2087000000|155000000|-1549000000|31000000|478000000|478000000||221000000|221000000|||0||-409000000||||2087000000|INTU
2023-01-31|USD|284000000|25000000||262000000|570000000|162000000|55000000|497000000||168000000|-448000000|-442000000|89000000|507000000|507000000||224000000|224000000|||0||-486000000||||168000000|INTU
2022-10-31|USD|328000000|23000000||-382000000|-33000000|209000000|77000000|-68000000||40000000|-256000000|-913000000|70000000|510000000|510000000||222000000|222000000|||0||-450000000||||40000000|INTU
2022-07-31|USD|339000000|397000000||-459000000|-171000000|208000000|61000000|-204000000||-56000000|-311000000|-897000000|60000000|524000000|524000000||194000000|194000000|||182000000||-478000000||-869000000||-56000000|INTU
2022-04-30|USD|3320000000|25000000||395000000|-428000000|163000000|61000000|-383000000||1794000000|-428000000|-443000000|120000000|463000000|463000000||195000000|195000000|||0||-422000000||1794000000||1794000000|INTU
2022-01-31|USD|85000000|28000000||83000000|681000000|163000000|65000000|579000000|-196000000|100000000|-5478000000|3858000000|0|539000000|539000000||195000000|195000000|||0||-519000000||100000000||100000000|INTU
2021-10-31|USD|145000000|24000000||-403000000|41000000|114000000|42000000|10000000|-18000000|228000000|796000000|-786000000|2000000|335000000|335000000||190000000|190000000|||0||-280000000||155000000||228000000|INTU
2021-07-31|USD|542000000|632000000||-258000000|-81000000|113000000|24000000|-44000000|-372000000|380000000|-437000000|-597000000|0|463000000|463000000||164000000|164000000|||0||-404000000||-492000000||380000000|INTU
2021-04-30|USD|2384000000|21000000||415000000|-117000000|68000000|30000000|-61000000|452000000|1464000000|-262000000|-992000000|0|378000000|378000000||161000000|161000000|||0||-349000000||1464000000||1464000000|INTU
2021-01-31|USD|279000000|17000000||343000000|315000000|50000000|33000000|290000000|-61000000|20000000|-3136000000|-434000000|0|164000000|164000000||163000000|163000000|||0||-144000000||20000000||20000000|INTU
2020-10-31|USD|45000000|14000000||-408000000|8000000|46000000|38000000|-30000000|-84000000|198000000|-130000000|-1153000000|-1000000000|0|0||158000000|158000000|||0||88000000||-1238000000||198000000|INTU
2020-07-31|USD|287000000|527000000||-270000000|-92000000|50000000|30000000|-68000000|-290000000|483000000|14000000|2830000000|0|0|0||142000000|142000000|||0||51000000||483000000||445000000|INTU
2020-04-30|USD|1937000000|17000000||294000000|-456000000|7000000|39000000|-429000000|363000000|1084000000|-15000000|-254000000|0|45000000|45000000||139000000|139000000|||0||-6000000||1084000000||1084000000|INTU
2020-01-31|USD|317000000|17000000||407000000|484000000|7000000|30000000|465000000|51000000|240000000|-39000000|-217000000|0|138000000|138000000||139000000|139000000|||0||-80000000||240000000||240000000|INTU
2019-10-31|USD|-127000000|16000000||-239000000|101000000|57000000|38000000|38000000|-85000000|57000000|-57000000|-325000000|0|140000000|140000000||141000000|141000000|||0||-77000000||-509000000||57000000|INTU
2019-07-31|USD|-122000000|||-352000000|-107000000|59000000|10000000|-114000000|-453000000|-153000000|-318000000|-340000000|0|148000000|148000000||127000000|127000000|||0||-95000000||-163000000||-44000000|INTU
2019-04-30|USD|2248000000|||352000000|-383000000|6000000|49000000|-359000000|423000000|1378000000|-209000000|-215000000|0|134000000|134000000||123000000|123000000|||0||-57000000||1378000000||1378000000|INTU
2019-01-31|USD|341000000|||418000000|413000000|6000000|45000000|431000000|124000000|189000000|-57000000|-299000000|0|179000000|179000000||122000000|122000000|||0||-145000000||189000000||189000000|INTU
2018-10-31|USD|-143000000|||-234000000|98000000|57000000|35000000|26000000|-117000000|34000000|-51000000|-111000000|0|95000000|95000000||129000000|129000000|||0||25000000||-305000000||34000000|INTU
2018-07-31|USD|-37000000|||-627000000|-206000000|62000000|27000000|-148000000|-452000000|-81000000|9000000|-170000000|0|0|0||102000000|102000000|||0||90000000||-150000000|-4000000|-38000000|INTU
2018-04-30|USD|1975000000|||318000000|-284000000|7000000|20000000|-253000000|391000000|1200000000|-105000000|-727000000|-640000000|19000000|19000000||100000000|100000000|||0||36000000||1136000000|-10000000|1186000000|INTU
2018-01-31|USD|252000000|||630000000|528000000|4000000|27000000|385000000|48000000|-21000000|-308000000|100000000|240000000|85000000|85000000||100000000|100000000|||0||-18000000||-51000000|8000000|183000000|INTU
2017-10-31|USD|-78000000|||-230000000|-16000000|65000000|50000000|12000000|-15000000|-17000000|-128000000|158000000|400000000|168000000|168000000||105000000|105000000|||0||-85000000||0|-5000000|-2000000|INTU
2017-07-31|USD|-290000000|||-525000000|-16000000|62000000|52000000|-80000000|-558000000|-10000000|5000000|-483000000|0|366000000|366000000||88000000|88000000|||0||-290000000||-821000000|15000000|24000000|INTU
2017-04-30|USD|1802000000||0|328000000|-380000000|4000000|46000000|-315000000|506000000|964000000|-65000000|-774000000|-150000000|90000000|90000000||88000000|88000000|||0||-26000000||958000000|-5000000|964000000|INTU
2017-01-31|USD|292000000|0|0|545000000|388000000|3000000|46000000|382000000|79000000|13000000|-55000000|-209000000|50000000|208000000|208000000||88000000|88000000|||0||-165000000||32000000|4000000|13000000|INTU
2016-10-31|USD|-205000000|14000000|0|-187000000|124000000|55000000|86000000|52000000|-80000000|-30000000|98000000|-166000000|100000000|175000000|175000000||89000000|89000000|||0||-132000000||-278000000|-5000000|-30000000|INTU
2016-07-31|USD|-281000000|426000000|29000000|-613000000|-188000000|63000000|73000000|-90000000|-492000000|-56000000|-207000000|-155000000|0|74000000|74000000||80000000|80000000|||0||-74000000||-651000000|-8000000|-40000000|INTU
2016-04-30|USD|1612000000|25000000|10000000|339000000|-414000000|8000000|55000000|-411000000|525000000|1026000000|85000000|-759000000|-745000000|465000000|465000000||77000000|77000000|||-245000000||-432000000||955000000|17000000|1026000000|INTU
2016-01-31|USD|317000000|11000000|11000000|591000000|426000000|7000000|324000000|412000000|64000000|24000000|-323000000|-124000000|395000000|472000000|472000000||79000000|79000000|||395000000||-440000000||-140000000|-10000000|24000000|INTU
2015-10-31|USD|-188000000|23000000|9000000|-214000000|84000000|55000000|70000000|45000000|-65000000|-31000000|816000000|-961000000|350000000|1253000000|1253000000||82000000|82000000|||350000000||-1229000000||-334000000|-1000000|-31000000|INTU
2015-07-31|USD|-133000000|259000000|34000000|-330000000|-20000000|61000000|78000000|-24000000|-364000000|-130000000|-87000000|-156000000||11000000|11000000||71000000|71000000|||||-33000000||-385000000|-9000000|14000000|INTU
2015-04-30|USD|1475000000|28000000|13000000|181000000|-418000000|17000000|67000000|-388000000|321000000|501000000|-60000000|-708000000||680000000|680000000||69000000|69000000|||||-652000000||711000000|4000000|501000000|INTU
2015-01-31|USD|365000000|20000000|20000000|674000000|358000000|15000000|61000000|377000000|84000000|-66000000|26000000|-435000000||440000000|440000000||69000000|69000000|||||-386000000||-60000000|-16000000|-66000000|INTU
2014-10-31|USD|-118000000|32000000|18000000|-23000000|132000000|54000000|55000000|60000000|-72000000|-84000000|-61000000|-123000000||114000000|114000000||74000000|74000000|||||-67000000||-307000000|-5000000|-84000000|INTU
2014-07-31|USD|-84000000|273000000|30000000|-277000000|-60000000|50000000|70000000|-110000000|-361000000|-57000000|-468000000|-174000000||152000000|152000000||55000000|55000000|||||-148000000||-725000000|1000000|-29000000|INTU
2014-04-30|USD|1388000000|24000000|9000000|-102000000|-392000000|11000000|38000000|-381000000|483000000|984000000|-409000000|-32000000||23000000|23000000||54000000|54000000|||||13000000||949000000|2000000|984000000|INTU
2014-01-31|USD|332000000|10000000|10000000|634000000|300000000|11000000|46000000|315000000|104000000|-37000000|-121000000|5000000||2000000|2000000||56000000|56000000|||||51000000||208000000|-8000000|-37000000|INTU
2013-10-31|USD|-190000000|47000000|33000000|-127000000|198000000|54000000|47000000|154000000|-207000000|-17000000|949000000|-1350000000||1400000000|1400000000||55000000|55000000|||||-1328000000||-592000000|-1000000|-11000000|INTU
2013-07-31|USD|-194000000|317000000|4000000|-261000000|-50000000|63000000|62000000|-141000000|-432000000|-60000000|-138000000|-68000000||0|0||51000000|51000000|||||-20000000||-403000000|-3000000|-16000000|INTU
2013-04-30|USD|1449000000|9000000|9000000|-52000000|-423000000|57000000|32000000|-229000000|424000000|822000000|-345000000|-90000000||92000000|92000000||51000000|51000000|||||-48000000||1013000000|-1000000|822000000|INTU
2013-01-31|USD|256000000|12000000|12000000|529000000|374000000|58000000|45000000|357000000|110000000|71000000|-2000000|-71000000||100000000|100000000||51000000|51000000|||||-32000000||183000000|0|71000000|INTU
