fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|238429000|||-26720000|-128118000|25823000|2767000|-131353000||82232000|25541000|-324324000|50000000|75000000|75000000|||||0|||-75000000||||82232000|PTC
2024-09-30|USD|98114000|||51064000|211253000|26847000|8527000|166051000||126523000|-25342000|-59854000|-898921000|0|0|||||12965000|||12965000||||126523000|PTC
2024-06-30|USD|213799000|||19832000|-53691000|27128000|1639000|-23915000||68978000|4411000|-216530000|205000000|0|0|||||0|||0||||68978000|PTC
2024-03-31|USD|250730000|||7479000|23534000|26922000|3639000|46443000||114445000|1484000|-262379000|0|0|0|||||0|||0||||114445000|PTC
2023-12-31|USD|187341000|||-37737000|-113348000|27222000|4563000|-153950000|-10824000|66387000|-105367000|-111962000|739845000|0|0|||||0|||0||||66387000|PTC
2023-09-30|USD|49769000|||25060000|170215000|27817000|6579000|198128000|-569000|45603000|23000|-39218000|-43000000|0|0||6959000|6959000||11060000|||11060000||||45603000|PTC
2023-06-30|USD|169223000|||-3444000|-21741000|27906000|5085000|-13043000|-6345000|61398000|-6396000|-199467000|-180000000|0|0||19467000|19467000||0|||0||||61398000|PTC
2023-03-31|USD|210948000|9621000||8097000|-475000|27709000|3770000|19034000||63504000|-839613000|560988000|0|0|0||3599000|3599000||0|||0||115750000||63504000|PTC
2022-12-31|USD|180921000|8633000||-9156000|-74043000|21328000|9180000|-105512000||75035000|-20129000|-53990000|0|0|0|||||0|||0||106802000||75035000|PTC
2022-09-30|USD|38499000|7709000||8267000|219710000|22238000|10515000|190234000||106837000|-8262000|-70843000|-75000000|0|0|||||10350000|||10350000||-40606000||106837000|PTC
2022-06-30|USD|116766000|19587000||28357000|-196000|21988000|5468000|-12918000||70476000|-236976000|146739000|159000000|0|0|||||0|||0||30268000||70476000|PTC
2022-03-31|USD|142325000|26548000||-34298000|66103000|21380000|6152000|45006000||89679000|41376000|-170834000|0|5261000|5261000|||||0|||5596000||99490000|-2078000|89679000|PTC
2021-12-31|USD|137736000|25665000||4631000|-33351000|22088000|3812000|-57316000||46089000|2661000|-169143000|0|119739000|119739000|||||0|||-119739000||-30407000|-1661000|46089000|PTC
2021-09-30|USD|45321000|10375000||9262000|182106000|22569000|13051000|115308000|16654000|-3400000|-13046000|-69726000|-40000000|30000000|30000000||75000|75000||11091000|||-18909000||-3400000|-1773000|292943000|PTC
2021-06-30|USD|88034000|12319000||14636000|21095000|22501000|3970000|-5744000|7159000|51203000|-4489000|-44973000|-30000000|0|0|||||0|||0||81820000|1103000|51203000|PTC
2021-03-31|USD|121692000|14016000||-55720000|61894000|21334000|4835000|20169000|2214000|109262000|-717027000|527742000|520000000|0|0|||||0|||0||140455000|-5010000|109262000|PTC
2020-12-31|USD|113762000|17480000||56918000|21050000|18835000|3407000|-10315000|44537000|23515000|46703000|-42779000|-18000000|0|0|||||0|||0||123239000|5553000|23515000|PTC
2020-09-30|USD|33974000|17150000||8439000|88007000|20140000|4784000|87027000|36468000|53406000|-28966000|-111130000|-120000000|0|0|||||9402000|||9402000||-101970000|4152000|53406000|PTC
2020-06-30|USD|104505000|12127000||-8568000|-24150000|20484000|16219000|-34475000|5129000|34662000|-20263000|-535603000|-10125000|0|0||||||||0||47782000|1613000|34678000|PTC
2020-03-31|USD|87817000|9642000||23039000|34274000|20605000|5536000|14127000|-2112000|7156000|-3324000|512997000|-480000000|0|0||||||||0||36240000|-7731000|7156000|PTC
2019-12-31|USD|7512000|6429000||-54661000|-18932000|19588000|4707000|-34314000|-41022000|35455000|-473419000|431146000|455000000||||||||||-22849000||-32770000|1991000|35455000|PTC
2019-09-30|USD|55216000|3315000||25085000|45852000|19190000|4832000|58808000|16516000|9826000|-2444000|-46357000|-30000000|24999000|24999000|||||8817000|||-16182000||1707000|-4708000|9826000|PTC
2019-06-30|USD|67585000|3474000||-30346000|-51205000|19076000|8311000|-33753000|2900000|-14773000|-19240000|-74701000|-40000000|25001000|25001000||||||||-34701000||461000|-94000|-14758000|PTC
2019-03-31|USD|141130000|9649000||74809000|-63865000|19505000|20936000|-30476000|5991000|-43513000|-27128000|-96899000|-40000000|0|0||||||||-65697000||-16546000|196000|-43513000|PTC
2018-12-31|USD|21214000|8283000||-53116000|-31394000|20053000|30332000|-24025000|-20819000|20985000|-101212000|94997000|135000000||||||||||-33788000||17040000|2041000|20985000|PTC
2018-09-30|USD|61960000|||35465000|-1770000|22105000|17375000|799000|35179000|13191000|-19123000|-45771000|-50000000|1000000000|1000000000||50000000|50000000||1008182000|||8182000||-6606000|-4201000|13191000|PTC
2018-06-30|USD|49194000|||831000|15416000|22576000|7527000|10832000|-13765000|16997000|-7396000|-65429000|50000000|100000000|100000000|||||0|||-100000000||-33224000|-9446000|16997000|PTC
2018-03-31|USD|111083000|||40521000|-13632000|21681000|5262000|-10424000|138000|7922000|-13308000|-92982000|-100000000|0|0|||||7472000|||0||8097000|3239000|7922000|PTC
2017-12-31|USD|25515000|735000||-5102000|-16786000|21046000|8877000|-21603000|-14272000|13877000|-9385000|-6664000|30000000||||||||||-33488000||11676000|2598000|13877000|PTC
2017-09-30|USD|32740000|||-5422000|10485000|22555000|6111000|22081000|-11255000|17435000|-6319000|-9607000|0|15991000|15991000|||||6800000|||-9191000||19308000|2463000|17435000|PTC
2017-06-30|USD|73913000|||6787000|-27951000|21504000|4544000|-19540000|-3152000|-951000|-11517000|-50415000|0||||||||||-34994000||17379000|5398000|-951000|PTC
2017-03-31|USD|76426000|||41550000|9046000|21229000|7689000|5811000|-8584000|-1104000|7307000|-16749000|-20000000||||||||||-543000||69949000|2965000|-1104000|PTC
2016-12-31|USD|-47876000|15917000||-17590000|7337000|21454000|7100000|-21184000|-6096000|-9141000|-5598000|-41334000|-20000000|0|0|||||0|||0||-104568000|-9760000|-9141000|PTC
2016-09-30|USD|13665000|5100000||-1023000|2981000|21833000|9557000|5882000|-19963000|-28473000|-11728000|-20491000|-20000000|0|0|||||2000|||2000||-16691000|1863000|-28473000|PTC
2016-06-30|USD|59457000|8100000||20533000|-1007000|21817000|7766000|5118000|-8644000|3073000|-52371000|-80189000|-60000000||||||||||-5165000||-73830000|-727000|3073000|PTC
2016-03-31|USD|48885000|25100000||-6942000|-27553000|22291000|4681000|-28398000|-5471000|-5173000|-104092000|119362000|120000000||||||||||-638000||71659000|7504000|-5173000|PTC
2015-12-31|USD|61254000|16700000||-3772000|-33073000|20613000|4185000|-35219000|-3355000|-23892000|-68965000|32924000|50000000||||||||||-14833000||23380000|-1833000|-23892000|PTC
2015-09-30|USD|-12560000|53683000||-6768000|20861000|20978000|9991000|15183000|-27289000|-5554000|-9991000|24457000|43750000|14978000|14978000||50000000|50000000||3000|||-14975000||-1643000|-3549000|-5554000|PTC
2015-06-30|USD|86839000|25000000||37559000|-16582000|21250000|6530000|-22195000|-9043000|17435000|-115121000|36333000|93750000||||100000000|100000000|||||-49962000||7245000|-806000|17435000|PTC
2015-03-31|USD|91992000|5500000||20165000|8444000|20968000|6160000|3089000|-13612000|5392000|-6160000|-75192000|-75000000||||||||||-195000||6763000|-3877000|5392000|PTC
2014-12-31|USD|13632000|163000||-14506000|-13850000|21237000|7947000|-25800000|-2953000|-1400000|-8767000|-27753000|-6250000||||||||||-21669000||-32602000|-9714000|30284000|PTC
2014-09-30|USD|51165000|21427000||-22258000|10212000|20008000|8554000|7071000|-15357000|-53600000|-220560000|168885000|296875000|125000000|125000000||911875000|911875000||76000|||-124924000||-10519000|-10009000|38755000|PTC
2014-06-30|USD|106423000|1484000||33738000|4645000|19026000|6379000|2112000|8666000|38026000|-6379000|-66618000|-3125000||||||||||-59950000||33703000|277000|38026000|PTC
2014-03-31|USD|110722000|1290000||41597000|8249000|19173000|4568000|2536000|-1514000|43756000|-116087000|-94704000|-50000000||||||||||-39965000||-100907000|-838000|43756000|PTC
2013-12-31|USD|36242000|6802000||-9381000|-17732000|19100000|5774000|-19273000|7393000|39657000|-5774000|97790000|110000000||||||||||-19363000||129464000|1206000|39657000|PTC
2013-09-30|USD|43661000|68738000||-18155000|10864000|19119000|10200000|18566000|-14576000|56466000|-34505000|-28346000|-10000000|19959000|19959000|||||1472000|||-18487000||-15118000|4072000|56466000|PTC
2013-06-30|USD|84590000|-7963000||21796000|8177000|18568000|6702000|-13689000|204000|34455000|-5096000|-61478000|-40000000||||||||||-19965000||16222000|-1794000|34455000|PTC
2013-03-31|USD|82796000|-33534000||27707000|-3744000|19387000|5033000|-6043000|-6774000|17037000|-5033000|-80358000|-60000000||||||||||-19155000||-7583000|-4988000|17037000|PTC
2012-12-31|USD|13636000|10292000||-43528000|-11726000|19477000|7393000|-16142000|-33779000|35811000|-229816000|-26342000|-1875000||||||||||-15792000||-241151000|1371000|35811000|PTC
2012-09-30|USD|20931000|36172000||-13572000|13003000|16319000|8907000|9473000|33761000|-83985000|-7957000|234741000|230000000|0|0||204983000|204983000||5895000|||5895000||251496000|3781000|-83985000|PTC
