fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|193997000|43714000|236000|-52522000|-37602000|3535000|7171000|-57370000||152528000|-8942000|-144218000|211250000|162581000|162581000||||||||-159320000||||152528000|FICO
2024-09-30|USD|226478000|33202000|23000|38536000|-13759000|3815000|7123000|-13539000||135691000|-7559000|-227942000|88250000|323531000|323531000||||||||-314205000||||135691000|FICO
2024-06-30|USD|213331000|41377000|516000|14989000|-23214000|3834000|7645000|-24978000||126256000|-8394000|-181759000|76250000|254698000|254698000||||||0||-253955000||||126256000|FICO
2024-03-31|USD|71035000|12095000|310000|12475000|99093000|3354000|9422000|100060000||129799000|-9622000|-83356000|81250000|171769000|171769000||||||0||-161331000||||129799000|FICO
2023-12-31|USD|122120000|38236000|10000|-52273000|-13942000|2824000|1361000|-27399000|-29947000|121065000|-2418000|-99866000|99250000|71704000|71704000||170000000|170000000|||0||-67205000||||121065000|FICO
2023-09-30|USD|164049000|30535000|73000|35045000|15529000|2996000|1068000|5112000|2768000|101424000|-2980000|-183765000|-68750000|120368000|120368000||20203000|20203000|||0||-113785000||||101424000|FICO
2023-06-30|USD|122622000|39321000|19000|2318000|35625000|3348000|792000|51216000|-2226000|128758000|-1087000|-97991000|4250000|100868000|100868000||398000|398000|||0||-100470000||23544000||128758000|FICO
2023-03-31|USD|89804000|9071000|540000|8117000|33748000|4014000|1527000|22493000|-5725000|101550000|-1297000|-93621000|3250000|109286000|109286000||13222000|13222000|||0||-96064000||-5114000||101550000|FICO
2022-12-31|USD|92440000|37730000|8000|-45670000|-2881000|4280000|850000|-8704000|-13778000|97643000|-10590000|-79624000|66250000|75004000|75004000||||||0||-73009000||2226000||97643000|FICO
2022-09-30|USD|144826000|35027000|69000|23230000|41268000|4646000|797000|43691000|6759000|90699000|-1249000|-156909000|-103750000|56153000|56153000||||||0||-51244000||-13332000||90699000|FICO
2022-06-30|USD|117140000|30690000|18000|1510000|21198000|5163000|1939000|20964000|-19241000|93500000|-758000|-127094000|161250000|287166000|287166000||||||0||-287166000||125822000||93500000|FICO
2022-03-31|USD|122603000|1972000|931000|-4502000|20308000|5429000|2398000|25330000|5767000|104383000|-2392000|-107733000|161250000|278106000|278106000||||||0||-267539000||136343000||104383000|FICO
2021-12-31|USD|124881000|19396000|72000|-55507000|-58585000|5227000|895000|-58428000|-14747000|84959000|-1272000|-155429000|-168000000|482755000|482755000||550000|550000|||550000000||-482205000||-31820000||84959000|FICO
2021-09-30|USD|91755000|32753000|175000|-1457000|43053000|5526000|1777000|32159000|-26008000|85720000|251000|-128999000|202000000|332974000|332974000||20881000|20881000|||0||-326673000||-37129000|-136000|85720000|FICO
2021-06-30|USD|100592000|18276000|1000|25288000|7049000|6365000|1572000|7649000|5201000|151198000|135853000|-197777000|91000000|290849000|290849000||||||0||-286659000||187010000||151198000|FICO
2021-03-31|USD|153523000|630000|67000|593000|-43056000|6675000|1175000|-31174000|1893000|68674000|-2116000|-96987000|94000000|200345000|200345000||||||0||-190012000||102104000||68674000|FICO
2020-12-31|USD|77947000|17858000|221000|-60424000|-25820000|7026000|3045000|-33130000|-7310000|86492000|3862000|-99808000|36000000|50011000|50011000||116000000|116000000|||0||-49954000||-17999000||86492000|FICO
2020-09-30|USD|136186000|8019000|379000|38109000|32154000|6818000|916000|40928000|9467000|280680000|-1237000|-105941000|-8000000|25223000|25223000||43974000|43974000|||0||-9200000||280680000|59000|59126000|FICO
2020-06-30|USD|106871000|33143000|14000|15873000|-4784000|8014000|7907000|5138000|14581000|64076000|-8388000|-83139000|-21000000|61992000|61992000||||||0||-58973000||92791000||64076000|FICO
2020-03-31|USD|61494000|10148000|1384000|-10569000|34159000|7679000|6666000|36214000|1775000|58288000|-5947000|-52149000|29000000|87999000|87999000||||||0||-69874000||76176000||58288000|FICO
2019-12-31|USD|60365000|19070000|154000|-29596000|-680000|7856000|6500000|-22391000|-26090000|54921000|-9011000|-48195000|-250000000|60009000|60009000||5091000|5091000|||350000000||-54918000||3159000||54921000|FICO
2019-09-30|USD|95414000|6523000||27044000|33026000|7878000|5811000|-17112000|-42511000|216848000|-21960000|-43986000|30000000|49968000|49968000||22788000|22788000|||||-43253000||-134904000|-968000|54584000|FICO
2019-06-30|USD|68290000|13715000||20536000|41423000|7948000|7526000|48273000|3358000|64152000|-8027000|-58718000|0|59203000|59203000||||||||-55980000||89926000||64152000|FICO
2019-03-31|USD|47789000|6247000||10243000|24638000|7819000|4170000|23206000|744000|33381000|-4098000|-47206000|-10000000|37023000|37023000||||||||-31723000||59858000||33381000|FICO
2018-12-31|USD|48857000|13439000||-32095000|-7404000|7967000|6474000|-18191000|-15635000|40007000|-8675000|-50137000|68000000|82700000|82700000||103000000|103000000|||||-75150000||-10127000|-172000|40007000|FICO
2018-09-30|USD|-94106000|-19761000||8473000|32280000|7853000|7079000|26832000|913000|199860000|12605000|-100838000|5000000|113056000|113056000||53508000|0|||||-104525000||-29906000|-1636000|32713000|FICO
2018-06-30|USD|56592000|7912000||21091000|-5180000|7234000|13109000|-2011000|3476000|32361000|-13468000|-53092000|-208000000|104825000|104825000|||0|||||-104039000||12061000|-6458000|29721000|FICO
2018-03-31|USD|57024000|7011000||12575000|21936000|7364000|7067000|22238000|1224000|32275000|-7277000|-30020000|40000000|69452000|69452000|||0|||||-68439000||13655000|1719000|31169000|FICO
2017-12-31|USD|50090000|7915000||-27528000|1871000|7731000|4044000|-4656000|-7701000|27299000|-5979000|-34677000|59000000|55263000|55263000||79000000|0|||||-54570000||-11405000|474000|32879000|FICO
2017-09-30|USD|-111321000|8166000||1335000|7814000|8787000|5036000|26870000|12535000|176603000|-5036000|-77834000|65000000|71288000|71288000||0|0|||||-69926000||-25049000|3600000|40044000|FICO
2017-06-30|USD|45239000|10939000||19677000|-3139000|9191000|5188000|-1895000|10569000|25227000|-5965000|-54106000|-14000000|41694000|41694000||0|0|||||-37696000||14819000|2864000|25227000|FICO
2017-03-31|USD|45534000|6526000||12055000|-4918000|9178000|5285000|-15457000|-11935000|25084000|-5285000|-35690000|5000000|44205000|44205000||620000|620000|||||-38754000||27747000|2303000|25084000|FICO
2016-12-31|USD|65493000|5851000||-20340000|8623000|9058000|4319000|-8253000|-18967000|37901000|-4319000|-12995000|50000000|30442000|30442000||618000|618000|||||-26779000||12175000|-3489000|37901000|FICO
2016-09-30|USD|159826000|18086000||10987000|16499000|8506000|9428000|15041000|-4574000|159826000|-9428000|-55900000|30000000|42278000|42278000||620000|620000|||||-32806000||-42229000|-507000|32104000|FICO
2016-06-30|USD|52864000|8772000||14785000|-10024000|7959000|4734000|3750000|19509000|34987000|-10380000|-37327000|-10000000|27731000|27731000||624000|624000|||||-26132000||32781000|-2811000|34987000|FICO
2016-03-31|USD|40936000|12640000||3079000|2100000|7727000|3513000|17439000|10876000|23116000|-3513000|-40563000|-8000000|40008000|40008000||623000|623000|||||-34450000||-5336000|964000|23116000|FICO
2015-12-31|USD|72452000|18590000||-9990000|-3198000|7441000|4294000|-18005000|-17245000|19241000|-4294000|-31188000|11000000|28382000|28382000||622000|622000|||||-27183000||4590000|-478000|19241000|FICO
2015-09-30|USD|163814000|10600000||16895000|19364000|7796000|6733000|15211000|6928000|163814000|-6733000|-34939000|-40000000|0|0||626000|626000|||||4615000||1762000|-3143000|33319000|FICO
2015-06-30|USD|37519000|11843000||-24620000|-30149000|9046000|8015000|-25681000|4448000|19906000|-8386000|-38200000|61000000|30006000|30006000||622000|622000|||||-28216000||-2483000|985000|19906000|FICO
2015-03-31|USD|36097000|9355000||32594000|27869000|8940000|4584000|20935000|-32000|18870000|-61205000|16541000|51000000|40120000|40120000||625000|625000|||||-34980000||-7810000|-5068000|18870000|FICO
2014-12-31|USD|1360000|14232000||-32538000|2980000|8107000|5667000|-5863000|-22693000|14407000|-5592000|-2037000|61000000|60593000|60593000||635000|635000|||||-53880000||-10424000|-4155000|14407000|FICO
2014-09-30|USD|148644000|7880000||30785000|6675000|8436000|5502000|3715000|7074000|148644000|-5502000|-49173000|16000000|64710000|64710000||640000|640000|||||-65407000||11966000|-4580000|36603000|FICO
2014-06-30|USD|35058000|8949000||5799000|13345000|8184000|2792000|13621000|1157000|20548000|-10045000|-34450000|55000000|85188000|85188000||684000|684000|||||-81622000||-15067000|702000|20548000|FICO
2014-03-31|USD|34739000|8673000||11751000|-518000|7845000|2142000|-932000|-449000|20751000|-2142000|-33511000|5000000|40016000|40016000||696000|696000|||||-38342000||12239000|1183000|20751000|FICO
2013-12-31|USD|28378000|15115000||-6447000|-4099000|8167000|2154000|-2755000|6030000|16977000|-2154000|-13257000|8000000|27125000|27125000||694000|694000|||||-25114000||12759000|-208000|16977000|FICO
2013-09-30|USD|131818000|8398000||-4798000|11354000|8054000|3712000|8691000|373000|131818000|-3712000|-42887000|-15000000|34941000|34941000||701000|701000|||||-28475000||-9841000|815000|28557000|FICO
2013-06-30|USD|31524000|15788000||-1617000|106000|8727000|3312000|-343000|-2101000|19622000|-7748000|-59647000|29257000|0|0||707000|707000|||||-40019000||-38131000|-1959000|19622000|FICO
2013-03-31|USD|29764000|7774000||4321000|-5125000|8460000|8111000|-2880000|-6283000|18495000|-8944000|10406000|0|0|0||714000|714000|||||9809000||40311000|-1376000|18495000|FICO
2012-12-31|USD|28729000|11951000||-12291000|-6799000|7973000|9012000|-6754000|9012000|23421000|-14567000|5494000|-2933000|0|0||702000|702000|||||6189000||19230000|-426000|23421000|FICO
2012-09-30|USD|23338000|10143000||16557000|20619000|6994000|5867000|20341000|1177000|130248000|-101305000|28703000|0|0|0||692000|692000|||||70793000||-47072000|2192000|21246000|FICO
2012-06-30|USD|22932000|13645000||-3624000|4466000|4506000|6252000|4469000|3000|20749000|-11390000|-35772000|0|34283000|34283000||685000|685000|||||-34283000||-27355000|-3125000|20749000|FICO
2012-03-31|USD|42327000|6466000||5612000|-9793000|4521000|5607000|-10909000|-1116000|20012000|5309000|-79676000|0|99088000|99088000||709000|709000|||||-99088000||-29339000|2701000|20012000|FICO
2011-12-31|USD|41149000|9246000||11066000|10396000|5528000|7757000|12589000|2193000|29997000|41716000|-41708000|0|57685000|57685000||717000|717000|||||-57685000||39623000|-1534000|29997000|FICO
2011-09-30|USD|31103000|6427000||3084000|5500000|5574000|5697000|3691000|-1809000|110986000|6033000|-39085000|0|37661000|37661000||751000|751000|||||-37950000||-5165000|-3216000|24619000|FICO
2011-06-30|USD|45435000|9465000||9835000|-4945000|5853000|3217000|-4987000|-42000|23189000|-120892000|-42042000|0|34450000|34450000||790000|790000|||||-33437000||-117377000|122000|23189000|FICO
2011-03-31|USD|26738000|6494000||8094000|-1107000|6315000|3778000|542000|9474000|7745000|43071000|-10430000|0|17142000|17142000||801000|801000|||||-10321000||61862000|2483000|7745000|FICO
2010-12-31|USD|32880000|9588000||-3876000|-10079000|6455000|1328000|-7817000|-5563000|16009000|20087000|-2464000|0|2169000|2169000||798000|798000|||||-2101000||50233000|-270000|16009000|FICO
2010-09-30|USD|21755000|529000||-6976000|4209000|7156000|4707000|3709000|-7469000|104342000|70327000|-61237000|-245000000|58622000|58622000||807000|807000|||||-59193000||33587000|2742000|15841000|FICO
2010-06-30|USD|14060000|||||7634000|4736000||11504000|17938000|38863000|-131023000||79967000|||895000|895000|||||-79967000||-78298000|-198000|17938000|FICO
