fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|4309000000|||511000000|237000000|690000000|141000000|-162000000|85000000|1253000000|-710000000|-1379000000||300000000|300000000||983000000|1962000000||98000000|||-202000000||||1253000000|GILD
2024-06-30|USD|1325000000|||-257000000|-273000000|694000000|130000000|29000000|70000000|1614000000|-307000000|-2953000000||100000000|100000000||972000000|972000000||5000000|||-95000000||||1614000000|GILD
2024-03-31|USD|2219000000|||-103000000|134000000|690000000|105000000|66000000|45000000|-4170000000|-2207000000|-1361000000||400000000|400000000||990000000|990000000||146000000|||-254000000||||-4170000000|GILD
2023-12-31|USD|-2697000000|||274000000|308000000|688000000|215000000|-220000000|307000000|1417000000|-727000000|-1099000000||150000000|150000000||943000000|943000000||26000000|||-124000000||||1429000000|GILD
2023-09-30|USD|1755000000|||21000000|520000000|598000000|122000000|612000000|82000000|2172000000|-229000000|-1519000000|0|300000000|300000000||953000000|953000000||83000000|0||-217000000||||2180000000|GILD
2023-06-30|USD|2338000000|||631000000|341000000|598000000|139000000|86000000|226000000|1039000000|-483000000|-1101000000|0|150000000|150000000||944000000|944000000||26000000|0||-124000000||754000000||1045000000|GILD
2023-03-31|USD|1744000000|||-815000000|-690000000|640000000|109000000|-635000000|227000000|985000000|-826000000|-1406000000|0|400000000|400000000||969000000|969000000||97000000|0||-303000000||-488000000||1010000000|GILD
2022-12-31|USD|2567000000|||616000000|438000000|528000000|181000000|281000000|276000000|1633000000|-375000000|-1554000000|0|792000000|792000000||915000000|915000000||176000000|0||-616000000||638000000||1640000000|GILD
2022-09-30|USD|2863000000|||308000000|228000000|445000000|157000000|372000000|95000000|1786000000|-713000000|-2118000000|0|180000000|180000000||929000000|929000000||36000000|0||-144000000||32000000||1789000000|GILD
2022-06-30|USD|1802000000|||-147000000|151000000|445000000|143000000|452000000|-8000000|1135000000|-308000000|-1003000000|0|72000000|72000000||920000000|920000000||3000000|0||-69000000||491000000||1144000000|GILD
2022-03-31|USD|1840000000|||-1894000000|-828000000|525000000|247000000|-699000000|-53000000|12000000|-1070000000|-1794000000|0|352000000|352000000||945000000|945000000||94000000|0||-258000000||-1024000000||19000000|GILD
2021-12-31|USD|3205000000|||1763000000|122000000|535000000|156000000|-41000000|-35000000|376000000|-278000000|-1942000000|0|49000000|49000000||894000000|894000000||12000000|0||-37000000||985000000||382000000|GILD
2021-09-30|USD|3253000000|||-86000000|-142000000|441000000|139000000|422000000|-70000000|2586000000|-234000000|-3527000000|0|145000000|145000000||900000000|900000000||57000000|0||-88000000||2728000000||2592000000|GILD
2021-06-30|USD|2316000000|||-163000000|174000000|440000000|119000000|281000000|25000000|1517000000|-577000000|-931000000|0|43000000|43000000||894000000|894000000||12000000|0||-31000000||1343000000||1522000000|GILD
2021-03-31|USD|2610000000|||-1307000000|-1249000000|473000000|165000000|-975000000|69000000|1722000000|-2042000000|-2477000000|0|309000000|309000000||917000000|917000000||88000000|0||-221000000||-1909000000||1729000000|GILD
2020-12-31|USD|1916000000|||446000000|818000000|427000000|181000000|837000000|147000000|1544000000|-8977000000|131000000|0|0|0||858000000|858000000||8000000|0||8000000||1544000000||1551000000|GILD
