fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|1132000000|||-1456000000|-795000000|543000000|358000000|-427000000|-499000000|369000000|-1780000000|-192000000||800000000|800000000||490000000|477000000||18000000|||-782000000||||346000000|PSX
2024-06-30|USD|2097000000|||-120000000|-743000000|497000000|367000000|-736000000|245000000|1020000000|327000000|-1543000000||840000000|840000000||505000000|485000000||14000000|||-826000000||||1015000000|PSX
2024-03-31|USD|-236000000|||1678000000|2535000000|504000000|628000000|-199000000|2555000000|761000000|-665000000|-846000000||1164000000|1164000000||461000000|448000000||50000000|||-1114000000||||748000000|PSX
2023-12-31|USD|2190000000|||-1824000000|-2453000000|518000000|634000000|-329000000|-2017000000|1285000000|-608000000|-1825000000||1153000000|1153000000||480000000|457000000||20000000|||-1133000000||||1260000000|PSX
2023-09-30|USD|2685000000|||2267000000|2106000000|488000000|855000000|2573000000|-677000000|2143000000|-485000000|-1657000000|0|752000000|752000000||480000000|465000000||91000000|0||-661000000||||2097000000|PSX
2023-06-30|USD|955000000|||-184000000|1148000000|495000000|551000000|115000000|936000000|1734000000|-432000000|-4493000000|0|1309000000|1309000000||541000000|474000000||2000000|0||-1307000000||-3970000000||1697000000|PSX
2023-03-31|USD|1199000000|||-739000000|-129000000|476000000|378000000|-1663000000|2003000000|2077000000|-265000000|-117000000|0|800000000|800000000||544000000|486000000||10000000|0||-790000000||817000000||1961000000|PSX
2022-12-31|USD|4750000000|||-920000000|-3614000000|502000000|713000000|-2357000000|-1044000000|2012000000|-232000000|-2242000000|0|740000000|740000000||537000000|456000000||36000000|0||-704000000||2276000000||1884000000|PSX
2022-09-30|USD|3144000000|||-2629000000|-2067000000|430000000|735000000|-1204000000|-295000000|5540000000|-537000000|-1657000000|0|694000000|694000000||469000000|466000000||0|0||-694000000||950000000||5391000000|PSX
2022-06-30|USD|1783000000|||476000000|2886000000|359000000|376000000|2592000000|113000000|3182000000|-291000000|-1977000000|0|66000000|66000000||491000000|467000000||44000000|0||-22000000||-485000000||3167000000|PSX
