fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|1876258000|678985000|||979908000|82420000|44601000|294977000||1434668000|-5119296000|2076514000||0|0||155306000|155306000|||7320341000||0||||600550000|KKR
2024-06-30|USD|3357842000|751795000|||591726000|77602000|26473000|169625000||993236000|-5476617000|2061106000||0|0||155296000|155296000|||8153611000||0||||667926000|KKR
2024-03-31|USD|1527433000|762751000|||121103000|71852000|17295000|101267000||1093850000|-6198779000|44964000||0|0||146026000|146026000|||5717282000||0||||682214000|KKR
2023-12-31|USD|1107124000|747629000|||166407000|39928000|29212000|-290412000||1589360000|812968000|7142660000||0|0||94279000|146026000|||4754674000||0||||1040429000|KKR
2023-09-30|USD|1971073000|743666000|||-293995000|61461000|17419000|-2514000||2381980000|-1076760000|104124000||17569000|17569000||158764000|141516000|17248000|0|2917195000||-17569000||||1490126000|KKR
2023-06-30|USD|-2639121000|676321000|||-115141000|58809000|38555000|-254840000||1126058000|199389000|3454336000||272275000|272275000||159522000|142273000|17249000|0|5332493000||0||1014604000||861712000|KKR
2023-03-31|USD|-1932888000|582185000|||-348427000|53782000|23207000|145301000||259688000|-3818533000|2072968000||0|0||150720000|133470000|17250000|0|3378792000||0||-3678453000||339994000|KKR
2022-12-31|USD|-647535000|402178000|||884034000|30943000|26472000|295559000||-586337000|-2966110000|5404339000||0|0||133472000|133472000||0|3247251000||0||||-181106000|KKR
2022-09-30|USD|-1485052000|408850000|||-238364000|44069000|24411000|-178442000||124503000|-3589124000|4346022000||0|0||133274000|133274000|17250000|0|4125766000||0||-728154000||49887000|KKR
2022-06-30|USD|-4063490000|399903000|||-559205000|48526000|22285000|273549000||-1814082000|-5094209000|8158529000||0|0||91854000|91854000|17250000|0|7550180000||0||-999170000||-717375000|KKR
