fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|445000000|178000000||-493000000|-238000000|4000000|211000000|-344000000|107000000|406000000|-158000000|-234000000|219000000|192000000|192000000||252000000|252000000|||0||-154000000||||406000000|SYY
2024-09-30|USD|53000000|144000000||24000000|745000000|4000000|122000000|427000000|287000000|490000000|-46000000|-131000000|240000000|108000000|108000000||251000000|251000000|||3000000||-79000000||||490000000|SYY
2024-06-30|USD|1615807000|338535000||542431000|-310544000|793305000|301839000|-215108000|-55859000|611678000|-261351000|-1098260000|-324593000|532053000|532053000||249872000|249872000|||100792000||-395549000||||611678000|SYY
2024-03-31|USD|517296000|110463000||95975000|300681000|4578000|183364000|299677000|27812000|424688000|-195713000|-717497000|24593000|500000000|500000000||252540000|252540000|||128733000||-453851000||||424688000|SYY
2023-12-31|USD|768745000|171937000||-323905000|-384047000|4563000|175433000|-259395000|-86627000|415242000|-1125012000|711481000|200000000|99973000|99973000||252708000|252708000|||1005659000||-60025000||||415000000|SYY
2023-09-30|USD|87000000|94065000||-184501000|510910000|4554000|171000000|284826000|184674000|503392000|-380000000|66000000|300000000|100000000|99974000||252880000|253000000|||127000000||-82575000|0|||503000000|SYY
2023-06-30|USD|1441820000|311996000||159768000|-421352000|704678000|318869000|-134733000|-149898000|733736000|-303259000|-1032924000|0|122293000|0||248607000|248607000|||74715000||0|0|105637000||733736000|SYY
2023-03-31|USD|922316000|98872000||542568000|303146000|-51180000|164792000|318182000|-50533000|429604000|-161946000|-495578000|-155000000|110073000|110073000||249055000|249055000|||34238000||-90297000||264792000||429604000|SYY
2022-12-31|USD|344860000|160520000||-854815000|-482022000|60764000|142404000|-489395000|-60602000|141216000|-144573000|-127122000|58000000|0|0||249029000|249029000|||80961000||22778000|0|73165000||141216000|SYY
2022-09-30|USD|158606000|84010000||336845000|901808000|5435000|167260000|576585000|283252000|465568000|-174835000|-400352000|97000000|267727000|267727000||249294000|249294000|||59063000||-243166000||-416581000||465568000|SYY
2022-06-30|USD|1045415000|173600000||461817000|45541000|606036000|305267000|63043000|63811000|509989000|-294885000|-745964000|0|84001000|84001000||239072000|239072000|||-3277000||83181000||4566000||509989000|SYY
2022-03-31|USD|368824000|198560000||681697000|862176000|32705000|146161000|522948000|286891000|303325000|-642499000|-213367000||0|0||238479000|238479000|||1489000||53102000||-487042000||303325000|SYY
2021-12-31|USD|266235000|33405000||-264553000|7281000|32072000|96355000|-93492000|63391000|167441000|-152217000|-789836000|0|415824000|415824000||240825000|240825000|||1249992000||-397622000||-675818000||167441000|SYY
2021-09-30|USD|110812000|225031000||306839000|825513000|33798000|85019000|478671000|294517000|378013000|-788605000|-237731000|0|0|0||240561000|240561000|||3000||17881000||-915524000||378013000|SYY
2021-06-30|USD|424058000|636934000||769755000|983129000|597197000|219509000|531942000|468880000|151093000|-182925000|-2138496000|-414982000|0|0||228313000|228313000|||-1459000||148543000||-1897363000||151093000|SYY
2021-03-31|USD|543106000|95827000||809291000|521942000|32722000|87223000|322524000|119870000|88927000|-82015000|-1333671000|-417663000|0|0||230534000|230534000|||-1151000||45596000||88927000||88927000|SYY
2020-12-31|USD|5764000|154880000||-545515000|-295098000|61623000|88405000|-303382000|-60665000|67289000|-80892000|-205234000|3353000|0|0||230003000|230003000|||-2065000||34702000||67289000||67289000|SYY
2020-09-30|USD|930914000|136046000||752678000|175396000|6554000|75539000|111261000|23320000|216900000|-82866000|-950827000|3110000|0|0||228714000|228714000|||6159000||31933000||-102779000||216900000|SYY
