fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|351000000|119000000||-71000000|56000000|195000000|474000000|146000000|-27000000|295000000|-407000000|793000000|278000000||||123000000|123000000||6000000|644000000||6000000||||295000000|LNT
2024-06-30|USD|255000000|110000000||65000000|79000000|187000000|450000000|126000000|0|87000000|-180000000|-17000000|-282000000||||123000000|123000000||6000000|372000000||6000000||||87000000|LNT
2024-03-31|USD|307000000|97000000||-2000000|24000000|189000000|510000000|116000000|-27000000|158000000|-353000000|18000000|-141000000||||123000000|123000000||6000000|597000000||6000000||||158000000|LNT
2023-12-31|USD|245000000|98000000||-50000000|100000000|173000000|561000000|135000000|-6000000|121000000|-449000000|58000000|-26000000||||115000000|115000000||45000000|297000000||45000000||||121000000|LNT
2023-09-30|USD|311000000|101000000||-48000000|144000000|170000000|473000000|93000000|-119000000|259000000|-470000000|354000000|5000000||||115000000|115000000||125000000|296000000||125000000||||259000000|LNT
2023-06-30|USD|123000000|86000000||10000000|114000000|167000000|369000000|100000000|5000000|160000000|-219000000|-51000000|386000000||||113000000|113000000||70000000|0||70000000||-147000000||160000000|LNT
2023-03-31|USD|188000000|93000000||-192000000|-65000000|166000000|451000000|86000000|-68000000|163000000|-263000000|212000000|-532000000||||113000000|113000000||6000000|862000000||6000000||137000000||163000000|LNT
2022-12-31|USD|1000000|91000000||-170000000|111000000|170000000|634000000|247000000|-68000000|107000000|-334000000|10000000|259000000||||106000000|106000000||6000000|100000000||6000000||-323000000||107000000|LNT
2022-09-30|USD|185000000|74000000||6000000|178000000|169000000|349000000|142000000|-30000000|227000000|-229000000|371000000|-16000000||||107000000|107000000||6000000|588000000||6000000||233000000||227000000|LNT
2022-06-30|USD|49000000|84000000||182000000|391000000|166000000|263000000|122000000|38000000|159000000|-147000000|47000000|123000000||||108000000|108000000||6000000|0||6000000||165000000||159000000|LNT
2022-03-31|USD|251000000|62000000||55000000|157000000|166000000|330000000|161000000|-55000000|192000000|-223000000|3000000|-239000000||||107000000|107000000||7000000|650000000||7000000||31000000||192000000|LNT
2021-12-31|USD|105000000|75000000||-169000000|7000000|163000000|436000000|133000000|55000000|95000000|-276000000|187000000|199000000||||99000000|99000000||6000000|300000000||6000000||16000000||95000000|LNT
2021-09-30|USD|270000000|60000000||69000000|193000000|165000000|374000000|132000000|55000000|259000000|-262000000|0|-219000000||||101000000|101000000||6000000|300000000||6000000||265000000||259000000|LNT
2021-06-30|USD|62000000|78000000||-27000000|178000000|165000000|227000000|139000000|-20000000|146000000|-152000000|88000000|199000000||||101000000|101000000||7000000|0||7000000||153000000||146000000|LNT
2021-03-31|USD|145000000|59000000||-76000000|68000000|164000000|231000000|126000000|-20000000|174000000|-38000000|-145000000|-53000000||||102000000|102000000||8000000|0||8000000||-38000000||174000000|LNT
2020-12-31|USD|65000000|77000000||20000000|257000000|161000000|465000000|152000000|-13700000|66000000|-272000000|69000000|-33000000||||96000000|96000000||6000000|200000000||6000000||-138000000||66000000|LNT
2020-09-30|USD|117000000|58900000||-154100000|66200000|156000000|365700000|118100000||249000000|-287000000|155000000|237000000||||93400000|94000000||6000000|0||6000000||255000000||249000000|LNT
2020-06-30|USD|159000000|73200000||-13200000|73400000|152000000|319800000|78900000|-39000000|136900000|-213000000|204000000|-85000000||||94600000|94000000||7000000|750000000||6400000||143300000||136000000|LNT
2020-03-31|USD|160000000|64900000||-75700000|69400000|146000000|288500000|119000000|13700000|172600000|-179000000|60000000|-67000000||||93000000|93000000||228000000|300000000||228400000||40900000||173000000|LNT
2019-12-31|USD|151000000|73200000||-12400000|139500000|143000000|666500000|112500000|-33100000|160900000|-426000000|93000000|-12000000||||85200000|84000000||205000000|0||204900000||160900000||113000000|LNT
