fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|553000000|35000000|0|81000000|35000000|92000000|143000000|14000000|21000000|370000000|-135000000|-127000000||0|0||197000000|197000000||145000000|0||145000000||||367000000|K
2024-06-30|USD|376000000|16000000|0|77000000|-5000000|95000000|142000000|4000000|-9000000|347000000|-121000000|-232000000||0|0||192000000|192000000||22000000|619000000||22000000||||344000000|K
2024-03-31|USD|364000000|22000000|175000000|-14000000|177000000|86000000|155000000|173000000|4000000|271000000|-333000000|-58000000||0|0||191000000|191000000||23000000|0||23000000||||267000000|K
2023-12-31|USD|245000000|780000000||-308000000|-257000000|81000000|171000000|-187000000|-70000000|30000000|-90000000|-990000000||110000000|110000000||190000000|190000000||9000000|-492000000||-41000000||||27000000|K
2023-09-30|USD|756000000|2000000|0|7000000|-16000000|112000000|167000000|36000000|-52000000|270000000|-128000000|179000000||0|0||206000000|206000000||6000000|495000000||6000000||||269000000|K
2023-06-30|USD|368000000|6000000|0|-48000000|39000000|110000000|136000000|83000000|-44000000|362000000|-139000000|-266000000||60000000|0||202000000|202000000||26000000|0||0||-37000000||357000000|K
2023-03-31|USD|276000000|5000000|0|9000000|137000000|116000000|203000000|110000000|27000000|302000000|-205000000|-33000000||0|||202000000|202000000||19000000|401000000||19000000||38000000||298000000|K
2022-12-31|USD|471000000|663000000||-90000000|-201000000|127000000|138000000|-269000000|68000000|-100000000|-136000000|-416000000||0|0||201000000|201000000||33000000|39000000||310000000||-81000000||-99000000|K
2022-09-30|USD|375000000|5000000||33000000|220000000|113000000|83000000|183000000|37000000|312000000|6000000|-282000000||0|0||202000000|202000000||71000000|0||71000000||99000000||311000000|K
2022-06-30|USD|478000000|5000000||261000000|305000000|119000000|129000000|159000000|146000000|326000000|-206000000|-212000000||0|0||197000000|197000000||133000000|0||133000000||60000000||326000000|K
