fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|1997000000|46000000||438000000|448000000|120000000|279000000|69000000|156000000|1415000000|-2797000000|1760000000|-1465000000|0|0||715000000|715000000|||4697000000||40000000||||1413000000|HON
2024-06-30|USD|1371000000|66000000||183000000|109000000|85000000|259000000|202000000|-63000000|1560000000|-5132000000|1602000000|2751000000|529000000|529000000||743000000|743000000|||0||-364000000||||1544000000|HON
2024-03-31|USD|448000000|58000000||-1307000000|-51000000|291000000|233000000|-53000000|140000000|1475000000|-273000000|3696000000|-247000000|671000000|671000000||703000000|703000000|||5710000000||-527000000||||1463000000|HON
2023-12-31|USD|2955000000|1190000000||999000000|-281000000|301000000|364000000|-302000000|178000000|1248000000|-539000000|-2336000000|85000000|1528000000|1528000000||711000000|711000000|||1000000||-1483000000||||1263000000|HON
2023-09-30|USD|1809000000|70000000||82000000|16000000|308000000|249000000|-161000000|110000000|1515000000|-45000000|-2564000000|-827000000|1011000000|1011000000||728000000|728000000|||19000000||-975000000||||1514000000|HON
2023-06-30|USD|1360000000|85000000||143000000|85000000|284000000|233000000|83000000|100000000|1501000000|-680000000|1110000000|-741000000|477000000|477000000||691000000|691000000|||2966000000||-399000000||1790000000||1487000000|HON
2023-03-31|USD|-784000000|88000000||-469000000|550000000|283000000|193000000|422000000|238000000|1408000000|-29000000|-1973000000|811000000|699000000|699000000||725000000|725000000|||0||-662000000||-2786000000||1394000000|HON
2022-12-31|USD|2366000000|910000000||1388000000|22000000|299000000|241000000|79000000|50000000|1021000000|-633000000|279000000|-772000000|1373000000|1373000000||691000000|691000000|||2951000000||-1174000000||2012000000||1019000000|HON
2022-09-30|USD|2083000000|58000000||-205000000|-451000000|300000000|184000000|-244000000|-44000000|1549000000|126000000|-2777000000|-12000000|390000000|390000000||669000000|669000000|||1000000||-344000000||-568000000||1552000000|HON
2022-06-30|USD|789000000|79000000||-180000000|731000000|275000000|158000000|619000000|103000000|1263000000|424000000|-2113000000|-2000000|1419000000|1419000000||691000000|691000000|||0||-1367000000||-900000000||1261000000|HON
2022-03-31|USD|36000000|83000000||-801000000|645000000|330000000|183000000|285000000|331000000|1134000000|-10000000|-1719000000|0|1018000000|1018000000||668000000|668000000|||1000000||-995000000||-1693000000||1134000000|HON
2021-12-31|USD|2663000000|898000000||772000000|-290000000|205000000|281000000|-411000000|169000000|1442000000|286000000|-3059000000|1000000|881000000|881000000||676000000|676000000|||8000000||-823000000||-110000000||1428000000|HON
2021-09-30|USD|1119000000|86000000||339000000|763000000|308000000|208000000|292000000|245000000|1273000000|-104000000|-1318000000|0|650000000|650000000||646000000|646000000|||2482000000||-593000000||1273000000||1257000000|HON
2021-06-30|USD|1278000000|110000000||448000000|415000000|284000000|185000000|270000000|113000000|1447000000|61000000|-1660000000|1000000|1027000000|1027000000||664000000|664000000|||4000000||-980000000||1447000000||1430000000|HON
2021-03-31|USD|978000000|119000000||-302000000|81000000|341000000|221000000|-143000000|158000000|1448000000|-1304000000|-2217000000|2000000|822000000|822000000||640000000|640000000|||23000000||-755000000||-2543000000||1427000000|HON
2020-12-31|USD|2782000000|958000000||863000000|-375000000|255000000|291000000|-54000000|-217000000|1379000000|-577000000|-2053000000|9000000|1565000000|1565000000||671000000|671000000|||20000000||-1335000000||2924000000||1359000000|HON
2020-09-30|USD|1007000000|241000000||97000000|-376000000|255000000|249000000|161000000|-47000000|781000000|-52000000|-769000000|-6000000|164000000|164000000||636000000|636000000|||3004000000||-98000000||781000000||758000000|HON
2020-06-30|USD|1480000000|93000000||71000000|-507000000|250000000|227000000|-735000000|168000000|1099000000|-708000000|5187000000|-11000000|62000000|62000000||650000000|650000000|||5974000000||-31000000||1099000000||1081000000|HON
2020-03-31|USD|939000000|102000000||-461000000|-44000000|243000000|139000000|-41000000|163000000|1606000000|350000000|-2446000000|82000000|1923000000|1923000000||635000000|635000000|||1127000000||-1857000000||-1157000000||1581000000|HON
2019-12-31|USD|2614000000|787000000||785000000|97000000|269000000|335000000|-89000000|-176000000|1590000000|-411000000|-4109000000|1000000|750000000|750000000||644000000|644000000|||1000000||-677000000||3168000000||1562000000|HON
2019-09-30|USD|1471000000|73000000||-53000000|8000000|15000000|192000000|176000000|3000000|1648000000|221000000|1072000000|0|1000000000|1000000000||595000000|595000000|||2696000000||-953000000||1561000000||1624000000|HON
2019-06-30|USD|1678000000|63000000||108000000|174000000|295000000|171000000|100000000|52000000|1556000000|266000000|-2328000000|0|1900000000|1900000000||597000000|597000000|||9000000||-1667000000||1556000000||1541000000|HON
2019-03-31|USD|1134000000|74000000||-277000000|240000000|261000000|141000000|-198000000|221000000|1436000000|-609000000|-1235000000|-1000000|750000000|750000000||606000000|606000000|||20000000||-605000000||-662000000|48000000|1416000000|HON
2018-12-31|USD|1559000000|635000000||753000000|549000000|254000000|306000000|367000000|44000000|1740000000|-406000000|-1630000000|-351000000|1692000000|1692000000||603000000|603000000|||1000000||-1667000000||-516000000|-39000000|1721000000|HON
2018-09-30|USD|1878000000|91000000||278000000|54000000|286000000|183000000|-34000000|270000000|2356000000|-172000000|84000000|-450000000|604000000|604000000||553000000|553000000|||21000000||-489000000||1721000000|-69000000|2338000000|HON
2018-06-30|USD|1861000000|95000000||-39000000|-349000000|288000000|199000000|-158000000|26000000|1280000000|611000000|-2038000000|-750000000|764000000|764000000||560000000|560000000|||2000000||-697000000||185000000|-249000000|1267000000|HON
2018-03-31|USD|1136000000|115000000||-185000000|267000000|288000000|140000000|61000000|163000000|1452000000|994000000|-1448000000|1347000000|940000000|940000000||556000000|556000000|||3000000||-880000000||838000000|156000000|1439000000|HON
2017-12-31|USD|2172000000|607000000||830000000|714000000|283000000|418000000|274000000|-141000000|-2507000000|-1383000000|-1129000000|-31000000|1554000000|1554000000||565000000|565000000|||1199000000||-1497000000||-330000000|10000000|-2519000000|HON
2017-09-30|USD|1407000000|100000000||80000000|218000000|285000000|212000000|132000000|102000000|1362000000|-1199000000|-804000000|-1000000|343000000|343000000||505000000|505000000|||23000000||-256000000||-488000000|108000000|1345000000|HON
2017-06-30|USD|1447000000|40000000||212000000|289000000|276000000|233000000|299000000|12000000|1400000000|-388000000|-965000000|200000000|682000000|682000000||546000000|546000000|||5000000||-527000000||167000000|73000000|1391000000|HON
