fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|202782000|20059000||154854000|186662000|22666000|8073000|98188000|-3139000|166445000|-9973000|-114683000||0|0||||||||23695000||||166445000|FFIV
2024-09-30|USD|246505000|3538000||65258000|60323000|22929000|6060000|-29253000|-2159000|165296000|-5743000|-101871000||100511000|100511000||||||||-100300000||||165296000|FFIV
2024-06-30|USD|158959000|12138000||-40815000|4312000|26778000|5849000|31869000|8777000|144079000|-6449000|-118992000||150018000|150018000||||||||-117707000||||144079000|FFIV
2024-03-31|USD|221637000|15178000||-25618000|-69976000|28018000|9455000|-125282000|33920000|119021000|-39887000|-101167000||100011000|100011000||||||||-99330000||||119021000|FFIV
2023-12-31|USD|165318000|22492000||41543000|87894000|29266000|9048000|58713000|-34000|138382000|-7135000|-134972000||150018000|150018000||||||||-128142000||||138382000|FFIV
2023-09-30|USD|189801000|12274000||-81546000|18686000|29529000|15382000|14803000|-10228000|152134000|-7565000|-61386000||60008000|60008000||406782000|406782000|||||-59546000||||152134000|FFIV
2023-06-30|USD|165054000|5289000||-24953000|-50403000|28356000|15009000|-45824000|-4643000|88976000|-8412000|-214544000||250036000|250036000||||||||-213000000||-57902000||88976000|FFIV
2023-03-31|USD|140923000|15311000||-5160000|2367000|27345000|10689000|-1520000|-8452000|81436000|-9532000|-2507000||0|0||||||||281000||128884000||81436000|FFIV
2022-12-31|USD|157631000|22989000||48559000|28523000|27472000|13104000|15837000|-9168000|72402000|61902000|-374862000||40005000|40005000||||||||-17825000||-155329000||72402000|FFIV
2022-09-30|USD|154355000|10482000||-84311000|114212000|27211000|8507000|14468000|24578000|89346000|70722000|-6259000||0|0||2118000|2118000|||||859000||218818000||89346000|FFIV
2022-06-30|USD|71401000|16718000||39820000|126945000|28600000|9325000|43360000|15904000|83019000|109475000|-222038000||250000000|250000000||||||||-214947000||83019000||83019000|FFIV
2022-03-31|USD|126509000|17594000||12976000|25371000|29538000|5228000|-4446000|7088000|56236000|79912000|-132186000||125012000|125012000||||||||-123965000||56236000||56236000|FFIV
2021-12-31|USD|90366000|21779000||50678000|142023000|30260000|10564000|77223000|-1260000|93559000|-41993000|-116025000||125011000|125011000||||||||-97430000||-68513000|-861000|93559000|FFIV
2021-09-30|USD|197053000|16603000||-157852000|60756000|30439000|7117000|-42396000|-594000|110718000|-191644000|-7058000||0|0||435302000|435302000|||||1054000||-2830000|-1181000|110718000|FFIV
2021-06-30|USD|182304000|16648000||101821000|36344000|28800000|9444000|9036000|-1922000|89604000|-159254000|28019000||0|0||||||||36011000||89604000|613000|89604000|FFIV
2021-03-31|USD|128476000|17131000||16696000|35450000|28525000|9393000|25233000|-1884000|43241000|-115080000|-506956000||500000000|500000000||||||||-498509000||43241000|-1161000|43241000|FFIV
2020-12-31|USD|137363000|16402000||62268000|102877000|27660000|4697000|54416000|-1443000|87678000|20643000|17715000||0|0||||||||27196000||177376000|1655000|87678000|FFIV
2020-09-30|USD|175904000|17429000||-1654000|26948000|26520000|12083000|-8478000|-928000|77663000|15814000|-56707000||50007000|50007000||51999000|51999000|||||-49171000||77663000|289000|77663000|FFIV
2020-06-30|USD|159174000|18230000||-5655000|-20493000|26225000|12394000|-33707000|-2116000|69872000|-46803000|25556000||0|0||||||||30556000||69872000|234000|69872000|FFIV
2020-03-31|USD|181808000|21123000||25801000|-18021000|24133000|13159000|-37000000|-1439000|61379000|-686613000|347435000||50009000|50009000||||||||-49525000||61379000|-1910000|61379000|FFIV
2019-12-31|USD|144012000|17989000||16250000|34146000|18979000|22304000|32683000|-2020000|98527000|-29400000|20959000||0|0||||||||20959000||136391000|820000|98527000|FFIV
2019-09-30|USD|206086000|||-42335000|12730000|21862000|20534000|2056000|-1609000|94837000|-294049000|143000||0|0||||||||143000||94837000|-1289000|94837000|FFIV
2019-06-30|USD|150345000|||22253000|24490000|18399000|32952000|-8170000|2546000|85905000|-213541000|26555000||0|0||||||||26555000||85905000|154000|85905000|FFIV
2019-03-31|USD|193552000|||26648000|3520000|14245000|29010000|-4502000|1904000|116087000|153349000|-100013000||100013000|100013000||||||||-100013000||116087000|-311000|116087000|FFIV
2018-12-31|USD|197858000|||68144000|56846000|14001000|21046000|28921000|991000|130905000|-60393000|-82132000||101032000|101032000||||||||-82132000||55379000|46000|130905000|FFIV
2018-09-30|USD|204305000|||10620000|-6895000|15410000|17391000|-2056000|-754000|132881000|-228092000|-150017000||150017000|150017000||||||||-150017000||132881000|-752000|132881000|FFIV
2018-06-30|USD|182051000|||6052000|1929000|14032000|19828000|7259000|1810000|122743000|-55480000|-121117000||150018000|150018000||||||||-121117000||5515000|-2164000|122743000|FFIV
2018-03-31|USD|184755000|||22176000|6763000|14869000|9755000|-76000|400000|109636000|-51347000|-150019000||150021000|150021000||||||||-150019000||-16609000|530000|109636000|FFIV
2017-12-31|USD|189957000|||18751000|-11781000|15180000|6491000|-238000|-722000|88429000|-121104000|-130110000||150025000|150025000||||||||-130110000||-61278000|46000|88429000|FFIV
2017-09-30|USD|213065000|||36698000|11137000|15545000|7506000|-3180000|-1211000|135743000|-79299000|-149397000||150025000|150025000||||||||-149945000||135743000|-1980000|135743000|FFIV
2017-06-30|USD|162564000|||7471000|-491000|15325000|7460000|1143000|-1503000|97662000|-7323000|-120700000||150023000|150023000||||||||-121932000||34541000|598000|97662000|FFIV
2017-03-31|USD|175340000|||-669000|-20727000|15391000|9582000|-19175000|-1130000|93138000|54539000|-147690000||150021000|150021000||||||||-149989000||82189000|650000|93138000|FFIV
2016-12-31|USD|189312000|||81088000|44868000|14887000|18133000|45327000|-374000|94218000|-129000|-128245000||150021000|150021000||||||||-131185000||60938000|-2575000|94218000|FFIV
2016-09-30|USD|204070000|||56212000|8167000|14492000|19079000|5575000|247000|108935000|29335000|-148990000||150023000|150023000||||||||-150002000||108935000|559000|108935000|FFIV
2016-06-30|USD|170476000|||2744000|-20853000|14437000|16116000|-2581000|-1375000|91789000|-15562000|-123552000||150024000|150024000||||||||-123770000||31362000|-90000|91789000|FFIV
2016-03-31|USD|133118000|||3195000|4765000|14084000|16501000|-12748000|1608000|75415000|29462000|-199738000||200042000|200042000||||||||-199922000||-37158000|2186000|75415000|FFIV
2015-12-31|USD|203871000|||57997000|399000|13763000|16542000|22000|-146000|89716000|19485000|-180367000||200035000|200035000||||||||-181561000||42989000|-152000|89716000|FFIV
2015-09-30|USD|183343000|||60661000|23119000|13358000|19147000|18586000|3690000|97037000|-204977000|-147076000||149995000|149995000||||||||-149982000||97037000|-3010000|97037000|FFIV
2015-06-30|USD|172507000|||34387000|461000|12971000|21213000|-1599000|684000|93172000|145183000|-123804000||150000000|150000000||||||||-126229000||193886000|689000|93172000|FFIV
2015-03-31|USD|142296000|||21227000|14141000|13212000|15402000|7726000|1761000|85729000|114637000|-155253000||156883000|156883000||||||||-156801000||101680000|-3029000|85729000|FFIV
2014-12-31|USD|186395000|||69807000|16738000|13042000|11324000|13967000|3111000|89076000|-65542000|-130769000||149980000|149980000||||||||-133407000||-9916000|-2632000|89076000|FFIV
2014-09-30|USD|169865000|||39308000|231000|12066000|7082000|-69000|1328000|94021000|20316000|-147820000||150000000|150000000||||||||-149948000||42361000|-2832000|94021000|FFIV
2014-06-30|USD|138234000|||23980000|7971000|11377000|5517000|20087000|2433000|79473000|-10480000|-125865000||150542000|150542000||||||||-129212000||1889000|248000|79473000|FFIV
2014-03-31|USD|81967000|||-9635000|30508000|11241000|5139000|3131000|1659000|69641000|70639000|-144645000||150000000|150000000||||||||-149271000||7961000|547000|69641000|FFIV
2013-12-31|USD|158926000|||69964000|17458000|11437000|4980000|17746000|25000|68048000|70166000|-186630000||200000000|200000000||||||||-186812000||42462000|-827000|68048000|FFIV
2013-09-30|USD|147995000|||20377000|-13854000|10300000|5149000|-1683000|767000|76231000|-108400000|-49379000||50000000|50000000||||||||-49814000||-9784000|1197000|76231000|FFIV
2013-06-30|USD|126230000|||23274000|620000|9792000|6665000|12348000|297000|68178000|-123988000|-31374000||50000000|50000000||||||||-32635000||-29132000|-2250000|68178000|FFIV
2013-03-31|USD|80662000|||-13065000|7212000|9979000|6981000|-16054000|-760000|63412000|13335000|-47651000||50000000|50000000||||||||-49543000||46346000|-1247000|63412000|FFIV
2012-12-31|USD|144806000|||69679000|30120000|9934000|7788000|24256000|1313000|69493000|-133417000|-37914000||50000000|50000000||||||||-38417000||-26525000|-93000|69493000|FFIV
2012-09-30|USD|148555000|||26461000|-20503000|10152000|11323000|-8022000|373000|67717000|-85156000|-48823000||50000000|50000000||||||||-49768000||14576000|998000|67717000|FFIV
2012-06-30|USD|113399000|||13999000|6704000|10052000|5726000|10090000|14000|72336000|-95482000|-31181000||50000000|50000000||||||||-35151000||-13264000|-588000|72336000|FFIV
2012-03-31|USD|101604000|||9772000|8442000|9113000|7211000|-4462000|-469000|68641000|-104270000|-45730000||50303000|50303000||||||||-49787000||-48396000|367000|68641000|FFIV
2011-12-31|USD|131879000|||63308000|26824000|5822000|5857000|22601000|344000|66492000|-67371000|-23497000||34473000|34473000||||||||-24896000||41011000|-307000|66492000|FFIV
2011-09-30|USD|121494000|||31813000|11124000|5172000|15536000|11464000|-792000|67610000|-55643000|-146490000||150000000|150000000||||||||-149892000||-80639000|-2381000|67610000|FFIV
2011-06-30|USD|101076000|||5369000|-4158000|5179000|8840000|12305000|-213000|62549000|26623000|-34152000||50000000|50000000||||||||-38087000||93547000|42000|62549000|FFIV
2011-03-31|USD|91229000|||25148000|16215000|5286000|6293000|675000|-29000|55575000|-13520000|-39996000||46528000|46528000||||||||-46152000||37713000|369000|55575000|FFIV
2010-12-31|USD|103139000|||42050000|21679000|5250000|5491000|30082000|-632000|55663000|-97179000|-6026000||24998000|24998000||||||||-16156000||-66000|-555000|55663000|FFIV
2010-09-30|USD|86391000|||31759000|17468000|5910000|2506000|9715000|1069000|48235000|-54708000|-7555000||20000000|20000000||||||||-17668000||24128000|813000|48235000|FFIV
2010-06-30|USD|75309000|||||5835000|3279000||1274000|40495000|-75838000|-3092000||20000000|||||||||-20000000||-3621000|-1090000|40495000|FFIV
