fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|579700000|13900000||-50900000|-26200000|166600000|144900000|98800000|-600000|379800000|-151700000|-203300000||204100000|204100000|||||||0|-198500000||||379900000|ON
2024-09-30|USD|465800000|37500000||21200000|116400000|161800000|172200000|181400000|16800000|402700000|-31900000|-197000000||200000000|200000000|||||||0|-193500000||||401700000|ON
2024-06-30|USD|362200000|19800000||-55400000|107800000|159600000|154500000|19100000|77700000|338400000|-590900000|-152700000||150000000|150000000|||||||0|-144500000||||338200000|ON
2024-03-31|USD|498700000|35700000||-30000000|68900000|154900000|222400000|-55000000|35700000|453700000|-235300000|-130800000||100000000|100000000|||||||0|-92400000||||453000000|ON
2023-12-31|USD|611200000|-6300000||-116800000|15200000|160300000|390500000|-24600000|26900000|563400000|-385200000|-432200000||300200000|300200000|||||||0|-294300000||||562700000|ON
2023-09-30|USD|566600000|47200000||-31000000|108700000|155400000|433000000|31400000|120500000|582900000|-407200000|-101300000|0|99900000|99900000||6700000|6700000|||0|0|-93200000||||582700000|ON
2023-06-30|USD|390800000|32800000||-39900000|302400000|148800000|430600000|68300000|149700000|577100000|-383500000|-89600000|0|60100000|60100000||375000000|375000000|||0|0|-54200000||||576600000|ON
2023-03-31|USD|408900000|45200000||-67700000|181000000|145000000|321500000|37700000|198100000|462200000|-562000000|-63400000|0|104000000|104000000||||||0|242500000|145800000||-216500000||461700000|ON
2022-12-31|USD|731300000|35600000||45300000|58100000|133200000|342000000|-42100000|38300000|604300000|-141800000|-129700000|0|92900000|92900000||2100000||||0|0|-88200000||||604300000|ON
2022-09-30|USD|1002400000|47100000||58700000|-214000000|139600000|271100000|-223500000|12400000|311900000|-264100000|-79900000|0|77200000|77200000||0|5700000|||0|0|-71500000||||311900000|ON
2022-06-30|USD|420800000|23100000||62000000|355700000|138400000|218100000|237200000|67800000|456600000|-170100000|-103100000||89700000|89700000||0|||||0|-85000000||147600000||455800000|ON
2022-03-31|USD|478600000|35000000||-22900000|224700000|140600000|173800000|107200000|116700000|531000000|-129400000|-57300000||0|0||2200000|2200000||||0|7800000||291900000||530200000|ON
2021-12-31|USD|626600000|90600000||135800000|166300000|140300000|169600000|124100000|51300000|426400000|-587600000|-51600000|0|0|0||46800000|46800000|||0|0|5000000||-12600000||425900000|ON
2021-09-30|USD|448900000|37900000||12400000|114600000|149900000|93200000|61100000|18000000|310400000|-149500000|-1100000||0|0|||||||0|6200000||298300000||309700000|ON
2021-06-30|USD|488000000|31700000||68600000|6100000|153100000|104800000|-11800000|11500000|184100000|-100800000|-338600000||0|0|||||||0|99500000||48600000||184100000|ON
2021-03-31|USD|218500000|41700000||6300000|42400000|153400000|77000000|10300000|42000000|90300000|-77200000|-178100000||0|||||||||6600000||-36800000||89900000|ON
2020-12-31|USD|400400000|83200000||49000000|-45800000|153800000|116400000|-52800000|-25800000|89800000|-211700000|-762200000|0|0|0||17800000|17800000|||0|0|5800000||497600000||89000000|ON
2020-09-30|USD|163400000|31700000||31100000|88800000|156200000|61600000|57500000|600000|161200000|-59200000|-510400000||0|0|||||||0|6400000||441200000||160600000|ON
2020-06-30|USD|154500000|44000000||7500000|51000000|153900000|73300000|16600000|32000000|-900000|-74100000|-1600000||0|0|||||||0|3900000||374300000||-1400000|ON
2020-03-31|USD|166000000|32700000||-31400000|-41300000|161200000|132300000|-54900000|19500000|-13700000|-108600000|1030200000||65400000|65400000||1165000000|1165000000|||||-57900000||402700000||-14000000|ON
2019-12-31|USD|91700000|47400000|2400000|-175700000|-18900000|162000000|112400000|-15800000|-8200000|56900000|-107000000|-19000000|0|0|0||2300000|2300000|||0|0|7000000||485700000||56500000|ON
2019-09-30|USD|242200000|48600000|4800000|132900000|-6300000|151300000|111700000|2500000|-29900000|-60000000|-132500000|-80200000||13200000|13200000||||||||-7000000||-81000000||-60700000|ON
2019-06-30|USD|222600000|47100000|500000|-76400000|-12000000|144000000|153500000|-23500000|3500000|102900000|-1104300000|823400000||50800000|50800000||||||||-44000000||119900000||101800000|ON
2019-03-31|USD|138200000|16900000|2500000|-152200000|27900000|135800000|157000000|27500000|0|114100000|-167100000|-101100000||75000000|75000000||5000000|5000000|||||-67100000||-130000000||114100000|ON
2018-12-31|USD|421000000|-50700000|2800000|64900000|-17600000|136200000|132000000|-74700000|24400000|166000000|-93600000|-209000000|0|200300000|200300000||10300000|10300000|||0|0|-192700000||569700000|300000|165600000|ON
2018-09-30|USD|358200000|15200000|1300000|54200000|61300000|127100000|130400000|30800000|-1200000|167100000|-120500000|-136300000||75000000|75000000||||||||-63100000||162300000||166900000|ON
2018-06-30|USD|268500000|23200000|1100000|-37000000|66800000|125500000|152900000|6500000|42400000|156300000|-229300000|-112900000||40000000|40000000||||||||-32400000||158400000||155300000|ON
2018-03-31|USD|226500000|17800000|900000|17800000|110700000|119900000|99500000|36000000|63900000|140500000|-105500000|-146900000||0|0||||||||3600000||-25900000||139600000|ON
2017-12-31|USD|224300000|30000000|1200000|52900000|104300000|123400000|175700000|-600000|3800000|531000000|-170600000|-5600000|0|0|0||1900000|1900000|||0|0|19300000||48000000|-100000|529900000|ON
2017-09-30|USD|328200000|22200000|700000|58400000|63900000|127700000|90100000|4300000|49000000|108900000|-73000000|-225800000||0|0||||||||1800000||29600000|200000|108700000|ON
2017-06-30|USD|333200000|23300000|500000|99300000|52600000|116500000|69000000|17000000|12000000|94400000|-66100000|-124600000|0|0|0||||||0|0|7100000||142700000|-100000|93900000|ON
