fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|479500000|8600000|||-46100000|173400000|124000000|-63200000||142700000|-124000000|-64300000|-1700000||||49400000|48400000|||649800000||29400000||||141300000|EFX
2024-06-30|USD|267500000|5500000|||-10500000|166900000|136700000|8500000||165200000|-136700000|-148800000|-110800000||||51200000|48200000|||0||18200000||||163900000|EFX
2024-03-31|USD|252700000|8400000|||117700000|166600000|131900000|102500000||126100000|-131900000|-131900000|-83400000||||48600000|48200000|||0||19900000||||124900000|EFX
2023-12-31|USD|322100000|19600000|||-66100000|158800000|145700000|-63100000||134500000|-153500000|-369700000|-287600000||||90900000|48100000|||0||13700000||||132400000|EFX
2023-09-30|USD|381700000||||17100000|156700000|134300000|11100000||164300000|-406000000|280700000|327600000|0|0||48800000|48100000|||0||2100000||||162200000|EFX
2023-06-30|USD|262100000||||-500000|152100000|163000000|14500000||139400000|-156100000|-173900000|-141600000|0|0||49800000|47700000|||697900000||9900000||-67900000||138300000|EFX
2023-03-31|USD|150900000|12800000|||85800000|152200000|158300000|60800000||113500000|-162600000|-43300000|-269600000|0|0||47900000|47900000|||175000000||6600000||-55000000||112400000|EFX
2022-12-31|USD|325400000|185000000|||-4600000|144500000|156100000|5000000||109100000|-152400000|-142800000|404300000|0|0||48400000|47800000|||0||3400000||30200000||108200000|EFX
2022-09-30|USD|354900000|1500000|||-48300000|142900000|153000000|-36900000||166900000|-478400000|151500000|-548800000|0|0||47700000|47600000|||749300000||4800000||28000000||165700000|EFX
2022-06-30|USD|275300000|1800000|||88400000|141900000|158900000|45600000||201400000|-60500000|-179300000|-130100000|0|0||49700000|47800000|||0||3000000||35500000||200600000|EFX
2022-03-31|USD|-198500000|3100000|||125500000|139300000|156500000|124900000||222800000|-268200000|444300000|516800000|0|0||48400000|47900000|||0||5700000||-22400000||221800000|EFX
2021-12-31|USD|385300000||||0|134700000|136100000|11300000||123000000|-1957900000|-224700000|-175800000|0|0||47400000|47400000|||-200000||13400000||-1797300000||122100000|EFX
2021-09-30|USD|398400000||||3800000|118500000|97400000|3600000||206600000|-344700000|1522700000|499800000|0|0||48300000|47600000|||1697300000||8300000||206600000||205400000|EFX
2021-06-30|USD|407700000||||-5100000|119700000|122500000|-14500000||215900000|-122100000|-591700000|100000|35800000|35800000||52600000|47500000|||0||-17300000||215900000||215100000|EFX
2021-03-31|USD|143400000||||51100000|116700000|113000000|65800000||202900000|-973500000|-88600000|-700000|34100000|34100000||48200000|47500000|||0||-27500000||-918700000||201600000|EFX
2020-12-31|USD|297200000||||11400000|104100000|111800000|17600000||77700000|-111800000|-54500000|-1000000|0|0||49400000|47400000|||0||11800000||77700000||74500000|EFX
2020-09-30|USD|367000000||||10500000|103100000|116700000|10800000||229300000|-130000000|-51000000|-500000|0|0||48500000|47500000|||0||7000000||225000000||228500000|EFX
2020-06-30|USD|251200000||||-18300000|97800000|104800000|-18600000||100400000|-114800000|823600000|600000|0|0||48600000|47300000|||998300000||6200000||96100000||100200000|EFX
2020-03-31|USD|30800000||||54300000|94300000|88000000|83900000||118800000|-136100000|92700000|200000|0|0||47600000|47300000|||125000000||16700000||-12600000||116900000|EFX
2019-12-31|USD|230700000|119700000|||122800000|88500000|93900000|11400000||17400000|-132000000|131500000|-368800000|0|0||49100000|47300000|||748300000||7000000||10800000||15800000|EFX
2019-09-30|USD|-164900000|0|||21900000|85700000|97200000|19700000||85200000|-97200000|296600000|339800000|0|0||47300000|47200000|||0||9200000||82500000||83800000|EFX
2019-06-30|USD|217000000||||-47200000|83900000|93700000|-12600000||71000000|-303700000|89700000|-37500000|0|0||51600000|47100000|||200000000||4200000||68300000||69500000|EFX
2019-03-31|USD|31000000||||42600000|79200000|114800000|42800000||-551700000|-164600000|40100000|64700000|0|0||47300000|47100000|||50000000||1900000||-90400000|3100000|-553200000|EFX
2018-12-31|USD|164800000||||54400000|80600000|113800000|5300000||26700000|-136300000|-55000000|1700000|0|0||48700000|47100000|||0||500000||-29800000|-3300000|25600000|EFX
2018-09-30|USD|152600000||||26600000|77800000|89400000|-4200000||39600000|-175800000|-51000000|-700000|0|0||46900000|46900000|||-300000||5600000||-74000000|200000|38400000|EFX
2018-06-30|USD|235200000||||-29900000|78500000|62500000|-3300000||146100000|-79300000|-66700000|-883400000|0|0||53300000|47000000|||994800000||3500000||78100000|-11100000|144800000|EFX
2018-03-31|USD|119600000||||1700000|79000000|56200000|39600000||93800000|-70100000|-138300000|-76800000|0|0||49300000|46900000|||0||2200000||-87100000|1700000|90900000|EFX
2017-12-31|USD|207300000|312600000|||82100000|74200000|60700000|-13600000||174400000|-123300000|-60900000|-102500000|0|0||46900000|46700000|||100000000||400000||21000000|-2100000|172300000|EFX
2017-09-30|USD|279600000|0|||-15100000|73200000|57600000|-9200000||100500000|-125300000|-247100000|146100000|0|0||48400000|46800000|||0||-71300000||-88500000|4300000|96300000|EFX
2017-06-30|USD|225400000|0|||2500000|71400000|49600000|1400000||167600000|-51900000|107600000|162400000|0|0||51700000|47000000|||0||3600000||280700000|-400000|165400000|EFX
2017-03-31|USD|103700000|0|||51900000|72100000|50300000|22700000||155400000|-49000000|-63300000|46400000|0|0||48800000|46900000|||0||9400000||-6100000|2500000|153300000|EFX
2016-12-31|USD|278800000|264700000|||0|73300000|42500000|1200000||124800000|-41700000|-212400000|-121200000|0|0||39500000|39500000|||0||4700000||17800000|-6900000|123000000|EFX
2016-09-30|USD|245700000|9600000||6900000|20400000|70700000|48200000|12000000||134900000|-112800000|-126500000|-13300000|0|0||39700000|39500000|||0||11100000||14700000|8300000|132800000|EFX
2016-06-30|USD|190400000|9100000||16200000|6600000|67900000|42600000|-2900000||133000000|-42600000|-147200000|-692600000|0|0||43300000|39400000|||774700000||11600000||0|-600000|130900000|EFX
2016-03-31|USD|108100000|10900000||-900000|28400000|56800000|40200000|45400000||102400000|-1778800000|1646400000|900100000|0|0||40900000|39200000|||800000000||4100000||3500000|27800000|102100000|EFX
2015-12-31|USD|232300000|259400000||5400000|7100000|49600000|52600000|-2100000||113000000|-52600000|-188000000|-137600000|0|0||34800000|34400000|||0||8400000||-15200000|-6900000|111900000|EFX
2015-09-30|USD|247200000|1900000||-1500000|-23800000|49600000|38400000|-5800000||119700000|-35500000|-182900000|-148200000|14100000|14100000||34400000|34400000|||0||-5300000||24300000|-4500000|117900000|EFX
2015-06-30|USD|186700000|7000000||1400000|16000000|50500000|33600000|4200000||112500000|-33600000|-164500000|-42400000|92300000|92300000||38700000|34300000|||0||-86500000||-10800000|600000|111000000|EFX
2015-03-31|USD|102900000|18100000||0|11700000|50300000|21600000|30600000||89600000|-26100000|-103600000|-2800000|0|89900000||36300000|34700000|||0||-78500000||-33300000|-6500000|88300000|EFX
2014-12-31|USD|202800000|221900000||1200000|8400000|51000000|22500000|16700000||98800000|-29800000|-156700000|247600000|115000000|115000000||30100000|29900000|||0||-105000000||13300000|-3000000|98000000|EFX
2014-09-30|USD|188800000|1500000||3100000|-21300000|51300000|26200000|-16700000||94400000|-25100000|-137200000|900000|113200000|113200000||31500000|30100000|||0||-108000000||23300000|-3200000|92700000|EFX
2014-06-30|USD|152800000|6000000||2300000|39800000|51000000|19200000|7400000||94500000|-19700000|-144400000|-62000000|49000000|49000000||34900000|30500000|||0||-38400000||-9700000|1600000|92800000|EFX
2014-03-31|USD|71800000|4400000||-100000|6700000|50900000|18500000|20400000||86300000|-354700000|154900000|193400000|0|24400000||32600000|30700000|||0||-10500000||-134500000|-6500000|83900000|EFX
2013-12-31|USD|191900000|246100000||1800000|-1500000|45700000|21800000|1000000||78900000|-85700000|800000|-800000|0|0||27500000|26800000|||0||8900000||104000000|-3000000|76700000|EFX
2013-09-30|USD|174300000|3500000||1100000|-10100000|52300000|25300000|-13100000||85500000|-59500000|-86500000|-59900000|11900000|11900000||32600000|26700000|||0||2700000||27000000|-1300000|83500000|EFX
