fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|86267000|6230000||-216165000|40049000||188200000||82486000|241470000|-128792000|-165929000||151342000|151342000||117835000||||250000000||-151342000||||241470000|TSCO
2024-06-30|USD|559935000|26300000||-23831000|-11021000||192619000||-48686000|425196000|-179075000|-250197000||140546000|140546000||118538000||||185000000||-140546000||||425196000|TSCO
2024-03-31|USD|257408000|3903000||397863000|398545000||157199000||402865000|198167000|-152256000|-238138000||117843000|117843000||118809000||||150000000||-96125000||||198167000|TSCO
2023-12-31|USD|396107000|28936000||-227777000|-239420000||227160000||-188393000|247903000|-198457000|-222272000||113983000|113983000||111401000||||0||-109439000||||247903000|TSCO
2023-09-30|USD|155605000|8549000||32606000|188355000||177137000||182147000|255001000|-110097000|-243846000|0|136778000|136778000||111999000||||0||-136778000||||255001000|TSCO
2023-06-30|USD|762767000|11188000||-137871000|-323136000||191643000||-355741000|421234000|-186831000|-145983000|0|157447000|157447000||112774000||||0||-157447000||||421234000|TSCO
2023-03-31|USD|19554000|9274000||89200000|310949000||157943000||321115000|183088000|-157684000|125706000||183196000|183196000||113447000||||747000000||-174573000||||183088000|TSCO
2023-03-31|USD||||||||||183088000|||0||188206000||||||0||-172954000|||||TSCO
2022-12-31|USD|730649000|12024000||138434000|-121022000||322215000||-137259000|270870000|-642741000|-96647000|0|92047000|92047000||101652000||||890000000||-82009000||||270870000|TSCO
2022-09-30|USD|725000|4457000||-162717000|190560000||185846000||193055000|234137000|-185855000|-134451000||123626000|123626000||101862000||||0||-123626000||||234137000|TSCO
2022-06-30|USD|566539000|7269000||34429000|-54239000||152921000||-83041000|396478000|-152842000|-288307000||188210000|188210000||102622000||||||-188210000||||396478000|TSCO
2022-03-31|USD|59066000|4404000||165622000|398503000||112387000||376987000|187227000|-112288000|-419376000||296180000|296180000||103467000||||||-288270000||-472598000||187227000|TSCO
2021-12-31|USD|266883000|9333000||9935000|5987000||246073000||-8581000|221338000|-246076000|-254488000||200920000|200920000||59171000||||||-193864000||-233681000||221338000|TSCO
2021-09-30|USD|62930000|4382000||-98808000|194181000||166329000||206949000|224400000|-165551000|-197669000||141259000|141259000||59369000||||||-141259000||35224000||224400000|TSCO
2021-06-30|USD|631790000|7410000||87781000|-75762000||115288000||-91853000|370022000|-115194000|-254525000||203305000|203305000||59896000||||||-203305000||116200000||370022000|TSCO
2021-03-31|USD|177117000|4216000||281421000|313975000||100741000||301407000|181354000|-100519000|-268424000||253409000|253409000||60570000||||||-194701000||-191826000||181354000|TSCO
2020-12-31|USD|389540000|8001000||-2827000|-134209000||132710000||-131770000|10620352000|-132048000|-27722000||79738000|79738000||46621000||||850000000||-54151000||229770000||135893000|TSCO
2020-09-30|USD|11837000|7717000||-91169000|227392000||74668000||226532000|190610000|-74184000|-32033000||0|0||46542000||||0||23413000||-94380000||190610000|TSCO
2020-06-30|USD|909206000|4806000||262060000|-195020000||56976000||-217405000|338678000|-56650000|-107663000||0|0||40644000||||350000000||39737000||744893000||338678000|TSCO
2020-03-31|USD|83932000|5781000||251355000|315120000||29648000||303132000|83777000|-29328000|322628000||263219000|263219000||40849000||||809000000||-252616000||377232000||83777000|TSCO
2019-12-31|USD|397389000|113178000||6802000|-213612000|1116000|73108000||-209991000|144179000|-72936000|-322852000||43342000|43342000||41453000||||55000000||-32904000||1601000||144179000|TSCO
2019-09-30|USD|65453000|89208000||-50597000|89057000|1075000|60802000||79622000|122133000|-59096000|-27735000||155742000|155742000||41518000||||380000000||-155742000||-21378000||122133000|TSCO
2019-06-30|USD|361898000|89910000||-53888000|-143823000|1045000|54755000||-148182000|219210000|-54502000|-305593000||178916000|178916000||42105000||||182000000||-178916000||1803000||219210000|TSCO
2019-03-31|USD|-13024000|6137000||139416000|268035000||28785000||291790000|76832000|-28427000|57367000||155319000|155319000||37623000||||385000000||-120587000||15916000||76832000|TSCO
2018-12-31|USD|340975000|2624000||-6640000|-142762000||84837000||-147731000|136851000|-84650000|-241328000||60571000|60576000||37928000||||225000000||-35639000||14997000||136851000|TSCO
2018-09-30|USD|79405000|9108000||-14979000|111092000||76998000||104993000|116784000|-75257000|-2800000||36660000|36700000||37782000||||295500000||-36700000||1348000||116784000|TSCO
2018-06-30|USD|295877000|3803000||-76359000|-111221000||71551000||-127785000|207289000|-71276000|-287045000|0|95082000|95100000||37786000||||298000000||-95100000||-62444000||207289000|TSCO
2018-03-31|USD|-21863000|2534000||169442000|305420000||45144000||306857000|71433000|-45131000|90244000|0|157463000|157500000||33591000||||375000000||-153137000||23250000||71433000|TSCO
2017-12-31|USD|290488000|2471000||-15338000|-125713000||98361000||-138347000|109743000|-96796000|-154590000||42756000|42756000||33858000||||170000000||-36045000||39102000||109743000|TSCO
2017-09-30|USD|113454000|2792000||41564000|108510000||55430000||123301000|91896000|-55331000|-55870000|0|78500000|78500000||34115000||||432000000||-78500000||2253000||91896000|TSCO
2017-06-30|USD|369166000|3093000||-13433000|-185557000||61727000||-189507000|160649000|-50974000|-323100000||133600000|133600000||34592000||||103000000||-133600000||-4908000||160649000|TSCO
2017-03-31|USD|-141658000|2125000||38125000|284007000||34883000||288105000|60311000|-34855000|195298000||114547000|114547000||31263000||||475000000||-109954000||18785000||60311000|TSCO
2016-12-31|USD|365076000|2713000||61625000|-120161000||58856000||-137909000|123583000|-202470000|-164197000|0|116016000|116016000||31443000||||250000000||-112427000||-1591000||123583000|TSCO
2016-09-30|USD|7437000|2647000||410000|123802000||66205000||123435000|89444000|-65879000|-37163000||108787000|108787000||32044000||||100000000||-108787000||-95605000||89444000|TSCO
2016-06-30|USD|212554000|8554000||-118254000|-117437000||64224000||-104192000|156425000|-64204000|-71739000||7803000|7800000||32071000||||120000000||-7800000||76611000||156425000|TSCO
2016-03-31|USD|65644000|3881000||170851000|179664000||36732000||186316000|67668000|-36712000|-18244000||99102000|99100000||26714000||||475000000||-89059000||10688000||67668000|TSCO
2015-12-31|USD|212758000|10627000||-96055000|-107499000||73028000||-130187000|111712000|-72815000|-127482000|-40000000|48749000|48749000||26886000||||155000000||-43414000||12461000||111712000|TSCO
2015-09-30|USD|10039000|5094000||24288000|124199000||66454000||121416000|87312000|-66384000|51380000|190000000|119416000|119400000||27164000||||345000000||-119400000||-4965000||87312000|TSCO
2015-06-30|USD|197102000|4949000||-75356000|-80747000||48247000||-77819000|153331000|-48211000|-149707000|-60000000|76600000|76600000||27223000||||||-76600000||-816000||153331000|TSCO
2015-03-31|USD|36313000|8645000||231083000|254038000||48767000||255515000|58040000|-48502000|18188000|60000000|47900000|47945000||21828000||||||-26997000||5999000||58040000|TSCO
2014-12-31|USD|241614000|11877000||-86536000|-163866000||35188000||-180374000|112062000|-35166000|-202824000|-150000000|54115000|54115000||21791000||||||-42493000||3624000||112062000|TSCO
2014-09-30|USD|1060000|3348000||52237000|143055000||43311000||141239000|76603000|-43168000|33653000|150000000|97400000|97400000||22000000||||||-97400000||-8455000||76603000|TSCO
