fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|779000000|39000000||118000000|220000000|218000000|212000000||86000000|729000000|-371000000|-526000000|0|305000000|305000000||259000000|259000000|||||-266000000||||718000000|NXPI
2024-06-30|USD|761000000|100000000||-220000000|6000000|213000000|240000000||46000000|664000000|-239000000|-567000000|0|310000000|310000000||260000000|260000000|||||-307000000||||658000000|NXPI
2024-03-31|USD|851000000|69000000||-102000000|-38000000|235000000|258000000||-32000000|644000000|-274000000|-1528000000|-1000000000|303000000|303000000||261000000|261000000|||0||-266000000||||639000000|NXPI
2023-12-31|USD|1137000000|152000000||101000000|-71000000|269000000|219000000||-6000000|703000000|-629000000|-694000000||434000000|434000000||261000000|261000000|||0||620000000||||697000000|NXPI
2023-09-30|USD|988000000|46000000||-128000000|83000000|273000000|242000000||34000000|792000000|-273000000|-533000000||306000000|306000000||262000000|262000000|||0||-270000000||||787000000|NXPI
2023-06-30|USD|756000000|91000000||-144000000|96000000|281000000|252000000||129000000|704000000|-255000000|-565000000||302000000|0||264000000|264000000|||0||0||||698000000|NXPI
2023-03-31|USD|632000000|54000000||52000000|229000000|283000000|293000000||196000000|623000000|-351000000|-198000000||11000000|11000000||219000000|219000000|||||22000000||||615000000|NXPI
2022-12-31|USD|1076000000|183000000||88000000|182000000|302000000|270000000||201000000|734000000|-272000000|-728000000||506000000|506000000||221000000|221000000|||0||921000000||||722000000|NXPI
2022-09-30|USD|1144000000|39000000||275000000|156000000|321000000|332000000||119000000|750000000|-360000000|-559000000||366000000|366000000||223000000|223000000|||0||-336000000||||738000000|NXPI
2022-06-30|USD|819000000|133000000||4000000|192000000|317000000|297000000||151000000|683000000|-288000000|342000000||2000000|2000000||222000000|222000000|||0||-2000000||683000000||670000000|NXPI
2022-03-31|USD|856000000|45000000||266000000|369000000|310000000|328000000||122000000|666000000|-329000000|-674000000||552000000|552000000||149000000|149000000|||||-524000000||666000000||657000000|NXPI
2021-12-31|USD|785000000|241000000||6000000|260000000|310000000|318000000||16000000|610000000|-316000000|55000000||750000000|750000000||150000000|150000000|||2000000000||3267000000||524000000||602000000|NXPI
2021-09-30|USD|924000000|56000000||118000000|103000000|306000000|242000000||57000000|526000000|-248000000|-1280000000||1157000000|1157000000||152000000|152000000|||||-1128000000||829000000|-3000000|519000000|NXPI
2021-06-30|USD|636000000|104000000||73000000|112000000|305000000|185000000||60000000|406000000|-189000000|619000000||1203000000|1203000000||155000000|155000000|||||-1203000000||406000000|2000000|397000000|NXPI
2021-03-31|USD|732000000|56000000||51000000|34000000|341000000|187000000||26000000|364000000|-181000000|-979000000||905000000|905000000||105000000|105000000|||||-874000000||364000000|-5000000|353000000|NXPI
2020-12-31|USD|1029000000|194000000||333000000|-57000000|316000000|139000000||-34000000|320000000|-163000000|-2165000000||257000000|257000000||106000000|105000000|||||377000000||-1292000000||309000000|NXPI
