fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|430633000|62796000||240878000|157866000|4339000|35955000|184007000||305515000|-36733000|-476183000||374048000|374048000||125129000|125129000|||||-374048000||||305515000|MSCI
2024-09-30|USD|421609000|42599000||-10865000|-84209000|4332000|27601000|-68969000||280901000|-28064000|-350266000||199509000|199509000||125757000|125757000|||||-199509000||||280901000|MSCI
2024-06-30|USD|349248000|64570000||-10970000|22099000|4226000|27325000|-34155000||266758000|-47125000|-368636000||241718000|241718000||126918000|126918000|||||-241718000||||266758000|MSCI
2024-03-31|USD|300137000|41676000||-132100000|-107483000|4081000|24237000|-91109000||255954000|-32333000|-207223000||69991000|69991000||131305000|131305000|||||-69991000||||255954000|MSCI
2023-12-31|USD|388953000|65576000||260402000|215326000|5098000|21829000|207661000|-19329000|403380000|-749967000|-111567000||27000|27000||109353000|109353000|||||-27000||||403380000|MSCI
2023-09-30|USD|291131000|42419000||-12506000|-16345000|5252000|20981000|-7147000|16014000|259659000|-20981000|-130312000||18744000|18744000||109380000|109380000|||0||-18744000||||259659000|MSCI
2023-06-30|USD|291804000|64356000||4692000|1375000|5199000|26465000|-28496000|-60744000|246825000|-26668000|-553759000||441457000|441457000||110115000|110115000|||0||-441457000||-288623000||246825000|MSCI
2023-03-31|USD|264141000|41211000||-51727000|-22358000|5460000|21576000|-22489000||238728000|-21762000|-158293000||43960000|43960000||112145000|112145000|||0||-43960000||84086000||238728000|MSCI
2022-12-31|USD|315427000|65314000||98844000|90645000|6467000|20458000|133667000||214971000|-26922000|-172553000||70208000|70208000||100156000|100156000|||0||-70208000||115952000||214971000|MSCI
2022-09-30|USD|323069000|36775000||28061000|-19517000|7127000|18001000|-56912000||216592000|-18000000|-269891000||168785000|168785000||100823000|100823000|||0||-168785000||35178000||216592000|MSCI
2022-06-30|USD|212689000|29184000||-24621000|817000|6765000|19098000|286000||210587000|-19103000|-16819000||280856000|280856000||84167000|84167000|||0||-280856000||176767000||210587000|MSCI
2022-03-31|USD|244184000|63228000||-85163000|-61304000|6534000|15338000|-70417000||228423000|-15310000|-966117000||877657000|877657000||87769000|87769000|||0||-877657000||-737243000||228423000|MSCI
2021-12-31|USD|279664000|34938000||248880000|194935000|7929000|16597000|168527000|-5834000|193865000|-49834000|-91744000||5314000|5314000||85953000|85953000|||0||-5314000||201794000||193865000|MSCI
2021-09-30|USD|215891000|33654000||26029000|-35274000|6809000|14787000|-205000|52402000|169876000|-963558000|64391000||5286000|5286000||85939000|85939000|||700000000||-5286000||176676000||169876000|MSCI
2021-06-30|USD|225057000|66357000||19085000|26516000|7020000|11050000|-18489000|-67499000|165423000|-11961000|11316000||620000|620000||64470000|64470000|||600000000||-620000||172443000||165423000|MSCI
2021-03-31|USD|215457000|47358000||-90417000|-62553000|7143000|10360000|-50630000|20622000|196819000|-10360000|245542000||187154000|187154000||66087000|66087000|||503750000||-187154000||450639000||196819000|MSCI
2020-12-31|USD|235928000|60883000||176613000|81479000|7281000|16843000|127454000|35337000|156216000|-16892000|-229554000||164953000|164953000||64601000|64601000|||0||-164953000||163497000||156216000|MSCI
2020-09-30|USD|199795000|26591000||-15141000|13273000|7494000|11725000|-37717000|-47540000|182358000|-11725000|-274433000||208999000|208999000||65434000|65434000|||0||-208999000||189852000||182358000|MSCI
2020-06-30|USD|262616000|57793000||52225000|-28792000|7463000|11542000|-16205000|15940000|115123000|-11536000|65030000||31673000|31673000||57031000|57031000|||1000000000||-31673000||122586000||115123000|MSCI
2020-03-31|USD|112770000|48185000||-99276000|-19552000|7567000|10816000|-15926000|-3786000|148125000|-201638000|-340081000||372894000|372894000||59378000|59378000|||405000000||-372894000||-428949000||148125000|MSCI
2019-12-31|USD|243643000|43782000||149030000|67988000|7535000|18468000|88254000|27266000|122783000|-36645000|413648000||5785000|5785000||57845000|57845000|||0||-3601000||130318000||122783000|MSCI
2019-09-30|USD|188535000|42469000||-19967000|-44733000|7209000|14765000|-26717000|8386000|136983000|-14765000|-58766000||1081000|1081000||57846000|57846000|||0||-920000||144192000||136983000|MSCI
2019-06-30|USD|189470000|49971000||44793000|17164000|7405000|12391000|11191000|-9213000|125690000|-12391000|-49914000||743000|743000||49336000|49336000|||0||-578000||133090000||125690000|MSCI
2019-03-31|USD|87875000|35148000||-109265000|6402000|7850000|8146000|-46805000|-66157000|178192000|-8136000|-341635000||284466000|284466000||57895000|57895000|||0||-283740000||-261896000||178192000|MSCI
2018-12-31|USD|173175000|34483000||228721000|89791000|8311000|22777000|93692000|18512000|152132000|40038000|-707083000||656918000|656918000||50434000|50405000|||0||-656678000||110009000||152132000|MSCI
2018-09-30|USD|143825000|35131000||25559000|-6580000|7453000|13107000|-11301000|-13419000|123832000|-13097000|-97758000||46270000|46270000||51764000|51734000|||0||-46024000||30802000|-2168000|123832000|MSCI
2018-06-30|USD|207165000|21251000||-97371000|-44168000|7377000|7205000|-63250000|-274000|116829000|13805000|304416000||155423000|155423000||33935000|33916000|||0||-155406000||517768000|-7618000|116829000|MSCI
2018-03-31|USD|88597000|35121000||65206000|120983000|8205000|5872000|134801000|15303000|115092000|-5872000|-126058000||91277000|91277000||34900000|34883000|||0||-91175000||-39674000|3659000|115092000|MSCI
2017-12-31|USD|143153000|21238000||41754000|23437000|8118000|20600000|18425000|10165000|64602000|-20600000|-33668000||111000|111000||34448000|34411000|||0||743000||90487000|1602000|64602000|MSCI
2017-09-30|USD|101773000|35107000||9277000|21795000|9325000|11553000|20507000|1330000|85153000|-11553000|-43251000||9373000|9373000||34403000|34386000|||0||-8865000||48434000|1465000|85153000|MSCI
2017-06-30|USD|122217000|21241000||52568000|40385000|9159000|7035000|26079000|-9643000|81266000|-6264000|-65398000||40615000|40615000||25444000|25431000|||0||-39967000||53609000|3054000|81266000|MSCI
2017-03-31|USD|37015000|34916000||-39425000|27515000|8838000|9629000|40582000|6542000|72951000|-9629000|-125226000||100362000|100362000||25500000|25489000|||0||-99737000||-94862000|2978000|72951000|MSCI
2016-12-31|USD|138853000|22396000||25465000|-23462000|9447000|10535000|-12527000|18311000|68250000|-10535000|-301141000||275702000|275702000||26304000|26258000|||0||-274883000||-182228000|-9405000|68250000|MSCI
2016-09-30|USD|148527000|24832000||11744000|-43233000|8312000|13728000|-9360000|38514000|65281000|-13071000|434826000||32118000|32118000||26680000|26652000|||0||-31339000||569448000|-834000|65281000|MSCI
2016-06-30|USD|118096000|22228000||38068000|14085000|8393000|12905000|-11283000|-16319000|66957000|-12905000|-140418000||120030000|120030000||21391000|21392000|||0||-119026000||-40400000|-5173000|66957000|MSCI
2016-03-31|USD|36887000|27308000||-22550000|29148000|8168000|5460000|51664000|21191000|60367000|-5520000|-366166000||346715000|346715000||21889000|21889000|||0||-344277000||-332692000|2107000|60367000|MSCI
2015-12-31|USD|96575000|22735000||8351000|12115000|7568000|18565000|418000|-14378000|59406000|-18329000|-291337000||256075000|256075000||22792000|22754000|||0||-254877000||-215782000|-2691000|59406000|MSCI
