fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|178018000|179133000||||3308000|42084000|||169444000|40666000|-219225000||114558000|114558000||103885000|103930000|||0||-113203000||||169444000|DPZ
2024-09-08|USD|172729000|12900000||||1303000|27118000|||146924000|-26935000|-242341000||189999000|189999000||52915000||||0||-186797000||||146924000|DPZ
2024-06-16|USD|150686000|12369000||||1322000|23502000|||141978000|-23474000|-35863000||0|0||52757000||||0||20693000||||141978000|DPZ
2024-03-31|USD|123464000|11324000||||2590000|20181000|||125824000|-21486000|-34794000||25000000|25000000||343000|343000|||0||-14226000||||125824000|DPZ
2023-12-31|USD|168734000|152679000||||3428000|46125000||160000|157292000|-46903000|-139164000||58178000|58178000||84208000|84208000|||14900000||-55328000||||157292000|DPZ
2023-09-10|USD|179839000|12808000||||1282000|21291000|||147676000|-20823000|-144214000||90000000|90000000||42634000|||0|0||-85245000||||147676000|DPZ
2023-06-18|USD|127609000|10786000||||1313000|18949000|||109380000|-19588000|-147699000||90764000|90764000||42841000|||0|0||-90056000||||109380000|DPZ
2023-03-31|USD|114682000|11303000||||2491000|19031000|||104770000|-19603000|-45281000||30083000|30083000||89000|89000|||||-29740000||49798000||104770000|DPZ
2022-12-31|USD|145163000|150853000||||3312000|36726000||-17059000|158302000|5016000|-211685000||1000|1000||77842000|77842000|||0||2015000||||158302000|DPZ
2022-09-11|USD|176739000|12667000||||1228000|17844000|||100504000|-18784000|-137544000||196078000|196078000||40027000||||120000000||-195308000||||100504000|DPZ
2022-06-19|USD|74626000|8590000||||1195000|20210000|||102493000|-19277000|-104624000||50000000|50000000||39611000||||0||-49740000||||102493000|DPZ
2022-03-31|USD|78789000|11827000||||2527000|12454000|||90964000|-20636000|-62096000||47661000|47661000||51000|51000|||||-47395000||-3569000|374000|90964000|DPZ
2021-12-31|USD|169605000|122383000||||3168000|43520000||-9420000|155685000|-52377000|-294684000||216215000|216215000||68181000|68181000|||0||-212481000|||-374000|155685000|DPZ
2021-09-12|USD|189186000|11286000||||1022000|17489000|||120402000|-17476000|-126926000||79687000|79687000||34786000||||0||-72764000|||-244000|120402000|DPZ
2021-06-20|USD|142564000|9827000||||1003000|16602000||-9420000|116619000|-16430000|-78104000||1000000000|1000000000||36368000|36368000|||0||-994668000||114495000|141000|116619000|DPZ
2021-03-31|USD|152851000|12127000||||2122000|16561000||-9420000|117761000|-56440000|-23119000||25000000|25000000||64000|64000|||||-21307000||73453000|161000|117761000|DPZ
2020-12-31|USD|222395000|79400000||||2611000|37605000||-24959000|151897000|-37858000|-292822000||225000000|225010000||60832000|60832000|||0||-220536000||-107767000|518000|151897000|DPZ
2020-09-06|USD|158571000|10082000||||548000|17431000|||99129000|-16858000|-102662000||0|0||30827000||||0||1725000||93604000|496000|99129000|DPZ
2020-06-14|USD|116470000|10945000||||451000|16265000|||118668000|-56318000|31136000||0|0||30186000||||0||14696000||112147000|708000|118668000|DPZ
2020-03-22|USD|95358000|40943000||||1540000|17467000||-24959000|121602000|-17893000|-82058000||79590000|79590000||80000|80000|||||-69485000||-5554000|-961000|121602000|DPZ
2019-12-31|USD|172354000|100600000||||1864000|42889000||-6741000|157270000|-24717000|23513000||593858000|593858000||52117000|52117000|||||-590916000||157270000|62000|129327000|DPZ
2019-09-08|USD|123043000|10441000||||254000|16968000|||110245000|-610000|-132009000||93696000|93696000||26918000||||||-92864000||110245000|28000|86373000|DPZ
2019-06-16|USD|104555000|9715000||||255000|13486000|||92359000|9433000|-59164000||3309000|3309000||26590000||||||1444000||104440000|-13000|92359000|DPZ
2019-03-31|USD|96998000|8663000||||1101000|12222000||-6741000|92650000|-11960000|-55132000||8144000|8144000||90000|90000|||||-3607000||30030000|124000|92650000|DPZ
2018-12-31|USD|131652000|72764000||||1452000|54814000||-12455000|134563000|-22894000|-150737000||162022000|162022000||45446000|45446000|||||-161157000||134563000|-303000|111642000|DPZ
2018-09-09|USD|107807000|7404000||||1112000|27784000|||99248000|-21579000|-142009000||109100000|109123000||23182000||||||-105362000||99248000|-103000|84095000|DPZ
2018-06-17|USD|71036000|6908000||||4292000|23643000|||77408000|-33645000|77765000||219000000|219000000||23459000||||||-219000000||-136213000|-180000|77408000|DPZ
2018-03-31|USD|83676000|8410000||||1177000|13647000||-12455000|88827000|-10139000|-107822000||101084000|101084000||79000|79000|||||-97366000||46368000|48000|88827000|DPZ
2017-12-31|USD|113162000|236797000||||1552000|51114000||1527000|136556000|-45168000|-97278000||51532000|51532000||39668000|39668000||0|0||-49447000||-25592000|-283000|93327000|DPZ
2017-09-10|USD|115329000|3524000||||6710000|13667000|||84551000|-13859000|-54073000||1000000000|1000000000||22350000||||||-999870000||9117000|313000|56368000|DPZ
2017-06-18|USD|-49202000|10408000||||1314000|12786000|||65741000|25580000|-19639000||0|0||22027000||||||2451000||149000|4000|65741000|DPZ
2017-03-31|USD|42616000|6498000||||1400000|12444000|||62469000|-50291000|-26155000||12721000|12721000||253000|253000|||||-11288000||9279000|32000|62469000|DPZ
2016-12-31|USD|-45663000|185550000||||1856000|20301000||-2947000|117310000|-77386000|-87992000||16392000|16392000||36377000|36377000|||||-13482000||12834000|-888000|72734000|DPZ
2016-09-11|USD|75814000|6627000||||1429000|13209000|||75814000|-28215000|-57348000||59700000|59719000||18449000||||||-58243000||7676000|75000|47232000|DPZ
2016-06-19|USD|52981000|2956000||||1473000|14559000|||49261000|32835000|-224100000||224100000|224100000||18935000||||||-224100000||-155947000|-216000|49261000|DPZ
2016-03-31|USD|53488000|31896000||||1660000|10486000|||45451000|17486000|10419000|||||164000|164000|||||9182000||44803000|-250000|45451000|DPZ
2015-12-31|USD|98127000|162930000||||8568000|29448000||-2262000|98127000|-117159000|93191000||600007000|600007000||32188000|32188000|||||-599652000||100943000|433000|62759000|DPZ
2015-09-06|USD|60628000|8189000||||1275000|13596000|||60628000|-6266000|-40900000||40900000|40900000||||||||-40900000||6615000|366000|37832000|DPZ
2015-06-14|USD|73278000|2879000||||1276000|12638000|||73278000|13967000|-68100000||68100000|68100000||||||||-68100000||-49100000|-327000|45909000|DPZ
