fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2025-01-31|USD|3970000000|742000000||8570000000|7403000000|877000000|154000000|7171000000||1708000000|-2936000000|-73000000||76000000|76000000||383000000|383000000|||||408000000||||1708000000|CRM
2024-10-31|USD|1983000000|28000000||-1873000000|-383000000|814000000|204000000|-655000000||1527000000|-217000000|-1446000000||1285000000|1285000000||382000000|382000000|||||-964000000||||1527000000|CRM
2024-07-31|USD|892000000|90000000||-777000000|1613000000|907000000|137000000|1136000000||1429000000|2641000000|-5802000000||4335000000|4335000000||384000000|384000000|||||-4133000000||||1429000000|CRM
2024-04-30|USD|6247000000|28000000||-3795000000|-6648000000|1396000000|163000000|-7162000000||1533000000|-2651000000|-2108000000||2133000000|2133000000||388000000|388000000|||0||-1600000000||||1533000000|CRM
2024-01-31|USD|3403000000|835000000||7421000000|6657000000|1450000000|147000000|6564000000|765000000|1451000000|-468000000|-946000000||1692000000|1692000000||0|869000000|||0||-823000000||||1446000000|CRM
2023-10-31|USD|1532000000|28000000||-1644000000|-143000000|862000000|166000000|-550000000|-546000000|1224000000|-54000000|-1765000000|0|1925000000|1925000000||0|274000000|||0|0|-1651000000||||1224000000|CRM
2023-07-31|USD|808000000|90000000||-1427000000|820000000|890000000|180000000|768000000|-219000000|1267000000|-1152000000|-2050000000|0|1949000000|1949000000||0|362000000|||0|0|-1587000000||||1267000000|CRM
2023-04-30|USD|4491000000|46000000||-3826000000|-5832000000|1254000000|243000000|-6123000000||199000000|347000000|-2716000000|0|2054000000|2054000000||0|449000000|||0|0|-1605000000||2122000000||199000000|CRM
2023-01-31|USD|2788000000|870000000||7778000000|6424000000|1032000000|218000000|6481000000||-98000000|312000000|-2221000000|0|2323000000|2323000000||173000000|173000000|||0|0|-2150000000||879000000||-98000000|CRM
2022-10-31|USD|313000000|46000000||-2114000000|-408000000|941000000|198000000|-471000000||210000000|533000000|-1678000000|0|1677000000|1677000000||233000000|233000000|||0|0|-1444000000||-832000000||210000000|CRM
2022-07-31|USD|334000000|92000000||-673000000|677000000|907000000|203000000|790000000||68000000|-377000000|136000000|0|0|0||||||0|0|181000000||93000000||68000000|CRM
2022-04-30|USD|3676000000|46000000||-3418000000|-5396000000|906000000|179000000|-5805000000||28000000|-2457000000|201000000|0|0|0||||||0|0|274000000||1420000000||28000000|CRM
2022-01-31|USD|1982000000|307000000||6658000000|5604000000|661000000|167000000|5719000000|-79000000|-28000000|-1459000000|203000000|0|0|0||||||0|0|259000000||726000000||-28000000|CRM
2021-10-31|USD|404000000|256000000||-1695000000|-280000000|3000000|166000000|-91000000|-2000000|468000000|-976000000|-970000000|0|0|0||||||-6000000|0|430000000||-1542000000||468000000|CRM
2021-07-31|USD|386000000|219000000||132000000|985000000|6000000|213000000|812000000|-373000000|535000000|-11054000000|8440000000|0||||||||7922000000|0|375000000||-2228000000||535000000|CRM
2021-04-30|USD|3228000000|283000000||-2544000000|-4599000000|8000000|171000000|-4616000000|-233000000|469000000|-1047000000|165000000|0||||||||-10000000|0|225000000||2346000000||469000000|CRM
2021-01-31|USD|2174000000|249000000||5780000000|4428000000|576000000|-411000000|4429000000|-213000000|236000000|94000000|176000000|0||||||||0|0|216000000||2444000000||267000000|CRM
2020-10-31|USD|339000000|268000000||-724000000|-208000000|1000000|124000000|-128000000|-124000000|1081000000|-1035000000|368000000|0||||||||0|0|381000000||-328000000||1081000000|CRM
2020-07-31|USD|429000000|226000000||228000000|552000000|1000000|114000000|349000000|-412000000|2625000000|-2593000000|441000000|0||||||||0|0|466000000||-1723000000||2625000000|CRM
2020-04-30|USD|1859000000|272000000||-2312000000|-3083000000|1000000|323000000|-3094000000|-1118000000|99000000|-437000000|209000000|0||||||||0|0|258000000||1631000000||99000000|CRM
2020-01-31|USD|1632000000|229000000||4773000000|3466000000|403000000|136000000|3599000000|968000000|-36000000|-1465000000|125000000|0||||||||0|0|290000000||-36000000||-248000000|CRM
2019-10-31|USD|298000000|285000000||-301000000|212000000|17000000|170000000|29000000|-140000000|-109000000|63000000|15000000|0||||||||0|0|179000000||376000000||-109000000|CRM
2019-07-31|USD|436000000|349000000||-301000000|118000000|18000000|178000000|146000000|113000000|91000000|-852000000|-183000000|0||||||||0|0|152000000||-599000000||91000000|CRM
2019-04-30|USD|1965000000|184000000||-1524000000|-2677000000|17000000|159000000|-2774000000|-821000000|392000000|-726000000|207000000|0||||||||0|0|219000000||1446000000||392000000|CRM
2019-01-31|USD|1331000000|11000000||3787000000|2942000000|100000000|167000000|2888000000|549000000|137000000|-378000000|-386000000|0||||||||0|0|136000000||564000000|-3000000|362000000|CRM
2018-10-31|USD|143000000|54000000||-545000000|-34000000|104000000|136000000|48000000|82000000|105000000|-545000000|182000000|0||||||||0|0|185000000||-214000000|6000000|105000000|CRM
2018-07-31|USD|458000000|22000000||179000000|145000000|102000000|170000000|149000000|4000000|299000000|-4661000000|589000000|0||||||||496000000|0|182000000||-3603000000|11000000|299000000|CRM
2018-04-30|USD|1466000000|7000000||-1258000000|-2072000000|105000000|122000000|-2162000000|-90000000|344000000|276000000|1625000000|0||||||||2470000000|0|201000000||3379000000|12000000|344000000|CRM
2018-01-31|USD|1052000000|6301000||3050569000|2206561000|-478448000|137759000|2397485000|190924000|77869000|-584000000|19000000|0||||||||0|0|165514000||471000000|-16000000|206000000|CRM
2017-10-31|USD|125000000|6774000||-352072000|-33737000|219672000|111278000|-49406000|-15669000|51394000|-135000000|134000000|0||||||||0|0|141970000||123000000|-1000000|107000000|CRM
2017-07-31|USD|331000000|20543000||-36976000|97151000|210521000|128388000|129447000|32296000|17736000|-524000000|117000000|0||||||||0|0|183009000||-76000000|0|46000000|CRM
2017-04-30|USD|1230000000|102722000||-801392000|-1574096000|276639000|156602000|-1757507000|-183411000|-9207000|-768000000|-49000000|0||||||||0|0|159807000||418000000|5000000|1000000|CRM
2017-01-31|USD|705948000|13599000||2365679000|1908402000|421589000|143974000|1905275000|-3127000|-23345000|-497506000|260345000|253274000||||||||748824000|0|85616000||461627000|-7160000|-51440000|CRM
2016-10-31|USD|154312000|11365000||-272680000|-83329000|184011000|140653000|-42653000|40676000|-37309000|-193784000|81849000|0||||||||0|0|92846000||30510000|-11867000|-37309000|CRM
2016-07-31|USD|250678000|6285000||-252728000|82895000|175751000|96030000|73167000|-9728000|229622000|-1542432000|616633000|495550000||||||||495550000|0|133878000||-683857000|-8736000|229622000|CRM
2016-04-30|USD|1051062000|23750000||-579345000|-1250641000|171299000|83301000|-1307312000|-56671000|38759000|-450278000|39173000|0||||||||0|0|89141000||640720000|763000|38759000|CRM
2016-01-31|USD|470208000|15996000||1686753000|1389162000|168883000|68465000|1435439000|39191000|20560000|-605232000|74166000|0||||||||0|0|87652000||-64955000|-4097000|-25509000|CRM
2015-10-31|USD|162514000|48692000||-131321000|-49103000|163472000|80041000|-15262000|33841000|-25157000|-112746000|87071000|0||||||||0|0|98016000||133967000|-2872000|-25157000|CRM
2015-07-31|USD|304278000|20459000||171941000|159490000|160670000|64883000|141418000|-18072000|-852000|-233777000|73725000|0||||||||0|0|114799000||147395000|3169000|-852000|CRM
2015-04-30|USD|735081000|8476000||-503701000|-967896000|155516000|71087000|-979170000|-11274000|4092000|-536123000|-161810000|-300000000||||||||0|0|155015000||33839000|-3309000|4092000|CRM
