fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|2631000000|4570000000||||136000000|881000000|||2626000000|-742000000|-1878000000|193000000|503000000|503000000||1268000000|1268000000|||649000000||-428000000||||2016000000|MCD
2024-09-30|USD|2736000000|45000000||||111000000|1227000000|||2564000000|-1266000000|-1087000000|474000000|469000000|469000000||1197000000|1197000000|||0||-337000000||||2255000000|MCD
2024-06-30|USD|1689000000|56000000||||101000000|738000000|||2378000000|-846000000|-869000000|-2000000|934000000|934000000||1199000000|1199000000|||1731000000||-912000000||||2022000000|MCD
2024-03-31|USD|2390000000|63000000||||99000000|547000000|||2336000000|-2493000000|-3661000000|-339000000|918000000|918000000||1206000000|1206000000|||0||-819000000||||1929000000|MCD
2023-12-31|USD|2488900000|46600000||||90500000|895000000|||2552600000|-839400000|-585700000|350200000|851800000|851800000||1208100000|1208100000|||2170700000||-802900000||||2039000000|MCD
2023-09-30|USD|3029000000|35700000||||97000000|662200000|||2657800000|-933000000|-137000000|6000000|1054000000|1054400000||1104700000|1105000000|||1996100000||-992200000||||2317000000|MCD
2023-06-30|USD|1673000000|86200000||||95000000|640500000|||2640600000|-670000000|-3094000000|-158000000|570000000|569700000||1108800000|1109000000|||0||-494800000||||2310000000|MCD
2023-03-31|USD|2420000000|3200000||||99000000|600900000|||2132000000|-741000000|-558000000|13000000|578000000|578400000||1111200000|1111000000|||1054300000||-504600000||1121000000||1802000000|MCD
2022-12-31|USD|2201400000|||||91400000|986400000|||2339500000|-1071300000|-1517000000|14800000|489100000|489100000||1111500000|1111500000|||0||-409200000||-386900000||1903400000|MCD
2022-09-30|USD|2433900000|||||93300000|683500000|||2287800000|-733100000|-546400000|-305400000|869200000|869200000||1014700000|1014700000|||1500000000||-806800000||1154400000||1981600000|MCD
2022-06-30|USD|618100000|||||93000000|548400000|||1478600000|-319200000|-686700000|310100000|1031200000|1031200000||1016900000|1016900000|||1874500000||-984000000||-387800000||1188000000|MCD
2022-03-31|USD|2133300000|||||92700000|487900000|||1391700000|-554500000|-3830100000|6000000|1506500000|1506500000||1025100000|1025100000|||0||-1447800000||-2373500000|-122200000|1104400000|MCD
2021-12-31|USD|2666500000||1195500000|||86500000|944700000|||2111100000|-1122700000|-1098000000|7500000|803300000|803300000||1029100000|1029100000|||1154400000||-716200000||403400000|-42400000|1638800000|MCD
2021-09-30|USD|2617800000||1243100000|||84100000|530100000|||2443600000|-384900000|-927400000|-300000|17700000|17700000||963900000|963900000|||0||48900000||1256400000|-49100000|2149900000|MCD
2021-06-30|USD|1733200000||1167800000|||83100000|532000000|||2515800000|-413500000|-1306300000|1400000|3000000|3000000||963300000|963300000|||0||69900000||29700000|16300000|2219300000|MCD
2021-03-31|USD|2124000000||1038700000|||76000000|407400000|||1837200000|-244600000|-2263900000|6500000|21500000|21500000||962300000|962300000|||0||37600000||-429400000|-44900000|1537200000|MCD
2020-12-31|USD|1992800000||1069400000||-59200000|80300000|479200000|-59200000||1803500000|-362900000|-1935600000|-7400000|2200000|2200000||961600000|961600000|||0||31000000||-234700000|71000000|1377200000|MCD
2020-09-30|USD|2939500000||1071300000||-27000000|75800000|396900000|-27000000||2072700000|-267900000|-2268500000|-993400000|700000|700000||930900000|930900000|||2800000||104600000||428100000|25000000|1762600000|MCD
2020-06-30|USD|-213100000||762000000||45000000|71000000|328700000|45000000||802900000|-396600000|-1577900000|-4100000|2300000|2300000||929700000|929700000|||800000||55400000||-2124100000|63500000|483800000|MCD
2020-03-31|USD|1546000000||928800000||47000000|73500000|502100000|47000000||1386900000|-518400000|3533000000|111800000|902600000|902600000||930700000|930700000|||5539400000||-803300000||4481300000|-79300000|1106900000|MCD
2019-12-31|USD|1889300000||1051000000|||68900000|106100000|||2292600000|-807000000|-1441800000|904800000|1444900000|1444900000||935200000|935200000|||4200000||-1417800000||-278800000|80700000|1572200000|MCD
2019-09-30|USD|2286700000||1067600000|||69000000|41000000|||1888500000|-592800000|-1577600000|-600700000|1467800000|1467800000||876900000|876900000|||1975000000||-1394400000||42800000|-73500000|1607900000|MCD
2019-06-30|USD|1925500000||1031800000|||63200000|384800000|||1801100000|-900000000|-2196100000|589100000|1067400000|1067400000||883000000|883000000|||6500000||-928000000||-1154600000|16000000|1516900000|MCD
2019-03-31|USD|2020600000||956700000|||61400000|9000000|||1602500000|-771300000|220700000|-94000000|996100000|996100000||886800000|886800000|||2513300000||-885500000||1423100000|-46900000|1328400000|MCD
2018-12-31|USD|1511600000||977700000||||26200000|||1999500000|-883900000|-2311200000|101600000|926900000|926900000||892500000|892500000|||2400000||-759900000||-1708500000|-25000000|1415300000|MCD
2018-09-30|USD|2471100000||1003900000||||40200000|||1887400000|-721300000|-768000000|-801400000|1040700000|1040700000||779800000|779800000|||1791900000||-971500000||951000000|-30800000|1637300000|MCD
2018-06-30|USD|1338800000||972700000||||11600000|||1736500000|-490800000|-1564200000|239700000|1607200000|1607200000||786100000|786100000|||500500000||-1515500000||-844500000|-128300000|1496300000|MCD
2018-03-31|USD|1645200000||932000000||||23700000|||1612200000|-359100000|-1306200000|556000000|1632900000|1632900000||797500000|797500000|||1499700000||-1557600000||4200000|24300000|1375400000|MCD
2017-12-31|USD|1109300000||||||38100000|||2144200000|-604000000|-747100000|-216000000|748300000|748300000||801800000|801800000|||2197000000||-664600000||-207400000|34400000|698700000|MCD
2017-09-30|USD|1684500000||||||20800000|||2120400000|1174700000|-2810000000|-55800000|2081700000|2081700000||755300000|755300000|||400000||-1999200000||125400000|76200000|1883700000|MCD
2017-06-30|USD|1213400000||||||15000000|||1626000000|-146800000|-1166500000|-9300000|1107700000|1107700000||761500000|761500000|||537100000||-933300000||-1200000|98700000|1395100000|MCD
2017-03-31|USD|1544000000||||||3100000|||1433400000|138100000|-587200000|-769200000|748000000|748000000||770600000|770600000|||1993000000||-631800000||1149600000|54700000|1214800000|MCD
2016-12-31|USD|814900000||||||34200000|||1969000000|-170900000|-1371200000|456700000|1508800000|1508800000||773000000|773000000|||406800000||-1459300000||-869300000|-142100000|1193400000|MCD
2016-09-30|USD|2251100000||||||38300000|||1496800000|-351100000|-2775700000|-80000000|1969800000|1969800000||745100000|745100000|||600000||-1933700000||-861300000|14400000|1275400000|MCD
2016-06-30|USD|1248400000||||||11600000|||1316800000|-203700000|-1136800000|146700000|3380700000|3380700000||759300000|759300000|||3371400000||-3298200000||-182100000|-90000000|1092900000|MCD
2016-03-31|USD|1745200000||||||25400000|||1316900000|-255900000|-5978700000|-809600000|4311700000|4311700000||780800000|780800000|||700000||-4180400000||-4375400000|114000000|1124800000|MCD
2015-12-31|USD|1378700000||||||-1080600000|||1880400000|-305800000|4219600000|458300000|1545100000|1545100000||813900000|813900000|||5990800000||-1398800000||5233000000|-59500000|1206200000|MCD
2015-09-30|USD|1947400000||||||412700000|||1470100000|-418500000|-2978600000|170200000|2392300000|2392300000||789100000|789100000|||1400000||-2356600000||-1546000000|-96300000|1309200000|MCD
2015-06-30|USD|1513500000||||||32800000|||1351600000|-346500000|1087600000|-293800000|1555400000|1555400000||811000000|811000000|||4227300000||-1518800000||2363700000|109100000|1202400000|MCD
2015-03-31|USD|1699500000||||||22900000|||958800000|-349200000|-1593300000|255000000|606400000|606400000||816300000|816300000|||500000||-507800000||-443100000|-200100000|811500000|MCD
2014-12-31|USD|1503100000||||||-1646800000|||1751700000|-299000000|-1771800000|120400000|1111200000|1111200000||820800000|820800000|||4200000||-1077100000||-747900000|-180200000|1097500000|MCD
2014-09-30|USD|1832900000||||||658900000|||1217700000|-782600000|-1542400000|153600000|944400000|944400000||793000000|793000000|||0||-904800000||-844800000|-352700000|1068400000|MCD
2014-06-30|USD|1487000000||||||589600000|||1525000000|-615100000|51000000|-68300000|703500000|703500000||800600000|800600000|||1536100000||-628200000||926800000|3900000|1387100000|MCD
2014-03-31|USD|1907300000||||||568800000|||1340300000|-608200000|-1355100000|304700000|439500000|439500000||801700000|801700000|||300000||-353100000||-54900000|1100000|1204800000|MCD
2013-12-31|USD|1873500000||||||-1739700000|||2200400000|-1007600000|-647500000||504700000|504700000||803800000|803800000|||0||-475000000||254400000|36000000|1397000000|MCD
2013-09-30|USD|2050500000||||||687100000|||1652700000|-585600000|-1301600000||501100000|501100000||767500000|767500000|||0||-475900000||265900000|102600000|1522200000|MCD
2013-06-30|USD|1509800000||||||599400000|||1526300000|-556100000|-525000000||432600000|432600000||771100000|771100000|||0||-367100000||409100000|-19600000|1396500000|MCD
2013-03-31|USD|1686900000||||||634200000|||1398300000|-524500000|-1568900000||339400000|339400000||772200000|772200000|||500000000||-226500000||-466800000|-60300000|1270200000|MCD
2012-12-31|USD|1850100000||||||-1895100000|||2197800000|-1160600000|-606600000||380900000|380900000||771200000|771200000|||||-285300000||157600000|74700000|1396100000|MCD
2012-09-30|USD|1999400000||||||753200000|||1583100000|-723700000|-1618100000||651000000|651000000||703800000|703800000|||||-567700000||-306100000|36300000|1455000000|MCD
2012-06-30|USD|1483100000||||||712000000|||1477000000|-685600000|-493700000||770600000|770600000||709300000|709300000|||||-705300000||195500000|-108300000|1347000000|MCD
2012-03-31|USD|1633500000||||||588400000|||1395600000|-597400000|-1131400000||812600000|812600000||712300000|712300000|||||-728200000||-46600000|48700000|1266700000|MCD
2011-12-31|USD|1784600000||||||-1605000000|||2120000000|-898800000|-917000000||369700000|369700000||715400000|715400000|||||-301100000||-53100000|-21900000|1376600000|MCD
2011-09-30|USD|2169600000||||||692300000|||1631300000|-699800000|-978300000||874800000|874800000||627200000|627200000|||||-795300000||318800000|-172700000|1507300000|MCD
2011-06-30|USD|1642800000||||||590400000|||1532000000|-453100000|-1125400000||748000000|748000000||632000000|632000000|||||-623800000||130100000|65800000|1410200000|MCD
2011-03-31|USD|1553100000||||||508700000|||1329100000|-519200000|-1512300000||1370600000|1370600000||635100000|635100000|||||-1308900000||-447100000|31300000|1209000000|MCD
2010-12-31|USD|1725800000||||||-1136000000|||1857200000|-828900000|-1010100000||542000000|542000000||643500000|643500000|||||-441900000||-108000000|5200000|1242300000|MCD
2010-09-30|USD|1944400000||||||523100000|||1503200000|-446000000|-787900000||798100000|798100000||583500000|583500000|||||-691000000||829500000|119000000|1388400000|MCD
2010-06-30|USD|1248700000||||||394500000|||1333900000|-390700000|-1122300000||881200000|881200000||589100000|589100000|||||-786000000||-341800000|-77500000|1225800000|MCD
2010-03-31|USD|1422700000||||||401800000|||1200800000|-390400000|-808400000||477200000|477200000||592000000|592000000|||||-316500000||211300000|-12600000|1089800000|MCD
2009-12-31|USD|1378000000||||||-1173200000|||1826300000|-542500000|-1207300000||423700000|423700000||593100000|593100000|||||-249200000||-405000000|-33200000|1216800000|MCD
2009-09-30|USD|1822200000||||||470800000|||1378200000|-441300000|-1388100000||768700000|768700000||541200000|541200000|||||-728200000||40400000|47600000|1261000000|MCD
2009-06-30|USD|1420100000||||||434400000|||1195200000|-302900000|-1005900000||792500000|792500000||547800000|547800000|||||-712900000||181900000|70600000|1093700000|MCD
