fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|1635000000|24000000||1440000000|1247000000|154000000|263000000|981000000||384000000|-738000000|-471000000||296000000|296000000||||||||-296000000||||384000000|NOW
2024-09-30|USD|671000000|31000000||-393000000|-53000000|144000000|202000000|-228000000||432000000|-658000000|-292000000||225000000|225000000||||||||-119000000||||432000000|NOW
2024-06-30|USD|620000000|23000000||-17000000|479000000|136000000|271000000|216000000||262000000|-187000000|-321000000||0|0||||||||0||||262000000|NOW
2024-03-31|USD|1341000000|30000000||97000000|-472000000|130000000|156000000|-715000000||347000000|-918000000|-259000000||175000000|175000000||||||||-44000000||||347000000|NOW
2023-12-31|USD|1605000000|21000000||1348000000|1119000000|154000000|261000000|852000000|355000000|295000000|-444000000|-381000000||256000000|256000000||||||||-255000000||||295000000|NOW
2023-09-30|USD|311000000|32000000||-226000000|273000000|146000000|136000000|83000000|-142000000|242000000|-525000000|-333000000||0|0|||||0||0|-206000000||||242000000|NOW
2023-06-30|USD|580000000|22000000||-173000000|1088000000|136000000|132000000|-16000000|83000000|1044000000|-674000000|-94000000||0|0|||||0||0|0||-188000000||1044000000|NOW
2023-03-31|USD|902000000|30000000||-6000000|-403000000|126000000|165000000|-619000000||150000000|-524000000|5000000||0|0|||||0||0|117000000||383000000||150000000|NOW
2022-12-31|USD|1162000000|20000000||1116000000|930000000|118000000|144000000|785000000||150000000|-874000000|-75000000||||||||0||0|0||||150000000|NOW
2022-09-30|USD|265000000|30000000||-136000000|199000000|109000000|162000000|66000000||80000000|-629000000|-40000000||||||||0||0|71000000||-404000000||80000000|NOW
2022-06-30|USD|433000000|19000000||6000000|178000000|105000000|151000000|51000000||20000000|-800000000|-178000000||||||||0||0|1000000||-545000000||20000000|NOW
2022-03-31|USD|863000000|30000000||90000000|-377000000|101000000|93000000|-562000000||75000000|-280000000|-51000000||||||||0||0|105000000||532000000||75000000|NOW
2021-12-31|USD|844000000|24000000||929000000|869000000|126000000|107000000|620000000|213000000|26000000|-359000000|-155000000||||||||0||0|2000000||330000000||26000000|NOW
2021-09-30|USD|320000000|40000000||-74000000|158000000|125000000|94000000|5000000|-36000000|63000000|-197000000|-78000000||||||||0||0|70000000||146000000||63000000|NOW
2021-06-30|USD|300000000|19000000||-4000000|304000000|115000000|91000000|130000000|30000000|59000000|-614000000|-149000000||||||||0||0|0||137000000||59000000|NOW
