fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|466000000|139000000||-322000000|141000000|38000000||||461000000|-220000000|-1330000000||838000000|838000000||||||||-777000000||||461000000|ABNB
2024-09-30|USD|1078000000|175000000||-12000000|-83000000|15000000||||1368000000|-202000000|-5187000000||1093000000|1093000000||||||||-1085000000||||1368000000|ABNB
2024-06-30|USD|1051000000|98000000||-95000000|118000000|14000000|14000000|||555000000|-110000000|811000000||749000000|749000000||||||||-696000000||||555000000|ABNB
2024-03-31|USD|1923000000|29000000||325000000|-13000000|14000000|14000000|||264000000|-84000000|2134000000||750000000|750000000||||||0||-704000000||||264000000|ABNB
2023-12-31|USD|63000000|200000000||232000000|46000000|47000000|30000000|||-349000000|-475000000|-1171000000||752000000|752000000||||||0||-710000000||||-349000000|ABNB
2023-09-30|USD|1325000000|20000000||253000000|-27000000|8000000|15000000|||4374000000|-364000000|-3712000000||500000000|500000000||||||0||-486000000||||4374000000|ABNB
2023-06-30|USD|909000000|39000000||-155000000|52000000|9000000|9000000|||650000000|-20000000|167000000||507000000|507000000||||||0||-470000000||1056000000||650000000|ABNB
2023-03-31|USD|1587000000|12000000||250000000|31000000|11000000|6000000|||117000000|-183000000|2286000000||493000000|493000000||||||0||-476000000||3690000000||117000000|ABNB
2022-12-31|USD|463000000|118581000||-7275000|41015000|-28574000|8394000|||318663000|-143000000|-764000000||500000000|500000000||48548000|48548000|||0||-451452000||-445003000||319000000|ABNB
2022-09-30|USD|964000000|25717000||205772000|3955509000|13856000|5599000|||1214288000|-56000000|-3574000000||1000000000|1000000000||2649000|2649000|||0||-997351000||-2664253000||1214000000|ABNB
2022-06-30|USD|801000000|16396000||-37689000|-1392607000|27045000|5048000|||378841000|368000000|1445000000||0|0||||||0||25151000||378841000||379000000|ABNB
2022-03-31|USD|1202000000|17306000||132192000|-2377917000|30273000|5959000|||-18792000|-197000000|2204000000||0|0||||||0||11652000||3208541000||-19000000|ABNB
2021-12-31|USD|382236000|97453000||9500000|180570000|-29277000|4458000|||54501000|-329481000|-147727000|||||||||0||58141000||-95074000||54535000|ABNB
2021-09-30|USD|534734000|5225000||11992000|2345028000|34727000|5506000|||833893000|-175749000|-2327505000|||||||||0||20733000||833893000||833893000|ABNB
2021-06-30|USD|789654000|7534000||106409000|-2232701000|36493000|7652000|||-68217000|325516000|2327706000|||||||||0||61526000||-68217000||-68217000|ABNB
2021-03-31|USD|606376000|49257000||77175000|-1864384000|43657000|7706000|||-1172211000|-1172286000|1455526000|||||||||1979166000||47793000||889616000||-1172211000|ABNB
