fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|1297000000|||170000000|438000000|89000000|267000000|326000000|112000000|1891000000|321000000|-2175000000|-1000000|1668000000|1668000000|0|306000000|306000000|||||-1668000000||||1899000000|GE
2024-09-30|USD|1508000000|||771000000|917000000|89000000|266000000|702000000|215000000|1842000000|1491000000|-1459000000|1000000|1536000000|1536000000|0|308000000|308000000|||||-1536000000||||1852000000|GE
2024-06-30|USD|913000000|||813000000|268000000|83000000|78000000|283000000|-15000000|1268000000|-4286000000|-2888000000|39000000|2301000000|2301000000|0|308000000|308000000|||||-2301000000||||1266000000|GE
2024-03-31|USD|992000000|137000000||156000000|981000000|145000000|421000000|-235000000|1216000000|1565000000|808000000|-204000000|-37000000|322000000|322000000|0|86000000|86000000|||||-322000000||||1539000000|GE
2023-12-31|USD|3141000000|1818000000||-643000000|257000000|158000000|530000000|953000000|-696000000|1588000000|1684000000|-395000000|-20000000|288000000|288000000|0|88000000|88000000|||||-288000000||||1589000000|GE
2023-09-30|USD|1823000000|75000000||146000000|324000000|149000000|402000000|-94000000|418000000|338000000|2454000000|-3824000000|-4000000|313000000|3108000000|2795000000|151000000|151000000|||||-3108000000||||352000000|GE
2023-06-30|USD|474000000|97000000||-1000000|1037000000|160000000|365000000|510000000|527000000|37000000|1635000000|-1162000000|-32000000|323000000|323000000|0|147000000|147000000|||||-323000000||947000000||33000000|GE
2023-03-31|USD|-259000000|87000000||-579000000|739000000|140000000|298000000|-536000000|1275000000|7478000000|-1796000000|-3232000000|1000000|309000000|3309000000|3000000000|203000000|203000000|||||-3309000000||-5287000000||7506000000|GE
2022-12-31|USD|4499000000|2993000000||762000000|-100000000|244000000|373000000|428000000|115000000|2213000000|678000000|-458000000|-2000000|0|360000000|0|184000000|184000000|||||-360000000||||2197000000|GE
2022-09-30|USD|1423000000|54000000||1155000000|1772000000|237000000|252000000|1398000000|352000000|165000000|67000000|-1987000000|3000000|318000000|318000000|104000000|161000000|161000000|||||-318000000||||161000000|GE
