fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|3007300000|12598500000||-283400000|-828200000|1522300000|110200000|||2356500000|-2941400000|-59300000|||0|0|59100000|58900000|200000||||0||||2356500000|PGR
2024-09-30|USD|4610500000|11828400000||3091000000|617500000|1390200000|56700000||-1920600000|2333400000|-4420800000|-144400000|||0|0|58600000|58600000|0||||0||||2333400000|PGR
2024-06-30|USD|3265800000|12105900000||3147200000|431100000|1307600000|67900000|||1458700000|-3262500000|-69500000|||0|0|58600000|58600000|0||||0||||1458700000|PGR
2024-03-31|USD|4235400000|10502200000||3673200000|2234600000|1294400000|50200000|||2331400000|-3124300000|-1042800000|||500000000|500000000|505700000|497900000|7800000||||-500000000||||2331400000|PGR
2023-12-31|USD|2437300000|10987700000||-205600000|-717000000|1347800000|82100000||-1920600000|1987800000|-2346300000|-129800000|||0|0|68900000|58500000|10400000||||-60900000||||1987800000|PGR
2023-09-30|USD|3419500000|10772500000||1844700000|-12400000|1176100000|36300000|||1121300000|-3352100000|-108500000||0|0|0|68800000|58500000|10300000|||0|0||||1121300000|PGR
2023-06-30|USD|2337000000|10448900000||2147200000|-205300000|1156700000|90400000|264100000|1920600000|345400000|-2867000000|420900000||0|0|0|68000000|58500000|9500000|||0|0||-109100000||345400000|PGR
2023-03-31|USD|2449500000|9808300000||3783300000|1835100000|1184200000|43200000|-1752700000||447900000|-2277200000|-104600000||0|0|0|71900000|58500000|13400000|||0|0||67700000||447900000|PGR
2022-12-31|USD|929600000|9802900000||-1122800000|-1038300000|1105900000|47000000|||826400000|-995100000|-78900000||0|0||58500000|58500000|0|||0|0||||826400000|PGR
2022-09-30|USD|2027300000|8890400000||3451900000|1641500000|976300000|108300000|-1554700000||124100000|-1781500000|-121000000||0|0||71900000|58500000|13400000|||0|0||124800000||124100000|PGR
2022-06-30|USD|1389600000|8710200000||1232600000|78900000|939100000|63700000|11800000||-542900000|-1377100000|-59300000||0|0||58500000|58500000|0|||0|0||-46800000||-542900000|PGR
2022-03-31|USD|2502300000|8380000000||2510800000|1213600000|1076100000|73000000|-1161500000||313900000|-3802500000|1385400000||0|0||71900000|58500000|13400000|||0|0||85200000||313900000|PGR
2021-12-31|USD|452100000|8761400000||-1447800000|-1190200000|1081600000|55200000|1115100000|-535900000|962300000|455300000|-990800000||0|0||935000000|935000000|0|||0|0||-83400000||962300000|PGR
2021-09-30|USD|2371200000|7882300000||3461400000|1250200000|966100000|89800000|-1180100000|3042300000|118500000|-1556600000|-643700000||0|0||71900000|58500000|13400000|||0|0||118500000||118500000|PGR
2021-06-30|USD|2323900000|7396900000||2463900000|234900000|943100000|48000000|-183400000|2129600000|790100000|-2243400000|-89100000||0|0||58500000|58500000|0|||0|0||790100000||790100000|PGR
2021-03-31|USD|2614500000|6508300000||2786400000|1553900000|983200000|50500000|-1482000000|2034900000|1480000000|224900000|-2792700000||0|0||2707900000|2694500000|13400000|||0|0||46700000||1480000000|PGR
2020-12-31|USD|1547300000|6636400000||-76000000|-505200000|976000000|47100000|477400000|37900000|1684300000|-1466200000|-95700000||0|0||58600000|58600000|0|||0|0||-14600000||1684300000|PGR
2020-09-30|USD|1479700000|7020600000||2542600000|1562200000|849400000|65700000|-1452000000|2008600000|1530800000|-1380400000|-117300000||0|0||71900000|58500000|13400000|||0|0||1530800000||1530800000|PGR
2020-06-30|USD|2252800000|5214900000||807900000|-14100000|809600000|48300000|73100000|637900000|1790400000|-2217300000|-296800000||0|0||58500000|58500000|0|||0|0||1790400000||1790400000|PGR
2020-03-31|USD|1625800000|6208300000||263500000|172700000|878800000|62400000|-133400000|602400000|699100000|-1053800000|-429000000||0|0||1388800000|1375400000|13400000|||0|0||143000000||692700000|PGR
2019-12-31|USD|1128200000|6717200000||288800000|31100000|925100000|82300000|-68300000|467200000|1074600000|-885300000|-61700000||0|0||58500000|58500000|0|||0|0||181200000||1070800000|PGR
2019-09-30|USD|1758700000|6024700000||1845900000|934100000|767300000|78000000|-887800000|1364100000|843600000|-1673900000|-131500000||0|0||71800000|58400000|13400000|||0|0||843600000||841700000|PGR
2019-06-30|USD|1506200000|6262900000||1199400000|125600000|756600000|127400000|-77300000|945500000|979000000|-1501700000|-70300000||0|0||58400000|58400000|0|||0|0||979000000||979400000|PGR
2019-03-31|USD|1868500000|5438900000||1684400000|1023900000|781300000|75800000|-976400000|1208400000|1082800000|-277400000|-1507400000||0|0||1481300000|1467900000|13400000|||0|0||83700000||1078400000|PGR
2018-12-31|USD|1083300000|5534900000||171100000|-154900000|759200000|101200000|143800000|538300000|259800000|-1378300000|247300000||0|0||0|0|0|||0|0||-47700000||264700000|PGR
2018-09-30|USD|1718200000|5233300000||1645700000|783000000|680700000|62800000|-716000000|1156500000|930200000|-1700400000|-52800000||0|0||13500000|0|13500000|||0|0||930200000||928400000|PGR
2018-06-30|USD|1736200000|5115200000||1567100000|358400000|648800000|66200000|-305000000|1149500000|701200000|-1775600000|500000||0|0||0|0|0|||0|2700000||701200000||704200000|PGR
2018-03-31|USD|1747100000|4628900000||1459600000|788300000|670100000|35800000|-726500000|975100000|729800000|-2180600000|354800000||0|0||654900000|654900000|0|||493900000|494500000||-78700000||718000000|PGR
2017-12-31|USD|533700000|4906800000||-590200000|-535100000|647600000|46000000|533000000|-341100000|580300000|-507400000|-6600000||0|0||0|0||||0|0||35500000|-700000|576300000|PGR
2017-09-30|USD|1200500000|4513000000||2082400000|1156500000|557300000|36500000|-1101100000|1805400000|214800000|-996900000|-109500000||0|0||0|395400000||||0|0||63900000|400000|224000000|PGR
2017-06-30|USD|918200000|4814600000||1187000000|406400000|529700000|38200000|-358700000|816300000|372700000|-1239800000|268400000||0|0||0|395400000||||0|0||-53500000|0|367600000|PGR
2017-03-31|USD|1104400000|4085700000||874500000|436100000|581500000|35000000|-407800000|711000000|430300000|-662600000|-453200000||0|0||395400000|395400000||||0|500000||3000000|0|424300000|PGR
2016-12-31|USD|456900000|16026200000||-339800000|-279300000|567600000|52900000|255100000|-148400000|398100000|-340200000|-34000000||28900000|28900000||0|115400000|||||-28900000||68100000|0|383200000|PGR
2016-09-30|USD|704500000|133300000||963400000|479900000|490900000|53000000|-449700000|826600000|205500000|-1135200000|439200000||51500000|51500000||0|519000000|||||-51500000||8700000|200000|198700000|PGR
2016-06-30|USD|752500000|287400000||872900000|237300000|474500000|54800000|-175400000|693200000|194900000|-755700000|-66100000||41800000|41800000||0|519000000|||||-41800000||-69200000|100000|190900000|PGR
2016-03-31|USD|818800000|58100000||966300000|523800000|518900000|54300000|-487900000|712900000|258700000|-249600000|-589500000||70300000|70300000||519000000|519000000|||||-70300000||-20200000|100000|258200000|PGR
2015-12-31|USD|132500000|13870000000||-319200000|-127400000|472300000|44100000|100700000|-89300000|349900000|-64700000|-38400000||33600000|33600000||0|403600000|||||-33400000||29600000|500000|-33500000|PGR
2015-09-30|USD|730400000|169300000||650600000|296700000|438200000|33000000|-274100000|487500000|286500000|-712800000|-86600000||66800000|66800000||0|403600000|||||-66800000||-69300000|-300000|278300000|PGR
2015-06-30|USD|658900000|354800000||590900000|158500000|417300000|31400000|-138900000|624100000|368500000|-450000000|-46600000||42200000|42200000||0|403600000|||||-42200000||162300000|0|363300000|PGR
2015-03-31|USD|771100000|79300000||665700000|305700000|420500000|22200000|-278900000|518000000|295600000|-696400000|-81200000||65900000|65900000||403600000|403600000|||||-65900000||-6900000|-400000|295600000|PGR
2014-12-31|USD|68100000|13269800000||-577100000|-269200000|449000000|34500000|108800000|-168600000|370200000|-12300000|-36700000||36700000|36700000||0|892600000|||||-36700000||17800000|-1300000|370200000|PGR
2014-09-30|USD|616300000|135200000||363800000|93600000|375200000|28900000|-172900000|271500000|296100000|-510400000|-141500000||94700000|94700000||0|892600000|||||-94700000||-35500000|100000|296100000|PGR
2014-06-30|USD|380600000|275200000||209100000|46600000|374800000|28500000|-81700000|149200000|293400000|-651200000|299400000||45300000|45300000||0|892600000|||||-45300000||29400000|600000|293400000|PGR
2014-03-31|USD|660600000|19300000||362600000|139800000|410800000|16200000|-233400000|372300000|321300000|337000000|-976600000||94700000|94700000||892600000|892600000|||||-94700000||21600000|600000|321300000|PGR
