fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|-400000000|20000000||924000000|1830000000|192000000|99000000|541000000|1289000000|401000000|-976000000|2331000000||15000000|15000000||122000000|122000000|||||-15000000||||400000000|CAH
2024-09-30|USD|-1647000000|10000000||-1394000000|390000000|182000000|90000000|-288000000|678000000|417000000|-88000000|-540000000||375000000|375000000||128000000|128000000|||||-375000000||||416000000|CAH
2024-06-30|USD|2077000000|347000000||-452000000|-1752000000|186000000|193000000|734000000|-2486000000|234000000|166000000|-859000000||0|0||122000000|122000000|||||0||||236000000|CAH
2024-03-31|USD|-49000000|8000000||-2170000000|-1390000000|177000000|112000000|-225000000|-1165000000|262000000|-1847000000|1031000000||0|0||122000000|122000000|||||0||||261000000|CAH
2023-12-31|USD|1189000000|2000000||2719000000|2016000000|175000000|114000000|537000000|1479000000|369000000|-105000000|-353000000||250000000|250000000||124000000|124000000|||||-250000000||||368000000|CAH
2023-09-30|USD|528000000|17000000||1727000000|1007000000|172000000|92000000|-58000000|1073000000|-11000000|-63000000|-666000000|0|500000000|500000000||131000000|131000000||0|0||-500000000||||-12000000|CAH
2023-06-30|USD|858000000|334000000||245000000|-235000000|176000000|217000000|437000000|-672000000|-66000000|-206000000|-592000000|0|500000000|500000000||126000000|126000000||0|0||-500000000||60000000||-64000000|CAH
2023-03-31|USD|1361000000|18000000||-481000000|-1040000000|175000000|109000000|-409000000|-631000000|367000000|-91000000|-934000000|0|250000000|250000000||128000000|128000000||0|0||-250000000||336000000||365000000|CAH
2022-12-31|USD|597000000|12000000||1720000000|1790000000|170000000|85000000|411000000|1379000000|-130000000|-87000000|-362000000|0|250000000|250000000||129000000|129000000||0|0||-250000000||148000000||-130000000|CAH
2022-09-30|USD|23000000|21000000||1234000000|772000000|171000000|70000000|508000000|264000000|111000000|-70000000|-1163000000|0|1000000000|1000000000||142000000|142000000||0|0||-1000000000||-1210000000||110000000|CAH
