fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|826500000|||202200000|162000000|669700000|77000000|33000000|129000000|94800000|1747900000|-1636700000|1500000|0|0||143200000|143200000||600000|0||600000||||94800000|VTRS
2024-06-30|USD|379100000|||-210600000|165600000|786300000|58800000|-22800000|188400000|-326400000|375800000|-847900000|0|0|0||145500000|145500000||700000|0||700000||||-326400000|VTRS
2024-03-31|USD|614600000|||285600000|360600000|691000000|49800000|-9800000|370400000|113900000|-154300000|-425600000|0|250000000|250000000||142800000|142800000||600000|0||-249400000||||113900000|VTRS
2023-12-31|USD|479400000|1200000000||31300000|46200000|644400000|165500000|-81400000|127600000|-765600000|115800000|-926100000|100000|0|0||144000000|144000000||600000|300000||600000||||-765600000|VTRS
2023-09-30|USD|834100000|18400000|45000000|36100000|291200000|679400000|95900000|72000000|219200000|331600000|-53800000|-97600000|-22900000|0|0||143900000|143900000||800000|0||800000||||331600000|VTRS
2023-06-30|USD|514900000|24100000|45000000|41100000|261200000|686700000|67800000|145800000|115400000|264000000|-76600000|-303500000|-181500000|0|0||143900000|143900000||800000|0||800000||134800000||264000000|VTRS
2023-03-31|USD|971200000|27600000|45000000|129500000|-63900000|730000000|47800000|-215000000|151100000|224700000|-749500000|-974700000|204600000|250000000|250000000||143800000|143800000||900000|0||-249100000||-753000000||224700000|VTRS
2022-12-31|USD|142600000|1317900000||241400000|159100000|869800000|153700000|339200000|-180100000|489900000|1784500000|-1330600000|-500400000|0|0||145500000|145500000||800000|100000||800000||||489900000|VTRS
2022-09-30|USD|869000000|27700000|45000000|-318200000|-71700000|699500000|103900000|-241200000|169500000|539600000|-115000000|-758700000|-519300000|0|0||145500000|145500000||1800000|1080100000||1800000||-4700000||539600000|VTRS
2022-06-30|USD|802500000|39200000|45000000|235500000|227800000|722300000|83900000|26800000|201000000|480800000|-82100000|-779600000|364400000|0|0||145500000|145500000||700000|795300000||0||1120700000||480800000|VTRS
2022-03-31|USD|1138500000|83800000|45000000|36800000|184600000|736000000|64500000|115500000|69100000|568300000|-66900000|-1009000000|-837900000|0|0||145100000|145100000||0|100000||0||62600000||568300000|VTRS
2021-12-31|USD|523100000|1086000000||13700000|86300000|749800000|197400000|9800000|76500000|-263800000|-219100000|-349200000|-214000000||||133000000|133000000|||0||0||-76100000||-263800000|VTRS
2021-09-30|USD|1085600000|211000000|45000000|-392500000|-173700000|1017100000|121000000|-183800000|10100000|311500000|-118200000|-877500000|406400000||||133000000|133000000|||810000000||0||817000000||311500000|VTRS
2021-06-30|USD|559400000|76800000|45000000|-1077700000|192500000|1317100000|89300000|54900000|137600000|-279200000|-16800000|-685500000|1263600000||||133000000|133000000|||900100000||0||370600000||-279200000|VTRS
2021-03-31|USD|848800000|50300000|45000000|686500000|263200000|1422500000|49500000|59800000|203400000|-1037600000|236300000|-1099800000|-1063900000||||133000000|133000000|||0||0||-14700000||-1037600000|VTRS
2020-12-31|USD|36200000|905500000||-94600000|103500000|953100000|116900000|-106000000|209500000|-499900000|-22300000|149100000|1099300000||||133000000|133000000|||-10494700000||0||196800000||-499900000|VTRS
2020-09-30|USD|525000000|0||||432300000|59100000||-256600000|-169000000|-58700000|-145700000|||||133000000|133000000|||-200000||||||-169000000|VTRS
2020-06-30|USD|379500000|0||||415700000|53800000||-144000000|-900000|-74500000|-584300000|||||||||11400000000||-2100000||||-900000|VTRS
2020-03-31|USD|291100000||45000000|-190200000|58200000|415000000|43400000|-73600000|131800000|20800000|-145600000|-24800000|0||||||||33100000||600000||120700000||20500000|VTRS
