fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-12-31|USD|18702000000|4943000000|706000000|706000000|2314000000|1152000000|13759000000|1447000000|1306000000|11644000000|2934000000|8710000000|39000000|39000000|9000000|212000000|668000000|8569000000|3792000000|1300000000|2255000000|500000000||5166000000||3980000000|500000000|3480000000|3980000000|2492000000|863000000|10091000000|3273000000|6185000000|2000000|171300000|WAB
2024-09-30|USD|18644000000|4774000000|401000000|410000000|2380000000|1326000000|13870000000|1439000000||11782000000|2996000000|8786000000|||9000000|202000000|649000000|8353000000|3681000000|1338000000|1861000000|500000000|500000000|4991000000||4017000000|500000000|3517000000|4017000000|1276000000|798000000|10250000000|3151000000|6007000000|2000000|171900000|WAB
2024-06-30|USD|18876000000|5027000000|590000000|595000000|2364000000|1269000000|13849000000|1439000000||11737000000|3031000000|8706000000||||267000000|673000000|8356000000|3647000000|1331000000|2006000000|503000000|535000000|5020000000||3997000000|503000000|3494000000|3997000000|1135000000|831000000|10477000000|2545000000|5759000000|2000000|175600000|WAB
2024-03-31|USD|18747000000|4799000000|634000000|639000000|2356000000|1227000000|13948000000|1445000000||11845000000|3115000000|8730000000||||263000000|658000000|8243000000|3153000000|1288000000|1746000000|3000000|93000000|5269000000||4000000000|3000000|3997000000|4000000000|1127000000|710000000|10462000000|2345000000|5505000000|2000000|176800000|WAB
2023-12-31|USD|18988000000|4855000000|615000000|620000000|2284000000|1180000000|14133000000|1485000000|1190000000|11985000000|3205000000|8780000000|36000000|36000000|10000000|267000000|663000000|8464000000|4056000000|1250000000|2060000000|781000000|842000000|4582000000||4069000000|781000000|3288000000|4069000000|1160000000|740000000|10487000000|2171000000|5269000000|2000000|177800000|WAB
2023-09-30|USD|18800000000|4634000000|385000000|392000000|2246000000|1339000000|14166000000|1419000000||11857000000|3267000000|8590000000|||23000000|282000000|890000000|8433000000|3891000000|1243000000|1848000000|759000000|759000000|4742000000||4047000000|759000000|3288000000|4047000000|1210000000|787000000|10326000000|2013000000|5085000000|2000000|179100000|WAB
2023-06-30|USD|18985000000|4663000000|364000000|371000000|2317000000|1250000000|14322000000|1443000000||12016000000|3359000000|8657000000|||7000000|277000000|863000000|8758000000|4173000000|1307000000|1771000000|989000000|989000000|4691000000||4390000000|989000000|3401000000|4390000000|1146000000|713000000|10188000000|2014000000|4875000000|2000000|179100000|WAB
2023-03-31|USD|18669000000|4496000000|410000000|417000000|2228000000|1181000000|14173000000|1422000000||11873000000|3333000000|8540000000||||275000000|878000000|8535000000|4165000000|1353000000|1731000000|975000000|975000000|4490000000||4164000000|975000000|3189000000|4164000000|1140000000|742000000|10085000000|1941000000|4715000000|2000000|179800000|WAB
2022-12-31|USD|18516000000|4327000000|534000000|541000000|2034000000|1055000000|14189000000|1429000000|1050000000|11910000000|3402000000|8508000000|105000000|105000000||233000000|850000000|8369000000|3467000000|1301000000|1814000000|251000000|251000000|5035000000||4002000000|251000000|3751000000|4002000000|1143000000|721000000|10102000000|1769000000|4577000000|2000000|181200000|WAB
2022-09-30|USD|18262000000|4199000000|514000000|514000000|2023000000|1004000000|14063000000|1402000000||11771000000|3410000000|8361000000||||200000000|890000000|8337000000|3328000000|1206000000|1650000000|251000000|251000000|5088000000||4075000000|251000000|3824000000|4075000000|1180000000|692000000|9881000000|1697000000|4447000000|2000000|181900000|WAB
2022-06-30|USD|18333000000|4046000000|501000000|501000000|1918000000|1000000000|14287000000|1428000000||11990000000|3531000000|8459000000||||205000000|869000000|8386000000|3190000000|1178000000|1542000000|226000000|226000000|5285000000||4213000000|226000000|3987000000|4213000000|1159000000|709000000|9905000000|1696000000|4314000000|2000000|181900000|WAB
