fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-09-30|USD|54525000000|14779000000|5037000000|5037000000|1869000000|4587000000|41311000000|5391000000||28860000000|20546000000|8314000000||0|0|3286000000|5494000000|36050000000|11725000000|903000000|68000000|1812000000|1812000000|24409000000||23249000000|1812000000|21437000000|23249000000|4896000000|1396000000|18475000000||11073000000|1000000|1246000000|GILD
2024-06-30|USD|53579000000|12317000000|2772000000|2772000000|2026000000|4663000000|42624000000|5346000000||31146000000|22832000000|8314000000||0|0|2856000000|4770000000|35298000000|10781000000|537000000|76000000|1810000000|1000000|24603000000||23349000000|1809000000|21540000000|23350000000|4510000000|1418000000|18281000000||11165000000|1000000|1246000000|GILD
2024-03-31|USD|56292000000|14041000000|4718000000|4718000000|1853000000|4669000000|43761000000|5321000000||31742000000|23428000000|8314000000||0|0|1995000000|5188000000|38753000000|13015000000|622000000|84000000|3667000000|3667000000|25822000000||25193000000|3667000000|21527000000|25193000000|4464000000|1395000000|17539000000||10656000000|1000000|1246000000|GILD
2023-12-31|USD|62125000000|16085000000|6085000000|1179000000|1787000000|4660000000|48199000000|5317000000|2449000000|34768000000|26454000000|8314000000|4768000000|1163000000|1179000000|2374000000|4792000000|39292000000|11280000000|550000000|109000000|1798000000|1798000000|28642000000||24987000000|1798000000|23189000000|24987000000|5130000000|1280000000|22833000000||16304000000|1000000|1246000000|GILD
2023-09-30|USD|62373000000|15980000000|5705000000|1159000000|1663000000|4790000000|47933000000|5572000000||35466000000|27152000000|8314000000|4697000000|1156000000|1159000000|2663000000|4200000000|40059000000|11945000000|586000000|68000000|1793000000|1793000000|28185000000||24982000000|1793000000|23189000000|24982000000|5852000000|924000000|22314000000||16002000000|1000000|1247000000|GILD
2023-06-30|USD|62337000000|14287000000|5704000000|963000000|1633000000|4229000000|49598000000|5540000000||36064000000|27750000000|8314000000|4637000000|1334000000|963000000|1758000000|5113000000|41179000000|13964000000|622000000|103000000|4037000000|4037000000|27279000000||25246000000|4037000000|21209000000|25246000000|5810000000|1354000000|21158000000||15138000000|1000000|1247000000|GILD
2023-03-31|USD|61876000000|13456000000|4936000000|936000000|1576000000|4162000000|49854000000|5479000000||36662000000|28348000000|8314000000|4589000000|1327000000|936000000|1846000000|4952000000|40879000000|10528000000|627000000|93000000|2283000000|2283000000|30409000000||25238000000|2283000000|22956000000|25238000000|4140000000|1277000000|20997000000||15223000000|1000000|1248000000|GILD
2022-12-31|USD|63171000000|14443000000|5412000000|6385000000|1507000000|4777000000|50546000000|5475000000|2186000000|37208000000|28894000000|8314000000|4511000000|1245000000|973000000|1774000000|4800000000|41931000000|11237000000|905000000|102000000|2273000000|2273000000|31192000000||25229000000|2273000000|22957000000|25229000000|4580000000|1179000000|21240000000||15687000000|1000000|1247000000|GILD
2022-09-30|USD|62557000000|13554000000|4699000000|961000000|1463000000|4354000000|50141000000|5349000000||37754000000|29440000000|8314000000|4775000000|1282000000|961000000|2077000000|4618000000|41476000000|10423000000|614000000|85000000|2270000000|2270000000|31077000000||25223000000|2270000000|22953000000|25223000000|7539000000|1106000000|21081000000||15756000000|1000000|1254000000|GILD
2022-06-30|USD|62870000000|13175000000|4739000000|924000000|1494000000|4118000000|50789000000|5299000000||38199000000|29885000000|8314000000|4686000000|1337000000|924000000|1900000000|4860000000|42634000000|9220000000|565000000|98000000|1021000000|1021000000|33435000000||26216000000|1021000000|25195000000|26216000000|7634000000|988000000|20236000000||15117000000|1000000|1254000000|GILD
2022-03-31|USD|63080000000|12629000000|4296000000|1029000000|1482000000|3787000000|51645000000|5253000000||38645000000|30331000000|8314000000|5023000000|1427000000|1029000000|2035000000|5126000000|43153000000|8558000000|583000000|117000000|1025000000|1025000000|34607000000||26208000000|1025000000|25183000000|26208000000|6950000000|944000000|19927000000||14986000000|1000000|1255000000|GILD
2021-12-31|USD|67952000000|14772000000|5338000000|6520000000|1618000000|4493000000|54838000000|5121000000|1893000000|41787000000|33455000000|8332000000|5045000000|1309000000|1182000000|2141000000|4963000000|46883000000|11610000000|705000000|79000000|1516000000|1516000000|35767000000||26695000000|1516000000|25179000000|26695000000|6145000000|976000000|21069000000||16324000000|1000000|1254000000|GILD
2021-09-30|USD|67098000000|13991000000|4362000000|1376000000|1676000000|4566000000|54324000000|5037000000||42232000000|33900000000|8332000000|5115000000|1195000000|1376000000|2011000000|4739000000|45628000000|10245000000|585000000|85000000|2511000000|2511000000|35382000000||27686000000|2511000000|25175000000|27686000000|7149000000|962000000|21470000000||16903000000|1000000|1255000000|GILD
2021-06-30|USD|67984000000|13925000000|4893000000|1632000000|1772000000|4149000000|55368000000|4996000000||42675000000|34341000000|8334000000|5112000000|929000000|1632000000|1479000000|5552000000|48281000000|10214000000|608000000|87000000|2261000000|2261000000|38060000000||30175000000|2261000000|27914000000|30175000000|7345000000|1176000000|19703000000||15392000000|1000000|1254000000|GILD
2021-03-31|USD|67492000000|13278000000|4065000000|1601000000|1779000000|3934000000|55500000000|4990000000||43115000000|34781000000|8334000000|4759000000|648000000|1601000000|1908000000|5530000000|48540000000|9705000000|570000000|91000000|2259000000|2259000000|38823000000||30166000000|2259000000|27907000000|30166000000|6876000000|1430000000|18952000000||14821000000|1000000|1254000000|GILD
2020-12-31|USD|68407000000|15996000000|5997000000|7408000000|1683000000|4901000000|54446000000|4967000000|1668000000|41234000000|33126000000|8108000000|4009000000|560000000|1411000000|2013000000|5708000000|50205000000|11397000000|844000000|97000000|2757000000|2757000000|39397000000||31402000000|2757000000|28645000000|30500000000|7796000000|1214000000|18202000000||14381000000|1000000|1254000000|GILD
