fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-09-30|USD|4005658000|2433746000|695144000|1006714000|272295000|512662000|1184007000|235881000||390220000|81748000|308472000|1309834000|387905000|311570000|429162000|190718000|1905822000|823227000|75590000|1620844000|||1082595000|41223000|679483000||679483000|679483000|10704000|20528000|2099836000|155947000|676830000|1000|76084179|AXON
2024-06-30|USD|3742370000|2205738000|566452000|968922000|277753000|386058000|1173498000|215324000||393329000|85571000|307758000|1184022000|363134000|402470000|122033000|227784000|1813530000|766113000|104077000|1554586000||12816001|1047417000|41705000|678678000||678678000|678678000|11504000|2552000|1933381000|155947000|605264000|1000|75573214|AXON
2024-03-31|USD|3616196000|2201707000|403870000|964056000|271318000|476764000|1118992000|209166000||397889000|89419000|308470000|1163496000|280108000|560186000|123677000|212470000|1798181000|757474000|82075000|1620564000||9601000|1040707000|32546000|677895000||677895000|677895000|9601000|3078000|1821880000|155947000|564467000|1000|75466171|AXON
2023-12-31|USD|3409174000|2393642000|598545000|1242599000|269855000|422490000|964022000|200533000|105224000|77484000|19539000|57945000|1398479000|231730000|644054000|112786000|191031000|1793409000|761539000|65852000|1547086000||5784000|1024842000|33550000|677113000||677113000|677113000|9787000|20915000|1615765000|155947000|434980000|1000|75301424|AXON
2023-09-30|USD|3254183000|2257841000|406042000|1121730000|260119000|442830000|756043000|186957000||77668000|20324000|57344000|1259430000|240299000|715688000|103789000|194543000|1733066000|717827000|90035000|1449946000||146940000|1015239000|35329000|676315000||676315000|676315000|9492000|2960000|1525058000|155947000|373978000|1000|74931697|AXON
2023-06-30|USD|3077404000|2112650000|474203000|1069145000|249767000|372060000|731117000|179096000||79578000|21837000|57741000|1214226000|15481000|594942000|101572000|177903000|1632406000|625239000|72989000|1355340000||118162000|1007167000|33987000|675518000||675518000|675518000|7359000|2843000|1447027000|155947000|314581000|1000|74763004|AXON
2023-03-31|USD|3007949000|2052696000|263414000|1038543000|220268000|379887000|658690000|172674000||56252000|11270000|44982000|1179279000|31116000|775129000|142319000|168173000|1604954000|616127000|65988000|1316854000|||988827000|35045000|674724000||674724000|674724000|7510000|4511000|1402995000|155947000|302161000|1000|73874062|AXON
2022-12-31|USD|2851894000|1805278000|353684000|935453000|202471000|367090000|881690000|169843000|77895000|57141000|12158000|44983000|1170140000|156207000|581769000|73022000|159616000|1583403000|602646000|59918000|1216080000|||980757000|37143000|673967000||673967000|673967000|6358000|4613000|1268491000|155947000|257022000|1000|71474581|AXON
2022-09-30|USD|2010430000|1205699000|147711000|342338000|173046000|418308000|514402000|164160000|72744000|57858000|13039000|44819000|441434000|28536000|194627000|68054000|110643000|779117000|431523000|50193000|1120538000|||347594000|16311000||||16311000|6801000|4773000|1231313000|155947000|227847000|1000|71151670|AXON
2022-06-30|USD|1932023000|1169791000|212815000|331329000|154297000|379672000|480541000|157916000|67964000|58938000|13934000|45004000|448054000|24925000|118514000|61839000|100982000|738372000|432971000|60689000|1045324000||100980000|305401000|18210000||||18210000|6787000|4504000|1193651000|155947000|215716000|1000|71077699|AXON
