fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-12-31|USD|11610849000|4946964000|1299657000|1299657000||2912513000|12638167000|293148000||5478641000|795285000|4683356000|||597939000|136855000|6370737000|123700000|3943095000|984963000|1013076000|818545000|932838000|2646195000|498259000|1717270000|818545000|1717270000|-10730000|2025294000||4205359000||2179509000|122912000|122912389|J
2024-09-30|USD|11759005000|4895580000|1144795000|1894263000||2845452000|13025762000|315630000|605092000|5663075000|874894000|4788181000|||749468000|155865000|6547795000|138000000|4079741000|1029140000|967089000|870415000|995748000|2291779000|527814000|1348594000|870415000|1348594000|-11406000|2054853000||4549467000||2366769000|124084000|124253511|J
2024-06-30|USD|15048290000|5137609000|1208661000|1208661000|-9700000|3774227000|18957784000|366231000||8561444000|1156577000|7404867000|||9700000|154721000|9544450000|134300000|4504255000|1262783000|965440000|824060000|1120484000|2988890000|629921000|2091456000|824060000|2091456000|-12370000|1007889000||6616793000||4557204000|124254000|124253511|J
2024-03-31|USD|14897577000|4995458000|1033519000|1033519000|1|3772484000|18967131000|341420000||8613662000|1209240000|7404422000||||188454999|9560699000|126000000|4273323000|1162078000|919417000|837260000|987532000|3086928000|651395000|2164843000|837260000|2164843000|-13252000|1204296000||6624114000||4576383000|125216000|125216293|J
2023-12-31|USD|14952204000|4975268000|1142227000|1142227000||3676508000|19118936000|353305000||8689727000|1268329000|7421398000||||156533000|9623631000|138200000|3644546000|1114790000|945892000|52444000|208311000|3787726000|675142000|2834880000|52444000|2834880000|-13961000|1375553000||6678274000||4604850000|125599000|125599058|J
2023-09-30|USD|14617109000|4690353000|770853000|926582000||2430941000|19009740000|279749000|520252000|8615469000|950784000|4644087000|||0|204965000|9647007000|128900000|3422561000|922355000|763608000|51773000|213507000|3836399000|695307000|2813471000|51773000|2813471000|-13172000|1808015000||6546220000||4542872000|125977000|125976998|J
2023-06-30|USD|14936699000|4823747000|1092127000|1092127000||3558724000|19348232000|378410000||8769235000|1354677000|7414558000||||172896000|9734542000|145800000|3299986000|1091179000|761574000|111486000|55743000|4293360000|723266000|3145529000|55743000|3145529000|47056000|1238545000|288474000|6521716000||4460729000|125881000|125880738|J
2023-03-31|USD|15002631000|4907881000|1223331000|1223331000||3518728000|19317707000|367217000||8745751000|1379879000|7365872000||||165822000|9727533000|8622994000|3211426000|967832000|723054000|103470000|51735000|4576970000|739195000|3402471000|51735000|3402471000|43063000|1316415000|285648000|6379637000||4393351000|126805000|126805092|J
2022-12-31|USD|14918173000|4807746000|1211102000|1211102000||3439940000|19359604000|356784000||8753041000|1411959000|7341082000||||156704000|9753643000|8734069000|3241262000|929745000|736953000|103286000|51643000|4632872000|760034000|3434318000|51643000|3434318000|48567000|1370561000|293134000|6184104000||4230866000|126669000|126668513|J
2022-09-30|USD|14660419000|4721994000|1140479000|1140479000|1|3405381000|19025528000|346676000|557918000|8578710000|1394052000|7184658000||||176134000|9591749000|129200000|3250845000|966792000|641705000|100830000|50415000|4505112000|757618000|3357256000|50415000|3357256000|46949000|1441762000|271332000|6060056000||4225784000|127393000|127393378|J
