fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-09-30|USD|16936000000|3443000000|61000000|61000000|501000000|-116000000|43701000000|||||||||781000000||12157000000|2377000000|584000000||2000000|100000000|8544000000|28000000|6370000000|2000000||-49000000|1567000000|536000000|4779000000||-2509000000|0|370000000|APA
2024-06-30|USD|17285000000|2671000000|151000000|151000000|456000000|-114000000|48574000000|||||||||772000000||12104000000|2115000000|533000000||2000000|105000000|8694000000|29000000|6741000000|2000000||-50000000|1580000000|489000000|5181000000||-2286000000|0|372000000|APA
2024-03-31|USD|16731000000|2464000000|96000000|96000000|458000000|-110000000|45486000000|||||||||779000000||11931000000|1925000000|598000000||2000000|121000000|8771000000|29000000|5178000000|2000000||-51000000|1325000000|463000000|4800000000||-2827000000|0|302000000|APA
2023-12-31|USD|16944000000|2420000000|84000000|84000000|439000000|-114000000|45533000000|217000000|||||437000000|437000000||725000000||12212000000|2231000000|560000000||2000000|118000000|8769000000|30000000|9619000000|2000000||9619000000|1669000000|466000000|4732000000||-2959000000|0|307000000|APA
2023-09-30|USD|14799000000|2718000000|92000000|92000000|429000000|-103000000|43218000000|9500000000|||||681000000|681000000||880000000||11705000000|2485000000|640000000||2000000|2000000|8022000000|31000000|5582000000|2000000||-52000000|1843000000|439000000|3094000000||-4732000000|0|308000000|APA
2023-06-30|USD|14572000000|2620000000|128000000|128000000|487000000|1331000000|42812000000|42117000000|||||695000000|695000000||1161000000||11872000000|2625000000|||2000000|2000000|8133000000|31000000|5574000000|2000000||-54000000|1935000000|440000000|2700000000||-5191000000|0|309000000|APA
2023-03-31|USD|14259000000|2690000000|117000000|117000000|487000000|1483000000|44459000000|41658000000|||||605000000|605000000||1090000000||11855000000|2313000000|563000000||2000000|2000000|8424000000|32000000|5796000000|2000000||-54000000|1732000000|450000000|2404000000||-5572000000|0|312000000|APA
2022-12-31|USD|14255000000|2602000000|185000000|185000000|425000000|1424000000|44153000000|206000000000||0||0|624000000|624000000||993000000||11997000000|2697000000|646000000||2000000|2000000|8316000000|32000000|4887000000|2000000|4885000000|4887000000|2049000000|443000000|2258000000||-5814000000|0|322000000|APA
2022-09-30|USD|14192000000|3357000000|183000000|183000000|490000000|2249000000|41541000000|40939000000|||||602000000|602000000||925000000||12361000000|2754000000|804000000||125000000|239000000|8575000000|32000000|5404000000|123000000||-57000000|1825000000|427000000|1831000000||-6257000000|0|330000000|APA
2022-06-30|USD|13839000000|3062000000|228000000|228000000|437000000|1963000000|41166000000|40548000000|||||618000000|618000000||871000000||12331000000|3022000000|827000000||125000000|246000000|8327000000|33000000|5160000000|123000000||-57000000|1721000000|468000000|1508000000||-6679000000|0|342000000|APA
