fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-09-30|USD|116533000000|62846000000|7866000000|37933000000|-11190000000|-828000000|53687000000|4505000000||36292000000|10325000000|25967000000|41779000000|10287000000|30067000000|5949000000|2603000000|72654000000|42033000000|||2460000000|360000000|30373000000||24688000000|2100000000|24688000000|360000000|11614000000|3593000000|43775000000||35157000000|2000000|231929643|ELV
2024-06-30|USD|112988000000|62274000000|6497000000|35991000000|-17675000000|-677000000|50714000000|4450000000||36409000000|10447000000|25962000000|39260000000|7659000000|29494000000|6464000000|2196000000|70691000000|41813000000|||3125000000|225000000|28583000000||24561000000|2900000000|24561000000|225000000|11139000000|1985000000|42191000000||34575000000|2000000|231902075|ELV
2024-03-31|USD|111894000000|60948000000|6226000000|36267000000|-54049000000|-956000000|50946000000|4451000000||36657000000|10710000000|25947000000|39717000000|7593000000|30041000000|6388000000|2245000000|71184000000|44334000000|||4475000000|1575000000|26085000000||21976000000|2900000000|21976000000|1575000000|10970000000|1908000000|40608000000||33088000000|2000000|232544717|ELV
2023-12-31|USD|108928000000|60029000000|6526000000|36369000000|-54005000000|-941000000|49483000000|4359000000|3544000000|35590000000|10273000000|25317000000|38979000000|6983000000|29843000000|5795000000|1967000000|69523000000|41791000000|||1874000000|225000000|27639000000||24895000000|1649000000|23246000000|25120000000|9894000000|1738000000|39306000000||31749000000|2000000|233071088|ELV
2023-09-30|USD|110478000000|61185000000|10919000000|38895000000|-35694000000|-692000000|49941000000|4248000000||35782000000|10491000000|25291000000|37150000000|6934000000|27976000000|5358000000|2329000000|71939000000|43337000000|||799000000|0|28490000000||24045000000|799000000|24045000000|0|10366000000|1971000000|38423000000||32103000000|2000000|234906987|ELV
2023-06-30|USD|109168000000|59743000000|9991000000|38284000000|-7431000000|-768000000|44037000000|4547000000||35977000000|10703000000|25274000000|30639000000|775000000|28293000000|4936000000|2133000000|70856000000|41571000000|||265000000|265000000|29205000000||22872000000|0|24859000000|23137000000|9696000000|1777000000|38205000000||31608000000|2000000|235861650|ELV
2023-03-31|USD|109040000000|59823000000|10142000000|38170000000|-12924000000|-763000000|49814000000|4418000000||36188000000|10915000000|25273000000|36642000000|6754000000|28028000000|4943000000|1857000000|71580000000|41889000000|||265000000|265000000|29607000000||23371000000|0|25201000000|23636000000|10531000000|1650000000|37356000000||30707000000|2000000|237114190|ELV
2022-12-31|USD|102755000000|55617000000|7387000000|34292000000|-11381000000|-744000000|47759000000|4316000000|2803000000|34698000000|10315000000|24383000000|34846000000|6437000000|26905000000|5281000000|1687000000|66425000000|39696000000|||1765000000|265000000|26696000000||23849000000|1500000000|22349000000|24114000000|9683000000|1562000000|36243000000||29647000000|2000000|237958067|ELV
2022-09-30|USD|103026000000|55603000000|8872000000|35901000000|-41375000000|-495000000|48023000000|4197000000||34917000000|10536000000|24381000000|34505000000|6138000000|27029000000|5496000000|2171000000|66983000000|41287000000|||2514000000|265000000|25610000000||20717000000|2249000000|21258000000|20982000000|9384000000|1788000000|36055000000||29604000000|2000000|238974624|ELV
2022-06-30|USD|100877000000|53655000000|6456000000|33793000000|-47199000000|-367000000|47222000000|4090000000||35129000000|10762000000|24367000000|34541000000|6001000000|27337000000|5661000000|2002000000|65010000000|39308000000|||2423000000|175000000|24880000000||22314000000|2248000000|21165000000|22489000000|9360000000|1694000000|35812000000||28825000000|2000000|240051897|ELV
