fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-09-30|USD|26233000000|3707000000|1864000000|1864000000|397000000||22526000000|18963000000|20469000000|360000000||360000000||||107000000|1193000000|14631000000|2940000000|391000000|0|20000000|342000000|11691000000|138000000|8596000000|20000000|8576000000|8596000000|2119000000|449000000|10821000000||4115000000|308000000|306900000|HES
2024-06-30|USD|25810000000|3833000000|2025000000|2025000000|382000000||21977000000|18429000000|20432000000|360000000||360000000||||111000000|1128000000|14609000000|3021000000|434000000|0|317000000|1025000000|11588000000|145000000|8865000000|317000000|8548000000|8865000000|1453000000|434000000|10487000000||3771000000|308000000|306900000|HES
2024-03-31|USD|24719000000|3624000000|1438000000|1438000000|382000000||21095000000|17827000000|19879000000|360000000||360000000||||115000000|1043000000|14188000000|2951000000|403000000|0|314000000|1044000000|11237000000|151000000|8729000000|314000000|8415000000|8729000000|1409000000|424000000|9868000000||3149000000|308000000|306400000|HES
2023-12-31|USD|24007000000|3430000000|1688000000|1688000000|304000000||20743000000|17432000000|19339000000|360000000||360000000|166000000|166000000||108000000|952000000|14405000000|3270000000|402000000|0|334000000|1051000000|11135000000|156000000|8613000000|311000000|8302000000|8613000000|1732000000|424000000|8986000000||2318000000|307000000|307200000|HES
2023-09-30|USD|23201000000|3916000000|2018000000|2018000000|333000000||19285000000|16421000000|18802000000|360000000|360000000|360000000|9000000|||105000000|951000000|13902000000|2996000000|426000000|11000000|307000000|507000000|10906000000|163000000|8548000000|307000000|8241000000|8548000000|2489000000|446000000|8631000000||2039000000|307000000|306100000|HES
2023-06-30|USD|22230000000|3704000000|2226000000|2226000000|278000000||18526000000|15741000000|18332000000|360000000|360000000|360000000|100000000|||181000000|915000000|13328000000|2403000000|350000000|27000000|8000000|230000000|10925000000|168000000|8467000000|8000000|8459000000|8467000000|2173000000|434000000|8272000000||1670000000|307000000|306000000|HES
2023-03-31|USD|21938000000|3799000000|2100000000|2100000000|229000000||18139000000|15412000000|17864000000|360000000|360000000|360000000|173000000|||263000000|910000000|13217000000|2308000000|344000000|24000000|5000000|242000000|10909000000|174000000|8387000000|5000000|8382000000|8387000000|1722000000|427000000|8133000000||1686000000|307000000|305400000|HES
2022-12-31|USD|21695000000|3931000000|2486000000|2486000000|217000000||17947000000|15098000000|17494000000|360000000|360000000|360000000|183000000|183000000||66000000|829000000|13199000000|2396000000|285000000|24000000|24000000|224000000|10803000000|179000000|8281000000|3000000|8278000000|8281000000|1638000000|425000000|7855000000||1474000000|306000000|306200000|HES
2022-09-30|USD|21643000000|4123000000|2384000000|2384000000|278000000||17520000000|15092000000|17264000000|360000000|360000000|360000000|19000000|||86000000|720000000|13449000000|2312000000|321000000|24000000||121000000|11137000000|185000000|8303000000|0|8303000000|8303000000|1731000000|522000000|7559000000||1354000000|308000000|307600000|HES
2022-06-30|USD|21180000000|3969000000|2159000000|2159000000|317000000||17211000000|14818000000|17584000000|360000000||360000000|31000000|||87000000|701000000|13422000000|2355000000|359000000|24000000||114000000|11067000000|190000000|8332000000|0|8332000000|8332000000|1735000000|516000000|7136000000||1075000000|310000000|309700000|HES
2022-03-31|USD|19798000000|3266000000|1370000000|1370000000|243000000||16532000000|14489000000|17293000000|360000000||360000000|64000000|||129000000|723000000|12750000000|2303000000|312000000|24000000|22000000|113000000|10447000000|195000000|7956000000|22000000|7934000000|7956000000|1878000000|485000000|6308000000||680000000|311000000|308900000|HES
2021-12-31|USD|20515000000|4346000000|2713000000|2713000000|223000000||16366000000|14182000000|16996000000|360000000||360000000|354000000|197000000||199000000|651000000|13489000000|3064000000|220000000|24000000|536000000|606000000|10425000000|200000000|8458000000|517000000|7941000000|8458000000|2167000000|502000000|6300000000||379000000|310000000|309700000|HES
2021-09-30|USD|19490000000|3892000000|2419000000|2419000000|262000000||15598000000|13954000000|16606000000|360000000||360000000|111000000|||117000000|744000000|13234000000|2749000000|210000000||514000000|602000000|10485000000|205000000|8507000000|514000000|7993000000|8507000000|2147000000|693000000|5609000000||192000000|310000000|308100000|HES
2021-06-30|USD|19166000000|3969000000|2430000000|2430000000|241000000||15197000000|13657000000|16285000000|360000000||360000000|23000000|||68000000|631000000|12634000000|2527000000|178000000||511000000|601000000|10107000000|210000000|8223000000|511000000|7712000000|8944000000|1914000000|718000000|5488000000||155000000|310000000|307500000|HES
2021-03-31|USD|18951000000|3522000000|1866000000|1866000000|219000000||15429000000|13863000000|16779000000|360000000||360000000|158000000|||197000000|618000000|12308000000|1690000000|172000000||13000000|96000000|10618000000|215000000|8286000000|13000000|8273000000|9021000000|1594000000|611000000|5616000000||305000000|308000000|305800000|HES
2020-12-31|USD|18821000000|3081000000|1739000000|1739000000|378000000||15952000000|14115000000|16404000000|360000000||360000000|268000000|212000000||104000000|567000000|12486000000|1623000000|200000000|0|28000000|91000000|10863000000|220000000|8296000000|10000000|8286000000|8296000000|1273000000|643000000|5366000000||130000000|307000000|307000000|HES
2020-09-30|USD|18969000000|3136000000|1285000000|1285000000|422000000||15833000000|14235000000|15931000000|360000000||360000000||||247000000|672000000|12087000000|1426000000|200000000||8000000|107000000|10661000000|224000000|8288000000|8000000|8280000000|8945000000|1319000000|575000000|5916000000||304000000|307000000|305000000|HES
2020-06-30|USD|19546000000|3115000000|1646000000|1646000000|360000000||16431000000|14825000000|17384000000|360000000||360000000|458000000|||63000000|642000000|12180000000|1564000000|307000000||5000000|113000000|10616000000|229000000|8210000000|5000000|8205000000|8896000000|1451000000|570000000|6395000000||625000000|307000000|305000000|HES
2020-03-31|USD|20717000000|4270000000|2080000000|2080000000|230000000||16370000000|14811000000|16893000000|360000000||360000000|1104000000|||68000000|626000000|12539000000|1947000000|431000000||3000000|149000000|10264000000|233000000|8194000000|3000000|8191000000|8930000000|1798000000|554000000|7200000000||1021000000|307000000|304000000|HES
2019-12-31|USD|21782000000|3156000000|1545000000|1545000000|261000000||18768000000|16814000000|19006000000|360000000||360000000|348000000|222000000||180000000|626000000|12076000000|2510000000|411000000|0|199000000|199000000|9151000000|238000000|7142000000|0|7142000000|7142000000|1820000000|521000000|8732000000||3535000000|305000000|304900000|HES
2019-09-30|USD|21631000000|3398000000|1863000000|1863000000|289000000||18215000000|16449000000|18506000000|360000000||360000000|71000000|2000000||124000000|571000000|11454000000|2344000000|396000000||274000000|274000000|8699000000|242000000|6541000000|15000000|6526000000|7414000000|2070000000|709000000|8908000000||3836000000|305000000|302500000|HES
2019-06-30|USD|21695000000|3684000000|2208000000|2208000000|278000000||17053000000|16107000000|17991000000|360000000||360000000|92000000|1000000||138000000|586000000|11164000000|2332000000|353000000||14000000|343000000|8191000000|246000000|6525000000|14000000|6511000000|7495000000|1989000000|524000000|9294000000||4125000000|304000000|302200000|HES
2019-03-31|USD|21716000000|3834000000|2300000000|2300000000|274000000||16815000000|15898000000|17548000000|360000000||360000000|96000000|||144000000|557000000|11163000000|2271000000|399000000||12000000|414000000|8206000000|250000000|6562000000|12000000|6550000000|7650000000|1857000000|491000000|9342000000||4207000000|304000000|297400000|HES
2018-12-31|USD|21433000000|4459000000|2694000000|2694000000|245000000||17146000000|16083000000|17139000000|360000000||360000000|677000000|193000000||519000000|510000000|10545000000|2203000000|495000000||67000000|67000000|8342000000|0|6672000000|67000000|6605000000|6672000000|1620000000|575000000|9629000000||4257000000|291000000|291400000|HES
2018-09-30|USD|21467000000|4501000000|3004000000|3004000000|263000000||16956000000|16013000000|16606000000|360000000|360000000|360000000|66000000|||52000000|583000000|10421000000|1958000000|383000000||85000000|85000000|8463000000||6421000000|85000000|6609000000|6694000000|1873000000|657000000|9650000000||4410000000|296000000|294300000|HES
2018-06-30|USD|21464000000|4694000000|2908000000|2908000000|231000000|784000000|16752000000|15869000000|16171000000|360000000|360000000|360000000|33000000|||59000000|523000000|10128000000|1945000000|363000000||87000000|87000000|8183000000||6439000000|87000000|6352000000|6439000000|1858000000|634000000|9972000000||4692000000|300000000|297500000|HES
2018-03-31|USD|22072000000|5014000000|3726000000|3726000000|239000000|729000000|17036000000|16181000000|16725000000|360000000|360000000|360000000|13000000|||52000000|495000000|10135000000|1904000000|375000000||196000000|196000000|8231000000||6568000000|196000000|6372000000|6568000000|1708000000|660000000|10605000000||5166000000|308000000|309500000|HES
2017-12-31|USD|23112000000|6157000000|4847000000|4847000000|232000000|957000000|17068000000|16192000000|16312000000|360000000|360000000|360000000|135000000|134000000||54000000|382000000|10758000000|2435000000|435000000||580000000|580000000|8323000000||6977000000|580000000|6397000000|6977000000|1399000000|744000000|11051000000||5597000000|315000000|315100000|HES
2017-09-30|USD|26600000000|4083000000|2526000000|2526000000|372000000|933000000|21037000000|20279000000|27576000000|360000000|360000000|360000000|148000000|||142000000|398000000|12172000000|2214000000|421000000||122000000|122000000|9958000000||6714000000|122000000|6592000000|6714000000|2092000000|936000000|13132000000||8438000000|318000000|314500000|HES
2017-06-30|USD|27798000000|4270000000|2492000000|2492000000|376000000|801000000|23503000000|22793000000|24265000000|350000000|350000000|350000000|||1000000|124000000|360000000|12720000000|2118000000|504000000||121000000|121000000|10602000000||6733000000|121000000|6612000000|6733000000|1997000000|956000000|13780000000||9153000000|318000000|314400000|HES
2017-03-31|USD|28100000000|4171000000|2686000000|2686000000|377000000|775000000|23906000000|23201000000|24049000000|375000000|375000000|375000000||||196000000|330000000|12867000000|2126000000|565000000||116000000|116000000|10741000000||6785000000|116000000|6669000000|6785000000|2010000000|1004000000|14148000000||9692000000|318000000|313900000|HES
2016-12-31|USD|28621000000|4276000000|2732000000|2732000000|323000000|940000000|24432000000|23595000000|23312000000|375000000|375000000|375000000|146000000|146000000||195000000|316000000|13030000000|2251000000|433000000||112000000|112000000|10793000000||6806000000|112000000|6694000000|6806000000|1647000000|1029000000|14534000000||10147000000|317000000|316500000|HES
2016-09-30|USD|34459000000|4893000000|3529000000|3529000000|403000000|771000000|26309000000|25537000000|22879000000|375000000|375000000|375000000|||3000000|108000000|397000000|13544000000|2617000000|458000000||666000000|666000000|10927000000||7337000000|666000000|6671000000|7337000000|1951000000|944000000|19838000000||15129000000|317000000|313200000|HES
2016-06-30|USD|34234000000|4631000000|3095000000|3095000000|377000000|843000000|26560000000|25769000000|22139000000|375000000|375000000|375000000|||20000000|111000000|416000000|13060000000|2139000000|525000000||102000000|102000000|10921000000||6552000000|102000000|6450000000|6552000000|2037000000|1006000000|20119000000||15559000000|317000000|313200000|HES
2016-03-31|USD|28827000000|4945000000|3557000000|2000000000|416000000|612000000|27031000000|26241000000|21452000000|375000000|375000000|375000000|||15000000|120000000|415000000|13174000000|2193000000|346000000||94000000|94000000|10981000000||709000000|94000000|6498000000|6592000000|2099000000|988000000|20598000000|-21634000000|16042000000|317000000|299800000|HES
2015-12-31|USD|34157000000|4404000000|2716000000|3000000000|399000000|847000000|10208000000|26352000000|20474000000|375000000|375000000|375000000||154000000||130000000|373000000|13756000000|2628000000|457000000||86000000|86000000|11166000000||6592000000|86000000|6506000000|747000000|-568000000|1130000000|19386000000|-20401000000|16637000000|286000000|286000000|HES
2015-09-30|USD|30898000000|5597000000|3013000000|3013000000|535000000|1211000000|3725000000|2233000000|21255000000|1098000000|1473000000|1098000000||||527000000|394000000|14093000000|2624000000|537000000||78000000|78000000|11469000000||6552000000|78000000|6474000000|6552000000|2546000000|1216000000|21331000000|-22363000000|18530000000|286000000|283500000|HES
2015-06-30|USD|35558000000|3926000000|931000000|931000000|569000000|1492000000|29128000000|27298000000|20580000000|1473000000|1473000000|1098000000||||632000000|357000000|14455000000|3493000000|616000000||69000000|69000000|10962000000||5957000000||5888000000|5957000000|3424000000|1238000000|21103000000|-21103000000|18923000000|287000000|284300000|HES
2015-03-31|USD|36101000000|4323000000|1506000000|1506000000|546000000|1405000000|29422000000|27208000000|19750000000|1858000000|1858000000|1858000000||||560000000|356000000|14434000000|3467000000|681000000||69000000|69000000|10967000000||5980000000||5911000000|5980000000|3398000000|1176000000|21667000000|-21667000000|19578000000|287000000|283500000|HES
2014-12-31|USD|6746000000|6313000000|2444000000|2444000000|527000000|1642000000|13281000000|3232000000|19005000000|1858000000|1858000000|1858000000||151000000||1269000000|348000000|16087000000|4851000000|708000000||68000000|68000000|11407000000||5987000000|68000000|5919000000|745000000|1906000000|1198000000|22205000000|-22320000000|20052000000|286000000|285800000|HES
2014-09-30|USD|40975000000|8865000000|4120000000|4120000000|817000000|2674000000|30170000000|27667000000|18475000000|1858000000|1858000000|1858000000||145000000||869000000|500000000|16610000000|5015000000|1712000000||67000000|67000000|11595000000||5996000000||7307000000|5996000000|4948000000|1037000000|24249000000|-24365000000|21020000000|299000000|300700000|HES
2014-06-30|USD|41071000000|8767000000|2205000000|2205000000|842000000|2348000000|29805000000|27236000000|17921000000|1858000000|1858000000|1858000000||213000000||871000000|498000000|16717000000|5257000000|1529000000||124000000|124000000|11460000000||6077000000||7254000000|598000000|5133000000|974000000|24257000000|-24354000000|20879000000|308000000|309700000|HES
2014-03-31|USD|41424000000|7048000000|1288000000|1288000000|1055000000|3225000000|32169000000|29166000000|17891000000|1984000000|1984000000|1984000000||485000000||1114000000|534000000|17182000000|5981000000|2067000000||142000000|142000000|11201000000||5576000000||6734000000|5576000000|6051000000|1100000000|24144000000|-24242000000|20693000000|314000000|318100000|HES
2013-12-31|USD|42754000000|8599000000|1814000000|1814000000|954000000|3525000000|31836000000|6348000000|17179000000|1869000000|1869000000|1869000000||687000000||2306000000|1196000000|17970000000|6558000000|2109000000||378000000|378000000|11412000000||5798000000||5420000000|5798000000|1789000000|1451000000|24720000000|-24784000000|21235000000|325000000|325300000|HES
2013-09-30|USD|41896000000|9257000000|321000000|321000000|695000000|1777000000|30022000000|27414000000|15707000000|1869000000|1869000000|1869000000||441000000||822000000|298000000|18054000000|6923000000|453000000||791000000|791000000|11131000000||5418000000||6606000000|6209000000|6132000000|1179000000|23769000000|-23842000000|20279000000|338000000|339000000|HES
2013-06-30|USD|41428000000|9992000000|725000000|725000000|683000000|1954000000|28683000000|26170000000|15025000000|1869000000|1869000000|1869000000||380000000||750000000|264000000|17455000000|6733000000|565000000||354000000|354000000|10722000000||5446000000||6692000000|5800000000|6379000000|1199000000|23897000000|-23973000000|20369000000|343000000|340100000|HES
