fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-12-31|USD|14237000000|5986000000|1985000000|1985000000|2306000000|1395000000|8260000000|3391000000|2635000000|3851000000|1127000000|2724000000||||377000000|250000000|9467000000|3412000000|433000000|18000000|1351000000|0|6085000000|7000000|9196000000|1350000000|5220000000|9196000000|125000000|222000000|4770000000|7445000000|11968000000|5000000|448473073|ZTS
2024-09-30|USD|14357000000|6282000000|1714000000|1714000000|2416000000|1411000000|8075000000|3298000000|2657000000|3930000000|1186000000|2744000000||||427000000|215000000|9123000000|1702000000|404000000|21000000|0|0|7421000000|181000000|9306000000||6574000000|9306000000|115000000|220000000|5234000000|6889000000|11806000000|5000000|451549789|ZTS
2024-06-30|USD|14165000000|6202000000|1574000000|1574000000|2452000000|1383000000|7963000000|3200000000|2590000000|3965000000|1226000000|2739000000||||467000000|210000000|9205000000|1797000000|420000000|18000000|0|0|7408000000|181000000|9307000000||6563000000|9307000000|93000000|222000000|4966000000|6464000000|11124000000|5000000|453812361|ZTS
2024-03-31|USD|14348000000|6359000000|1975000000|1975000000|2651000000|1293000000|7989000000|3251000000|2673000000|4054000000|1295000000|2759000000||||440000000|227000000|9296000000|1909000000|405000000|13000000|24000000|24000000|7387000000|184000000|9309000000|24000000|6562000000|9333000000|89000000|228000000|5058000000|5928000000|10696000000|5000000|456947205|ZTS
2023-12-31|USD|14286000000|6343000000|2041000000|2041000000|2564000000|1362000000|7952000000|3204000000|2594000000|4097000000|1338000000|2759000000||||434000000|206000000|9295000000|1889000000|411000000|11000000|4000000|3000000|7442000000|8000000|9190000000|0|6564000000|9193000000|102000000|237000000|4997000000|5597000000|10295000000|5000000|458367358|ZTS
2023-09-30|USD|14106000000|6222000000|1754000000|1754000000|2744000000|1257000000|7884000000|3092000000|2529000000|4160000000|1398000000|2762000000||||467000000|216000000|9032000000|1608000000|388000000|13000000|2000000|2000000|7424000000|191000000|8812000000|0|6552000000|8814000000|97000000|259000000|5078000000|5369000000|10140000000|5000000|459524713|ZTS
2023-06-30|USD|13749000000|6183000000|1717000000|1717000000|2701000000|1322000000|7566000000|3011000000|2447000000|3966000000|1252000000|2714000000||||443000000|173000000|9128000000|1769000000|464000000|15000000|2000000|2000000|7359000000|188000000|8813000000|0|6555000000|8815000000|107000000|217000000|4625000000|5126000000|9543000000|5000000|460750652|ZTS
2023-03-31|USD|13754000000|6269000000|2109000000|2109000000|2563000000|1186000000|7485000000|2913000000|2374000000|4052000000|1314000000|2738000000||||411000000|143000000|9263000000|1915000000|424000000|14000000|3000000|3000000|7348000000|180000000|8815000000|0|6559000000|8818000000|104000000|216000000|4494000000|4807000000|9045000000|5000000|462495343|ZTS
2022-12-31|USD|14925000000|7506000000|3581000000|3581000000|2345000000|1286000000|7419000000|2753000000|2297000000|4126000000|1380000000|2746000000||||365000000|147000000|10522000000|3167000000|405000000|14000000|1352000000|2000000|7380000000|0|11516000000|1350000000|6552000000|11518000000|97000000|217000000|4405000000|4539000000|8668000000|5000000|463808059|ZTS
2022-09-30|USD|13674000000|6551000000|2507000000|2507000000|2303000000|1189000000|7123000000|2623000000|2232000000|4011000000|1319000000|2692000000|||102000000|552000000|161000000|9012000000|2880000000|373000000|16000000|1353000000|3000000|6132000000|186000000|8806000000|1350000000|5210000000|8809000000|134000000|239000000|4663000000|4139000000|8533000000|5000000|466442095|ZTS
