fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-09-30|USD|4425837000|1322701000|855532000|860855000||340087000|3103136000|172112000|295794000|2560958000|241226000|2319732000|||5323000|121759000|127456000|4514363000|530288000|27351000|181411000||30744000|3984053000||3847272000||3847272000|3847272000|290782000|92632000|-88526000|1673070000|-6738049000|294000|253956092|MTCH
2024-06-30|USD|4368929000|1285922000|837792000|843604000|1|324269000|3083007000|181138000|280485000|2531023000|275721000|2255302000|||5812000|118049000|135600000|4499169000|512335000|17223000|187076000||26696000|3986706000||3845571000||3845571000|3845571000|281340000|96962000|-130240000|1430180000|-6874517000|293000|260249674|MTCH
2024-03-31|USD|4403453000|1249875000|914929000|920867000||225129000|3153578000|187749000|262841000|2573810000|287527000|2286283000|||5938000|103879000|142359000|4511263000|518890000|21193000|198500000||24658000|3992235000||3843901000||3843901000|3843901000|274496000|101604000|-107810000|1231325000|-7007831000|292000|265536852|MTCH
2023-12-31|USD|4507886000|1271311000|862440000|868640000|1|298648000|3332235000|194525000|249223000|2648358000|305746000|2342612000|||6200000|104023000|133889000|4527434000|531768000|13187000|211282000||16389000|4093666000||3842242000||3842242000|3842242000|273083000|101787000|-19548000|1032538000|-7131029000|290000|268890470|MTCH
2023-09-30|USD|4248895000|1118275000|706881000|712817000||288084000|3130620000|190672000|230789000|2578557000|310705000|2267852000|||5936000|117374000|133410000|4548333000|570135000|11329000|227002000||11385000|3977772000||3840589000||3840589000|3840589000|320419000|99183000|-299438000|930563000|-7360687000|289000|271745947|MTCH
2023-06-30|USD|4339027000|1128930000|732567000|740916000||272308000|3210097000|191125000|217537000|2629413000|326232000|2303181000|||8349000|115706000|141745000|4516954000|534158000|8004000|243933000|||3982385000||3838943000||3838943000|3838943000|282221000|103056000|-177927000|627814000|-7524414000|289000|277849197|MTCH
2023-03-31|USD|4203909000|950929000|569879000|578327000|1|256876000|3252980000|187295000|208568000|2657061000|340078000|2316983000|||8448000|115726000|144691000|4538427000|552366000|14393000|255700000|||3986061000||3837322000||3837322000|3837322000|282261000|106864000|-334518000|595055000|-7661759000|288000|278398408|MTCH
2022-12-31|USD|4182764000|882385000|572395000|581118000||191940000|3394040000|176136000|198409000|2706113000|357747000|2348366000|||8723000|109327000|141183000|4542639000|556354000|13699000|252718000||14495000|4082701000||3835726000|0|3835726000|3835726000|275442000|103652000|-359875000|482049000|-7782568000|287000|279625364|MTCH
2022-09-30|USD|3914549000|705547000|390641000|398319000||174446000|3209002000|172192000|186797000|2629156000|439068000|2190088000|||7678000|132782000|138779000|4613891000|601736000|14774000|256200000|44273000|44273000|4011281000||3834125000|44273000|3834125000|3834125000|286509000|108171000|-699342000|482049000|-7867143000|286000|279277239|MTCH
2022-06-30|USD|4193778000|804813000|463686000|472926000||182320000|3388965000|168761000|181831000|2760995000|479389000|2281606000|||9240000|149567000|149136000|4646723000|627686000|15200000|259100000|58896000|58782000|4018193000||3832534000|58896000|3832534000|3832534000|294555000|109814000|-452945000|215538000|-7995839000|286000|283161791|MTCH
2022-03-31|USD|5043393000|1233810000|912434000|921097000|1|180577000|3809583000|167676000|184723000|3127648000|746109000|2381539000|||8663000|132136000|168666000|5165842000|1074027000|22022000|262668000|84906000|84588000|4091140000||3830965000|84906000|3830965000|3830965000|704749000|123399000|-122449000||-7963981000|286000|285505836|MTCH
