fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-12-31|USD|3617097000|1565053000|691816000|862946000|419611000|232518000|2161818000|494945000|252211000|35882000|9938000|25944000|183145000|148000|171130000|109978000|194377000|471330000|294567000|102526000||||283390000|12974000||||12974000|192041000|111570000|3145767000||2487461000|706817000|47823000|MPWR
2024-09-30|USD|2854740000|2160450000|700347000|1462350000|424942000|164704000|801443000|436265000||36305000|10225000|26080000|1049513000|173000|762003000|108454000|191023000|503050000|336588000|115865000|6315000|||264072000|13482000||||13482000|156067000|101806000|2351690000||1098759000|1274127000|48779000|MPWR
2024-06-30|USD|2648132000|1997433000|550475000|1307245000|426751000|157890000|752100000|400534000||36592000|10512000|26080000|949847000|345000|756770000|105547000|183866000|452274000|295159000|99894000|5564000||2446000|250275000|13045000||||15491000|185624000|96675000|2195858000||1016208000|1224144000|48698000|MPWR
2024-03-31|USD|2578701000|1976492000|488273000|1286389000|395990000|194428000|694812000|375573000||36829000|9518000|27311000|923869000|518000|798116000|99685000|157023000|465144000|311880000|103471000|||2635000|237269000|5920000||||8555000|200377000|86927000|2113557000||977724000|1176382000|48667000|MPWR
2023-12-31|USD|2434353000|1819499000|527843000|1108476000|383702000|229858000|693936000|368952000|229444000|6571000|0|6571000|716714000|567000|580633000|147463000|211277000|384414000|235035000|62958000|2792000||2303000|235847000|5565000||||7868000|164014000|88655000|2049939000||947064000|1129937000|48028000|MPWR
2023-09-30|USD|2328089000|1735376000|421178000|1042301000|397288000|189513000|664212000|358226000||6571000||6571000|665577000|600000|621123000|109967000|204240000|383225000|250018000|64707000|||2225000|208292000|||||7983000|185311000|77401000|1944864000||899398000|1092569000|47911000|MPWR
2023-06-30|USD|2220620000|1632351000|506959000|940486000|427432000|173601000|660818000|341911000||6571000||6571000|481990000|649000|433527000|95253000|204032000|381531000|250841000|70614000|||1947000|205395000|||||6581000|180227000|76658000|1839089000||827356000|1055130000|47611000|MPWR
2023-03-31|USD|2226651000|1622629000|488972000|917570000|430830000|187811000|673303000|354313000||6571000||6571000|471340000|1516000|428598000|89955000|207567000|450390000|315843000|58001000|||2017999|205429000|||||7221000|257842000|77647000|1776261000||777075000|1017131000|47411000|MPWR
2022-12-31|USD|2058885000|1410619000|288607000|737873000|447290000|191466000|712999000|357157000|194141000|6571000||6571000|466439000|1711000|449266000|42742000|249286000|390283000|263400000|61461000|||2133000|193410000|1664000||||3797000|201939000|73374000|1668602000||716403000|975276000|47107000|MPWR
2022-09-30|USD|1931221000|1323457000|316210000|736047000|397435000|161080000|830592000|343123000||6571000||6571000|493079000|2083000|419837000|36571000|234165000|400512000|290988000|78673000|3417000||2263000|160818000|||||4139999|206635000|59561000|1530709000||633640000|938993000|46941000|MPWR
2022-06-30|USD|1785693000|1332089000|342867000|811879000|359647000|132581000|507445000|356687000||6571000||6571000|539623000|2219000|469012000|35055000|66385000|362571000|254487000|77925000|4780000||2560000|160466000|||||5037000|169222000|60734000|1423122000||545920000|891888000|46787000|MPWR
2022-03-31|USD|1713981000|1247136000|260604000|773512000|311040000|126951000|523241000|369374000||6571000||6571000|547652000|2376000|512908000|42266000|68052000|387869000|272528000|71572000|6982000||2530000|172364000|||||5772000|191444000|65559000|1326112000||467844000|847966000|46625000|MPWR
2021-12-31|USD|1585825000|1124852000|189265000|725082000|259417000|110240000|518857000|362962000|171878000|6571000||6571000|552546000|2401000|535817000|35540000|69523000|341840000|226944000|83027000|4300000||2539000|173653000|||||5807000|137078000|67227000|1243985000||424879000|803226000|46256000|MPWR
2021-09-30|USD|1495901000|1064494000|226091000|742038000|208062000|83953000|493097000|340060000||6571000||6571000|531917000|2501000|515947000|34535000|67050000|333188000|227663000|72092000|6690000||2425000|158232000|5780000||||5780000|146456000|64506000|1162713000||381193000|769858000|46091000|MPWR
