fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-12-31|USD|71081000000|51741000000|1131000000|1131000000|23837000000|25831000000|19526000000|2397000000||11513000000|1509000000|10004000000||186000000||942000000|3672000000|74165000000|58562000000|49689000000||3590000000|2425000000|15223000000|1745000000|5587000000|1165000000||8012000000|4771000000|2603000000|-3084000000|27141000000|16752000000|3000000|126000000|MCK
2024-09-30|USD|72429000000|53341000000|2509000000|2509000000|24176000000|25270000000|19263000000|2361000000||11660000000|1573000000|10087000000||175000000||1386000000|3572000000|75446000000|58771000000|53317000000||53000000|296000000|16300000000|1475000000|5744000000|53000000||5744000000|5158000000|2712000000|-3017000000|26310000000|15959000000|3000000|128700000|MCK
2024-06-30|USD|71670000000|52252000000|2302000000|2302000000|25571000000|23743000000|19607000000|2357000000||12163000000|2045000000|10118000000||189000000||1270000000|3163000000|73425000000|56434000000|51704000000||51000000|643000000|16617000000|1762000000|5635000000|51000000||5635000000|4087000000|2525000000|-1755000000|24781000000|15810000000|3000000|129800000|MCK
2024-03-31|USD|67443000000|47970000000|4583000000|4823000000|21139000000|21622000000|19955000000|2316000000|2467000000|12242000000|2110000000|10132000000||240000000|240000000|626000000|3186000000|69414000000|52357000000|47097000000||50000000|0|16685000000|163000000|5629000000|20000000||5629000000|4620000000|2610000000|-1971000000|24119000000|14978000000|3000000|130800000|MCK
2023-12-31|USD|66512000000|47640000000|1982000000|2195000000|22020000000|23066000000|18872000000|2201000000||12070000000|2097000000|9973000000|||213000000|572000000|2922000000|68565000000|51661000000|46699000000||266000000|218000000|16533000000|1717000000|5673000000|48000000||5891000000|4104000000|2381000000|-2053000000|23474000000|14268000000|3000000|132500000|MCK
2023-09-30|USD|66091000000|47531000000|2524000000|2746000000|21945000000|22494000000|18560000000|2171000000||12076000000|2142000000|9934000000|||222000000|568000000|2633000000|67919000000|51147000000|46795000000||49000000|345000000|16408000000|1732000000|5584000000|49000000||5584000000|4007000000|2197000000|-1828000000|22604000000|13761000000|3000000|134100000|MCK
2023-06-30|USD|64096000000|45539000000|2636000000|2873000000|20510000000|21860000000|18557000000|2172000000||12192000000|2221000000|9971000000|||237000000|533000000|2500000000|65698000000|48422000000|43982000000||50000000|350000000|16914000000|1762000000|5661000000|50000000||5661000000|4090000000|2074000000|-1602000000|21763000000|13182000000|3000000|135500000|MCK
2023-03-31|USD|62320000000|44292000000|4678000000|4915000000|19691000000|19410000000|18419000000|2177000000|2231000000|12224000000|2277000000|9947000000|||237000000|496000000|1992000000|64177000000|47957000000|42490000000||968000000|0|15853000000|173000000|5594000000|939000000||5594000000|4200000000|1813000000|-1857000000|20997000000|12295000000|3000000|136900000|MCK
2022-12-31|USD|62690000000|44657000000|2774000000|3027000000|20657000000|20537000000|18033000000|2140000000||12207000000|2273000000|9934000000|||253000000|689000000|2033000000|65145000000|48006000000|42238000000||1021000000|617000000|16773000000|1702000000|5452000000|404000000||617000000|4455000000|1804000000|-2455000000|20677000000|11582000000|3000000|139900000|MCK
2022-09-30|USD|63081000000|46448000000|2916000000|3168000000|19876000000|20109000000|16633000000|2071000000||11111000000|1872000000|9239000000|||252000000|3547000000|1903000000|64848000000|48357000000|41003000000||800000000|1084000000|15973000000|1599000000|4813000000|800000000||7212000000|6270000000|1541000000|-1767000000|18844000000|10579000000|3000000|143100000|MCK
2022-06-30|USD|62295000000|45383000000|2233000000|2233000000|19505000000|19900000000|16912000000|2083000000||11344000000|1976000000|9368000000||||3745000000|1887000000|64299000000|47201000000|39708000000||799000000|1092000000|16566000000|1657000000|4976000000|799000000||7432000000|6401000000|1553000000|-2004000000|18141000000|9732000000|3000000|144200000|MCK
2022-03-31|USD|63298000000|46231000000|3532000000|3878000000|18702000000|18583000000|17470000000|2092000000|1994000000|11510000000|2059000000|9451000000|||346000000|5414000000|1917000000|65570000000|48466000000|38086000000||799000000|0|16624000000|185000000|5879000000|774000000||5879000000|9284000000|1540000000|-2272000000|17045000000|9030000000|2000000|147200000|MCK
2021-12-31|USD|63708000000|46498000000|2754000000|3112000000|19024000000|18355000000|17210000000|2064000000||11592000000|2130000000|9462000000|||358000000|831000000|1973000000|64982000000|47452000000|37183000000||810000000|372000000|17043000000|1685000000|5518000000|438000000|5518000000|372000000|4833000000|1612000000|-1274000000|15766000000|8734000000|2000000|151600000|MCK
2021-09-30|USD|63601000000|45580000000|2151000000|2508000000|19342000000|20140000000|18021000000|2222000000||11858000000|2385000000|9473000000|||357000000|861000000|2173000000|64172000000|46075000000|38922000000||39000000|387000000|17613000000|1953000000|5946000000|39000000|5946000000|7938000000|2337000000|1564000000|-571000000|15031000000|8812000000|2000000|154100000|MCK
2021-06-30|USD|62894000000|43350000000|2423000000|2423000000|20016000000|20198000000|19544000000|2549000000||12317000000|2797000000|9520000000||||706000000|2607000000|63423000000|43835000000|38389000000||752000000|1144000000|19097000000|2280000000|6424000000|752000000||9456000000|5000000|1748000000|-529000000|14579000000|8618000000|2000000|156200000|MCK
