fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-09-30|USD|13313200000|5621400000|424000000|424000000|2612100000|2043400000|7691800000|4750500000|5667800000|2019300000|850700000|1168600000||||20800000|529600000|5457500000|2771000000|1061200000|67500000|465300000|576900000|2686500000|409600000|1716400000|465300000|1716400000|1716400000|1065400000|343900000|7849500000|215300000|7306800000|700000|63100000|MHK
2024-06-30|USD|13279600000|5641300000|497400000|497400000|2579900000|2018500000|7638300000|4759200000|5559400000|1978100000|841400000|1136700000||||16800000|504800000|5627100000|2937700000|1082800000|74500000|718000000|827900000|2689400000|411500000|1691500000|718000000|1691500000|1691500000|1027000000|335100000|7646500000|215300000|7144800000|700000|70400000|MHK
2024-03-31|USD|13531500000|5721700000|658500000|658500000|2527700000|2007200000|7809800000|4885100000|5470000000|1994000000|853800000|1140200000||||15800000|517100000|5883700000|3120100000|1101900000|72300000|931500000|1040800000|2763600000|431100000|1694500000|931500000|1694500000|1694500000|977400000|361500000|7641900000|215300000|7075200000|700000|71200000|MHK
2023-12-31|USD|13559800000|5604300000|642600000|642550000|2551900000|1874700000|8027035000|4993200000|5399100000|2035107000|875383000|1159700000|||0|19300000|498800000|5930700000|3145900000|1038024000|67956000|1017847000|1012718000|2839879000|55060000|1701800000|1001700000|1701800000|2714518000|997315001|354000000|7623000000|215397000|6970200000|700000|71024000|MHK
2023-09-30|USD|13138495000|5504325000|518452000|518452000|2519709000|1943147000|7634170000|4788825000|5200617000|1979861000|854427000|1125434000|||0|22414000|461007000|5867105000|3188574000|1082398000|68932000|922697000|1029075000|2678531000|421362000|1675590000|922697000|1675590000|1675590000|2159499000|340328000|7265517000|215397000|6830756000|710000|71020000|MHK
2023-06-30|USD|14585163000|5851328000|570933000|570933000|2618711000|2087071000|8733835000|4957225000|5179746000|2918963000|887929000|2031034000|||0|22451000|457228000|6373143000|3287941000|1184104000|70931000|1038032000|1144134000|3085202000|416714000|2013327000|1038032000|2013327000|2013327000|2143807000|356104000|8206106000|215397000|7591215000|710000|71018000|MHK
2023-03-31|USD|14763457000|6061139000|572858000|722858000|2729876000|2052362000|8702318000|4945952000|5146847000|893064000|893064000|2022457000|||150000000|21899000|444781000|6657751000|3318373000||||1162961000|3339378000|410611000|2265138000|1056473000|2265138000|3732222000|875351000|341367000|8099473000||7489998000|710000|71017000|MHK
2022-12-31|USD|14120432000|5895099000|509623000|667623000|2793765000|1904786000|8277768000|4661178000|4986601000|2785707000|857948000|1927759000|||158000000|30703000|390632000|6102518000|3070285000|1094038000|72572000|852336000|847841000|3072518000|40285000|1978563000|840571000|1978563000|2826404000|957838000|312874000|8011509000|215491000|7409760000|709000|70875000|MHK
2022-09-30|USD|13801034000|5854329000|326971000|436971000|2900116000|2003261000|7946705000|4524536000|4818362000|823100000|823100000|1827968000|||110000000|18755000|370689000|5975977000|3904747000||||1648650000|2071230000|413128000|1019984000|1542139000|1019984000|2975251000|667677000|313741000|7818753000||7376304000|709000|70875000|MHK
2022-06-30|USD|14689487000|5940734000|223986000|488986000|2826044000|2105809000|8748753000|4582075000|4789908000|856401000|856401000|2536314000|||265000000|19037000|369237000|6082549000|3924377000||||1607397000|2158172000|417758000|1052064000|1498900000|1052064000|2968722000|588531000|325803000|8600618000|215491000|7910657000|709000|70878000|MHK
2022-03-31|USD|14386719000|5564739000|230559000|540559000|2513244000|2044698000|8821980000|4552612000|4687717000|883527000|883527000|2579385000|||310000000|18880000|421716000|6099116000|3871633000||||1651286000|2227483000|398062000|1088401000|1546463000|1088401000|3032926000|850116000|347570000|8280970000|215495000|7630837000|709000|70880000|MHK
2021-12-31|USD|14224517000|5238357000|268895000|591895000|2391672000|1839985000|9034242000|4636865000|4613722000|3507889000|899980000|2607909000|||323000000|20156000|451439000|5796301000|2946355000|1228621000|65744000|634063000|633120000|2888336000|38390000|1700282000|624503000|1700282000|2333402000|923053000|356753000|8421425000|215547000|7692064000|729000|72952000|MHK
2021-09-30|USD|14450300000|5646077000|1128027000|1128027000|2215630000|1880476000|8804223000|4442339000|4550631000|911271000|911271000|2612201000|||0|19174000|452806000|5697851000|2901743000||||691801000|2796108000|395938000|1710207000|588669000|1710207000|2694814000|1006503000|351224000|8745518000|215547000|7929950000|754000|68541000|MHK
2021-06-30|USD|14792793000|5950556000|753677000|1416035000|2081967000|2017622000|8842237000|4459380000|4464576000|922699000|922699000|2609174000|||662358000|25263000|467641000|6018851000|3178886000||||1059732000|2839965000|393052000|1723294000|958781000|1723294000|3075127000|929007000|369899000|8767118000|215547000|7867795000|764000|69432000|MHK
2021-03-31|USD|14290073000|5566012000|557262000|1339529000|1996628000|1813858000|8724061000|4432110000|4340236000|921846000|921846000|2594727000|||782267000|33935000|437611000|5791041000|3007291000||||1052895000|2783750000|347004000|1719115000|953913000|1719115000|3020032000|841703000|331178000|8492433000|215551000|7673129000|770000|70179000|MHK
2020-12-31|USD|14327751000|5363654000|768625000|1340366000|1913020000|1709493000|8964097000|4591229000|4314037000|951607000|951607000|2650831000|||571741000|31343000|447292000|5786593000|2371248000||||475297000|3415345000|38098000|2356887000|377255000|2356887000|3066910000|-447292000|330064000|8534316000|215648000|7559191000|776000|77624000|MHK
2020-09-30|USD|13784214000|5151987000|781238000|1189022000|1841973000|1710961000|8632227000|4405243000|4095441000|918778000|918778000|2574641000|||407784000|35156000|430515000|5617145000|2387114000||||453908000|3230031000|31747000|2282781000|356130000|2282781000|2951343000|943326000|321309000|8160657000|215648000|7430945000|785000|71197000|MHK
2020-06-30|USD|13369404000|4745998000|737712000|737712000|1922048000|1586398000|8623406000|4434544000|3970683000|910838000|910838000|2541906000||||99873000|418071000|5444540000|1872230000||||253646000|3572310000|27064000|2573155000|135350000|2573155000|3053356000|773327000|338336000|7918812000|215648000|7225828000|785000|71186000|MHK
2020-03-31|USD|13256942000|4613031000|263086000|263086000|2195434000|1644750000|8643911000|4472913000|3794652000|904023000|904023000|2519979000||||90662000|415667000|5409299000|2871283000||||1317198000|2538016000|25611000|1514000000|1210525000|1514000000|3070028000|654907000|305151000|7841368000|215653000|7274085000|785000|71547000|MHK
2019-12-31|USD|13386680000|4429457000|134785000|177285000|2282328000|1526619000|8957223000|4698917000|3797091000|928879000|928879000|2570027000|||42500000|27679000|436397000|5260232000|2712583000||||1153443000|2547649000|25214000|1518388000|1051498000|1518388000|2899986000|-436397000|327220000|8119841000|215712000|7232337000|790000|71038000|MHK
2019-09-30|USD|13392762000|4727780000|111303000|111303000|2337952000|1787158000|8664982000|4600630000|3756701000|916953000|916953000|2519214000||||65772000|294102000|5627483000|3114699000||||1375840000|2512784000|11319000|1483581000|1273158000|1483581000|3097981000|774761000|355731000|7758768000|215712000|6991076000|792000|72106000|MHK
2019-06-30|USD|13806102000|4808317000|128096000|128096000|2367631000|1819474000|8997785000|4714306000|3682821000|950624000|950624000|2565702000||||73341000|423437000|5984511000|3705791000||||1991857000|2278720000|5014000|1169489000|1891512000|1169489000|3411190000|737703000|436843000|7815073000|215712000|6903261000|797000|72402000|MHK
2019-03-31|USD|13605075000|4688965000|105668000|105668000|2338125000|1743581000|8916110000|4674435000|3608067000|950564000|950564000|2548997000||||74358000|421314000|6028030000|3434247000||||1862974000|2593783000|5130000|1497975000|1763332000|1497975000|3588544000|657068000|445441000|7570801000|215716000|6709782000|798000|72342000|MHK
2018-12-31|USD|13099123000|4509296000|119050000|119050000|2287615000|1606159000|8589827000|4699902000|3527172000|961810000|961810000|2520966000||||74919000|407149000|5659064000|3266239000||||1742373000|2392825000||1515601000|1742373000|1515601000|3257974000|-407149000|463484000|7433814000|215745000|6588197000|797000|73855000|MHK
2018-09-30|USD|13000926000|4548470000|91351000|91351000|2214295000|1755710000|8452456000|4586236000|3467531000|944661000|944661000|2522139000||||70309000|399420000|5397922000|2957271000||||1333853000|2471878000||1528551000|1333853000|1528551000|2862404000|698180000|511407000|7563756000|215745000|6635896000|820000|74603000|MHK
2018-06-30|USD|12894039000|4773680000|518226000|518226000|2061204000|1737935000|8120359000|4421073000|3369367000|858532000|858532000|2447046000||||71087000|393708000|5490562000|2736072000||||1146511000|2784533000||1884023000|1146511000|1884023000|3030534000|638361000|505088000|7365554000|215745000|6409552000|820000|74597000|MHK
2018-03-31|USD|12560372000|4297039000|114843000|114843000|2044962000|1689912000|8263333000|4460793000|3347058000|899989000|899989000|2512615000||||68211000|389936000|5183439000|2795910000||||1331917000|2418453000||1585651000|1331917000|1585651000|2917568000|566468000|462222000|7337943000|215749000|6212966000|819000|74453000|MHK
2017-12-31|USD|12094853000|4072967000|84884000|84884000|1948663000|1558159000|8021886000|4270790000|3215494000|891767000|891767000|2471459000||||104425000|387870000|4998381000|2655355000||||1203683000|2372489000||1559895000|1203683000|1559895000|2763578000|-387870000|455028000|7059162000|215766000|6004506000|818000|74438000|MHK
2017-09-30|USD|11822813000|3997110000|84502000|84502000|1911029000|1656064000|7825703000|4090099000|3162150000|890298000|890298000|2454360000||||20355000|390946000|4996703000|2697018000||||1172781000|2328193000||1544665000|1172781000|1544665000|2717446000|664324000|333917000|6789052000|215766000|5764128000|817000|74338000|MHK
2017-06-30|USD|11589491000|4010723000|130238000|130238000|1865941000|1639614000|7578768000|3892251000|3066399000|878301000|878301000|2417058000||||29636000|391158000|5108285000|3220735000||||1754077000|1914263000||1174440000|1754077000|1174440000|2928517000|595220000|323851000|6446478000|215766000|5494149000|817000|74327000|MHK
